Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
GSTM1	270.3029816764352	2.6540962012704407e-58	2.5447474377780987e-55	70.83220867923632	2.831673803326523e-15	2.5904438704608593e-13	387.27480117344004	1.2630257842711121e-83	1.8266961485658203e-80	242.80333050970384	3	5.38305198613239e-151	5.7867808850923184e-148
THBS1	140.41507365731172	3.0758251689703943e-30	9.513229587125203e-28	151.34162647850732	1.3531450228562928e-32	4.0746579500760124e-30	157.47221983759982	6.436000688003482e-34	2.5060796525133557e-31	149.7429733244729	3	4.191379345432511e-91	2.6085821452494443e-88
PPBP	164.87882543983525	1.6223738439437193e-35	6.763182789448863e-33	90.68838010626213	1.5584627244101176e-19	2.252602021862384e-17	129.29566130574617	7.671083616708196e-28	2.3533954707743567e-25	128.28762228394785	3	2.3192191231571823e-77	9.141588710444563e-75
DUSP27				283.5512538857216	3.6091672077291395e-61	2.6083451410258488e-58				283.5512538857216	1	3.609167207729037e-61	1.016152434080854e-58
CD9	131.49008127565435	2.5819283604435553e-28	6.188882279983201e-26				163.2283300816351	3.684621950207081e-35	1.621874461908543e-32	147.35920567864468	2	1.107462042875377e-60	2.9763042402275763e-58
ITGB3	94.37463138870231	2.515982891006791e-20	3.547535876319574e-18	51.18883271496332	4.4592554496168825e-11	2.4982200879365275e-09	148.8241713401485	4.7250664245851106e-32	1.7717249067592467e-29	98.12921181460472	3	4.0446908908635794e-58	9.964264538429545e-56
ITGA2B	80.9906158345557	1.8816331977139335e-17	1.879281156216792e-15	69.22962750094831	6.240309187574477e-15	5.499843231536678e-13	102.04754461230698	5.638888774878205e-22	1.0379656355793989e-19	84.08926264927031	3	3.312339187461043e-49	6.217208078051878e-47
NCR1	135.89721029769805	2.8973587459708566e-29	7.937107330391024e-27	61.68363647255751	2.567263925770972e-13	1.836991721935328e-11	39.69444414127935	1.2368598604886087e-08	4.834737153508371e-07	79.0917636371783	3	4.823389370095732e-46	8.148082757340289e-44
SIRT1	148.07776541521653	6.845584180858891e-32	2.3441236116455368e-29	5.194586218715352	0.1580906531412401	0.5738428680320152	69.96990512321356	4.332143521818221e-15	3.716832289397259e-13	74.41408558571516	3	4.3524751773665855e-43	6.354076416340725e-41
GAL3ST4	2.9788135814766186	0.3949032531118394	0.8640648997800812	209.74331977384185	3.30869644464593e-45	1.8393807081120104e-42	10.486435474799316	0.0148531960154023	0.1191551160538298	74.40285627670595	3	4.424092831808538e-43	6.379865577577556e-41
AKR1C3	84.45092039293958	3.4041766543398868e-18	3.6673309844731277e-16	54.350706133734036	9.44534190235219e-12	5.884610855887869e-10	73.19048536154524	8.848549539007049e-16	7.998456744009589e-14	70.66403729607295	3	1.0088073439206287e-40	1.355584868393345e-38
CLIC2	77.63761353354309	9.855352694157206e-17	8.83113286276442e-15	42.280128542719815	3.4988467877401175e-09	1.5324948930301714e-07	80.42790346439232	2.484555034142276e-17	2.92484129833214e-15	66.78188184688507	3	2.8039001587271e-38	3.3832774874436687e-36
YPEL5	45.773047623034465	6.337952058200192e-10	2.787535978624928e-08	2.6708261290501785	0.4452078762271561	0.8937548115260158	142.68386652241878	9.970844325813642e-31	3.60517242694776e-28	63.70924675816781	3	2.3908450975794254e-36	2.5937379154932766e-34
RAB6B	44.331394509018594	1.2833362894048432e-09	5.396766817023525e-08	46.1209839976517	5.345306328934194e-10	2.524871165961269e-08	60.854341389099616	3.861019618569205e-13	2.6957905254065264e-11	50.43557329858997	3	4.728306999171179e-28	3.6306643029350124e-26
SLC25A15	51.075196249814006	4.7149105571378e-11	2.379292759044064e-09	35.79493142598786	8.274489838666284e-08	3.0355196986822966e-06	44.686090621089775	1.0788888572076207e-09	4.9201219776441233e-08	43.85207276563055	3	5.6746310159623524e-24	3.607661922782517e-22
GPR56	31.55196609947341	6.504195915010237e-07	1.7716542736681292e-05	36.13905598881306	6.998198670015202e-08	2.5804072340918303e-06	57.47189502783157	2.0378537021952856e-12	1.2814429118649114e-10	41.72097237203935	3	1.1687120639896544e-22	7.015238658212013e-21
GP1BB	37.993438066577546	2.83553079807688e-08	9.539322558582852e-07	11.295569220454745	0.010230418479909999	0.0918450116202607	75.80377902423929	2.436822668564737e-16	2.46703926965494e-14	41.69759543709053	3	1.208087066393143e-22	7.214964424292379e-21
CD200R1L	98.75189393127444	2.882998225085272e-21	4.531506062642226e-19							98.75189393127444	1	2.8829982250852713e-21	1.6311700484035088e-19
HPSE	26.498846840775727	7.4980880011661364e-06	0.0001604724726678	30.13146864948206	1.2949138603760138e-06	3.851169740303478e-05	60.49708054182342	4.603009142830046e-13	3.1275748028195545e-11	39.04246534402707	3	5.169457009445883e-21	2.869898081535097e-19
VWF	11.444872465738053	0.009548183472005	0.0795377785661027	34.83812892282026	1.3180527357964507e-07	4.6923975968477575e-06	56.809925894682884	2.82153780504099e-12	1.720798116761144e-10	34.36430909441373	3	3.720609237296783e-18	1.7957634380014063e-16
PF4V1	84.50360690839695	3.316680896927438e-18	3.613674595425031e-16	8.460400223686083	0.0373958789796853	0.2362412739389736				46.48200356604153	2	7.334035515319161e-18	3.427864425638304e-16
HIST1H2AB	1.9158198865014555	0.5900610706742728	0.978637873313428	78.64877975086063	5.981923056457824e-17	6.5502057468213185e-15	7.822766907849842	0.0498201701755331	0.2908762415554197	29.462455515070637	3	3.427718210304002e-15	1.3510922612281607e-13
FHL2	39.549433183893946	1.3275529815547582e-08	4.714288143387786e-07				33.49799095873774	2.528609051307968e-07	7.950198147652756e-06	36.52371207131584	2	9.679285830385401e-14	3.356526537956227e-12
SPINT2	25.91011637576039	9.959750669828407e-06	0.000208048125103	20.16059538186716	0.0001572181860604	0.0029059228405606	31.027377409382137	8.388396212626221e-07	2.3590034237952178e-05	25.699363055669888	3	6.080489070818897e-13	1.9972717572898185e-11
DNHD1	6.1161832643174145	0.1060924636990147	0.44207498563500797	64.1668122674197	7.560764387977414e-14	5.6331591991662655e-12	2.6173902409542915	0.4544489664299486	0.9097965861453032	24.30012859089713	3	4.099364535595622e-12	1.265665421238074e-10
LTBP1	33.21276844031293	2.904441022758284e-07	8.464370980609856e-06	4.278887508077904	0.2328814743243558	0.6931772713929653	32.18141632402302	4.792397180031589e-07	1.4397100608498455e-05	23.224357424137956	3	1.764819006661546e-11	5.065287561595335e-10
FBXO38	64.81216700038466	5.5022116588666163e-14	3.741503928029298e-12	3.11565320052598	0.3741351687413259	0.8502751146206171	1.3411891431514555	0.7193763131884723	1.0	23.089669781354036	3	2.1177040101824078e-11	6.034180703712525e-10
PRKAR2B	35.59737199258986	9.109639295961508e-08	2.8731322884762814e-06	1.4263428649927163	0.6993716009920711	0.9900800314142404	30.366947102173786	1.155302687167165e-06	3.195706121552016e-05	22.463553986585456	3	4.9343466938869536e-11	1.3794007010688706e-09
BRIP1	7.200151568200765	0.06578461955877901	0.3288545006932083				50.7010320977459	5.664803943744304e-11	3.002642676778394e-09	28.950591832973338	2	1.20000322665667e-10	3.210415872220616e-09
GP1BA	9.985035520304905	0.0186937682610019	0.1337580970794673	4.147542957413665	0.24596658742619298	0.7116094985304632	50.1809675703779	7.310725485549473e-11	3.834911130347299e-09	21.437848682698828	3	1.961675701905031e-10	5.064806806774451e-09
BAI1	45.438893387707424	7.464215149938406e-10	3.22373400259502e-08				6.336173606820463	0.0963522174396185	0.4388078494641016	25.88753349726394	2	2.0694708071338953e-09	4.8747992618243636e-08
SNCA	19.50105672523459	0.0002153447241258	0.0033409793121658	18.96174421415432	0.000278423784568	0.0047794980785591	20.33658804929845	0.0001445474408383	0.0024228448527282	19.599796329562455	3	2.282404489444112e-09	5.34444219557953e-08
HEATR6	38.632718660564024	2.0761747018580584e-08	7.10941537193395e-07	2.9237789853236316	0.40352686600795895	0.8663959181935592	17.071835705187404	0.0006831021916643	0.0095521085475277	19.542777783691683	3	2.461877683313291e-09	5.7306503159802495e-08
A2M	9.816366470215165	0.0201933492188816	0.1423631119931153				38.706082696373436	2.0032043556043173e-08	7.681985187931102e-07	24.261224583294307	2	9.290581233892428e-09	2.0158004236839996e-07
OPTC	4.174863737136097	0.2431905816974762	0.7031698725317858	46.42639087154564	4.6028757996003714e-10	2.217665560247459e-08	4.039762626619267	0.2572023721807397	0.7314373078533172	18.213672411767003	3	1.4256424893098637e-08	3.010396863587345e-07
SAPCD2	41.49110447438935	5.144596149473138e-09	1.957396344490018e-07				5.261411688100703	0.1536260175639951	0.5741269109700579	23.37625808124503	2	2.0963049669722412e-08	4.311096736425523e-07
CFTR	34.032234735800024	1.9503859464123442e-07	5.91781659943087e-06	12.494077872662347	0.0058688096725398	0.059403203786337996				23.263156304231185	2	2.3256334894748418e-08	4.749674613651124e-07
GP6	36.21719303587194	6.736960738691348e-08	2.1896264258499194e-06	8.546395593410637	0.0359711996814285	0.2319035326473542	8.353033833692203	0.039252123681769995	0.2440961303158721	17.70554082099159	3	2.7777844675511276e-08	5.63418547663672e-07
ZNF792	43.69281461478864	1.7538397898816883e-09	7.21708837141014e-08				1.4838366744450544	0.6860058104438564	0.9992982481918852	22.588325644616837	2	4.316769715624712e-08	8.564731860278895e-07
PCDH17	1.7041839024587009	0.6360040192631691	0.9925140847485784	43.271142820948	2.1554587823831544e-09	9.735937887676912e-08				22.48766336170335	2	4.7333437541181534e-08	9.313109799076069e-07
ITGA6	19.42503297656813	0.0002232905974748	0.0034419778916226	9.022794025891733	0.0289893576189609	0.2010615043303558	22.263707178890353	5.748729833186521e-05	0.0010698555299849	16.903844727116738	3	7.913759981923716e-08	1.5265939932503745e-06
KRT4							35.833289604308234	8.121428284728731e-08	2.777747971438975e-06	35.833289604308234	1	8.121428284728729e-08	1.5615591783238569e-06
TPTE							35.525085384349545	9.435818214561828e-08	3.205645087390065e-06	35.525085384349545	1	9.435818214561828e-08	1.7938673695690293e-06
NEUROG2	33.47154468321724	2.5613111975201013e-07	7.55626208056084e-06							33.47154468321724	1	2.5613111975201013e-07	4.6382090215429095e-06
ABCC4	17.102971767641023	0.0006731014300099	0.0087330128700068	12.706105874496187	0.0053172598433055	0.0548185975571605	17.8322365574112	0.0004763171879818	0.0069988900016368	15.880438066516135	3	2.980036854857729e-07	5.34733472059069e-06
CYTL1	22.354440744669255	5.504049655965506e-05	0.0009827342290762				18.349218672036983	0.0003726041879505	0.0056896603300326	20.351829708353115	2	3.3121074996414645e-07	5.880731408897948e-06
METTL24							31.35097677316605	7.170195915436401e-07	2.056404063679267e-05	31.35097677316605	1	7.170195915436401e-07	1.2129837868388476e-05
PTRF	28.582722953759237	2.7403079027288912e-06	6.519620886194692e-05	4.2997043984092524	0.2308672349359771	0.6897385311625905	12.614280342919619	0.005549533287211	0.0541788572803519	15.165569231696038	3	7.466008133404816e-07	1.2522772507448504e-05
RNF24	13.262427669025238	0.0041021302732736	0.0410127477165253				25.51291840571929	1.2060880053368616e-05	0.000270142366505	19.387673037372267	2	7.921172857305447e-07	1.3192657610934775e-05
LY6G6F				6.258595320093619	0.0996848588434274	0.4452549288389681	32.01635532311343	5.192093798156958e-07	1.5369812167409658e-05	19.13747532160352	2	9.925439836186456e-07	1.6211094760069723e-05
TMEM87B	33.872981118607896	2.1073602902666009e-07	6.274959771141667e-06				4.3209830625312815	0.2288248757805981	0.6965192550820131	19.09698209056959	2	1.0294178770457309e-06	1.6743970283446727e-05
TBXAS1	9.179057527272034	0.027002556788075	0.1761227989687504	5.195061304749545	0.1580584849907048	0.5740144075516701	29.706905025731025	1.5905235243755008e-06	4.2599100954438016e-05	14.693674619250865	3	1.363727724280308e-06	2.1674839166148722e-05
CDK6	18.379993927444392	0.0003671931228487	0.0052546980027967	10.245302456329851	0.0165920358402005	0.1333822502971402	13.949598985619692	0.0029745660869851	0.0326976189626904	14.191631789797981	3	2.579458253393499e-06	3.895541998260297e-05
DNAJC14	35.51494643435363	9.482491310327482e-08	2.9809221863416354e-06				0.3461185398955388	0.9511337453525668	1.0	17.930532487124587	2	2.933421951220769e-06	4.39084994597286e-05
CLEC1B	33.97652762603744	2.003921682419163e-07	6.061072899380105e-06				1.7506579877176818	0.6257307067898292	0.9841382127606388	17.86359280687756	2	3.114424658779869e-06	4.644145219428997e-05
BUB1B	7.443344532306197	0.0590321827648853	0.3079437259791736	17.34494069503712	0.0006001834310223	0.0092682172136717	16.89007121846566	0.0007445016125596	0.0102969048163311	13.892785481936324	3	3.7626472279813805e-06	5.5339929690149036e-05
CBR1	9.998877937759652	0.0185756758118189	0.1330123821387007	13.58006440193942	0.0035362344835417	0.0399318228321188	16.645615347509924	0.0008358067770538	0.0113732631866847	13.408185895736333	3	6.918692384465169e-06	9.821553114801996e-05
ICAM2	14.045583318053898	0.002843758095186	0.0298641321102344	9.527736857210034	0.0230381102305732	0.1705905969634761	16.548428539926633	0.0008751230524065	0.0118129943767519	13.373916238396854	3	7.222130629518314e-06	0.00010227747867551384
OCIAD2	8.538803332502402	0.0360948156295716	0.2182074982700712	21.614127636860538	7.84720621704741e-05	0.0015495016210546	9.778306554716789	0.0205477318700992	0.15184323901670402	13.310412508026578	3	7.819613491523149e-06	0.00010981820610126038
G6B							25.723566120849927	1.0896765816735876e-05	0.0002473516975978	25.723566120849927	1	1.0896765816735876e-05	0.00014896445755248754
C11orf84				21.37536048341497	8.797285272930372e-05	0.0016909037411560002	10.976679919028832	0.0118526467344485	0.1004152263929344	16.176020201221906	2	1.3967812397578324e-05	0.0001860015558573915
BCL2L1	17.365874985502902	0.0005942567910899	0.0078915984944183				14.777229898688313	0.0020172650629125	0.0238863058443591	16.07155244209561	2	1.5318531142136005e-05	0.0002030735770804465
C17orf80	4.320983179111601	0.2288248646367023	0.6807237983669568	30.939703087364432	8.752638374419236e-07	2.726522307410681e-05	2.9215952799274914	0.4038722815176406	0.8744232202918293	12.727427182134509	3	1.616644642355429e-05	0.0002131195417597876
ZFPM1	6.352368432319668	0.0956701347348567	0.4173272301354895	22.05400420949153	6.356493169574066e-05	0.0012760660037919	9.623723700489046	0.022050929118239	0.1607225387998932	12.676698780766747	3	1.7215970769769008e-05	0.000225947674087146
KANSL3	1.9707276611164344	0.5785044634273555	0.9739597533523241				29.771268505983567	1.541717861171329e-06	4.151157347473014e-05	15.87099808355	2	1.828469879340013e-05	0.00023838650852475918
MGAT3	4.284286024227089	0.2323575697923692	0.6859126783156516	8.713800984243111	0.0333483038987798	0.2219228289838691	24.264887384952868	2.1992745698793023e-05	0.0004525499135255	12.420991464474357	3	2.3620951607431642e-05	0.00030261945044190585
LGALSL	18.379119741905857	0.0003673457427428	0.0052490476623225	12.041829191975784	0.0072412363225175	0.0695909772644073	6.785275829394382	0.0790659718942415	0.3887634285853816	12.402074921092007	3	2.417892835645497e-05	0.00030876439288885535
BCL11A	23.602489798369106	3.0238174444687608e-05	0.0005695945315828							23.602489798369106	1	3.0238174444687608e-05	0.0003820153982996058
GP9	8.426525956431663	0.037972073938895	0.2262748570081579				22.1184028590356	6.163338049640001e-05	0.0011428138171163	15.272464407733633	2	3.0957557340789895e-05	0.0003902698460072925
HECA	25.968109824784552	9.685167608892571e-06	0.0002027541201617				4.025793915166542	0.2586922899514898	0.7332028957079739	14.996951869975545	2	3.9413485241180716e-05	0.0004900782996603176
GGPS1	2.516086827512916	0.47239084734011894	0.9131619847373108				27.46146361763859	4.711402924368299e-06	0.0001169074588389	14.988775222575748	2	3.9696622773727743e-05	0.0004930804246841708
EHBP1	21.917279251065054	6.786804413775452e-05	0.0011917926871662				8.049136455753226	0.0450070438415055	0.271221018959168	14.98320785340914	2	3.989055856910589e-05	0.0004944505818445253
MLL3	22.38000650584621	5.4369999894824735e-05	0.0009725738040887	1.8208375514764452	0.6104109833808178	0.9657268338207464	10.67055899191594	0.0136474306060557	0.1123305589070797	11.623801016412866	3	6.277670795181463e-05	0.0007415929785516563
SPRYD4	11.729500468009276	0.0083696238024467	0.071331513793653	4.366027919257231	0.2245561358586096	0.6795926272404405	18.324777789434012	0.0003769579520991	0.0057302136742513	11.473435392233505	3	7.53686744951826e-05	0.000878929562037016
C10orf62	21.213538396112664	9.505487357412832e-05	0.0016159328507601							21.213538396112664	1	9.505487357412832e-05	0.001084965135148714
ABCB6	24.9461681209729	1.5845877463361544e-05	0.0003178457596625	5.291477771486653	0.1516563424516007	0.5597652639927061	2.5560972295721283	0.4652383039042789	0.919756412561398	10.931247707343896	3	0.00014505535650640662	0.0015941260136507975
ITLN1							19.932323556867736	0.0001753132223009	0.0028953850939222	19.932323556867736	1	0.00017531322230090134	0.0018966869658812067
C14orf93	24.96497668200505	1.5703048205196787e-05	0.0003156411450554				1.417178516216684	0.701512978183361	1.0	13.191077599110866	2	0.00018894688053438282	0.002027492615534552
RECQL4	13.316059070663815	0.0040006532337772	0.0402500138567226	15.503900288470561	0.0014329495834597	0.0191954154581347	2.4685091468756784	0.4810090769079816	0.9289843370119052	10.429489502003351	3	0.00026411818286982045	0.002739646940733006
FAM117A	23.486721225595325	3.1967416136541635e-05	0.0005998113227341				1.4310511811116553	0.6982725747974385	1.0	12.458886203353494	2	0.0003536337165743492	0.0035408287032105655
SAMD4A	24.07499139895951	2.4095445742232725e-05	0.0004667214823768				0.7668641556425764	0.8573751462806991	1.0	12.420927777301042	2	0.00036525750059302137	0.0036479475882706743
FAM9A	18.329426368847106	0.0003761260012766	0.0053190207968142							18.329426368847106	1	0.00037612600127660063	0.0037312835277649344
NIPSNAP3A	10.482200666285804	0.0148821276692236	0.1120894266241294	10.40527939689086	0.0154174022221118	0.1280707653554053	9.413958133295752	0.0242645400070901	0.1736072106231663	10.100479398824136	3	0.00038979445022906887	0.003850726294034034
DERL1	0.973665571033044	0.8076237445919917	1.0	26.359392581536824	8.019827796737254e-06	0.0002019487647631	2.8231890845857786	0.4196967936896475	0.8868733749350848	10.052082412385216	3	0.0004126546868499311	0.004056227491272183
MGAT4C							18.091595943914303	0.0004211250444052	0.006306908209406	18.091595943914303	1	0.000421125044405226	0.0041223540149766535
NFIX							17.617835508941212	0.0005273291085452	0.0076158058415291	17.617835508941212	1	0.0005273291085452341	0.005036887486710335
MMRN1	6.703067520921231	0.0819889976964395	0.3775746925617015	3.2981219456458444	0.3479041204785004	0.8289822217929848	19.443677834306435	0.00022131527065300002	0.0035565012699862	9.814955766957835	3	0.000545028498448126	0.0051933618002812975
ZSWIM7	6.484901450510655	0.0902598590537803	0.4023298598826806	11.994751546044633	0.0074011611327997	0.0709392460301645	9.96683346900033	0.0188501772562554	0.1426301902409047	9.482162155185208	3	0.0008030163337929468	0.0074069174314365036
EPS8L1	20.392654535497527	0.0001407284990654	0.0023104535086295				2.347477268754634	0.5034865856942226	0.9392478705672213	11.37006590212608	2	0.0008883540761081858	0.008105545486095135
LRBA	6.7240323715623065	0.0812338177397972	0.3762656253570899	11.830623135189905	0.0079864793691859	0.0750562892082014	8.950470926692121	0.0299567022827938	0.2017842008722587	9.168375477814775	3	0.001153385406297591	0.010155459738994056
SLC12A6	9.448994131158912	0.0238802140786865	0.1607889695129538	3.3146003015103687	0.3456157187678714	0.8270744369322538	14.695714542639987	0.0020960399552336	0.0246461190555005	9.153102991769757	3	0.001173791051084393	0.0103197614714297
CMTM5	12.131591709397455	0.0069457118223807	0.0621226538740544				9.836893919867164	0.0200047138040129	0.1489174430528143	10.98424281463231	2	0.0012268982668501374	0.010714971939071548
ITIH3				12.284808163354983	0.0064685645547835	0.0642147198316219	9.612576419385947	0.0221634078688483	0.1614261447944033	10.948692291370465	2	0.0012638205103300544	0.010988733481362421
PIWIL4				15.703631789936429	0.0013041800301407	0.0177836020336366				15.703631789936429	1	0.0013041800301407805	0.011273339807320707
SLC39A5							15.594129256716403	0.0013732853894852	0.0174443428897726	15.594129256716403	1	0.001373285389485265	0.011767463572944387
TBPL1	9.664819167036194	0.02164108591778	0.1506860797238017	8.977006847733309	0.0295981602323867	0.2029467779881018	8.207496619416553	0.0419124859226277	0.2574769462868223	8.949774211395352	3	0.0014813207062831894	0.012592823401724455
