Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
CTTNBP2NL	42.976877630351744	2.4889788564699887e-09	1.0112003930438245e-07	14.865467076737016	0.0019353014841453	0.0246239856090115	6.3358180067791325	0.0963672466201559	0.4386789589849186	21.392720904622628	3	2.0841371475584489e-10	5.345970015158059e-09
SOD2	19.316879762979823	0.0002350998553507	0.0036066198609653	18.04116028569776	0.0004313351290698	0.0069272421728623	21.13543615181406	9.867333100831851e-05	0.0016989265359323	19.49782540016388	3	2.6132151681196567e-09	6.035404172463853e-08
ZZZ3	32.96706974573851	3.272597499200288e-07	9.422722168868577e-06	13.756054589376445	0.0032567296014878	0.0374783197929188	10.461075322775825	0.0150272838295228	0.1200759443489259	19.061399885963603	3	4.6592764257447105e-09	1.0434837828490758e-07
STAB1	28.072683707955125	3.506660187586872e-06	8.121221709802641e-05	7.074552613186519	0.0695591097660755	0.3552676228123164	1.3924336110858218	0.7073092895567104	1.0	12.179889977409156	3	3.179047719320836e-05	0.0003999174391592435
MOB1B	3.0846905619364646	0.3787509820296277	0.8524564356103451	31.185644271543868	7.768757402182131e-07	2.484283617060631e-05	1.9553156357806485	0.5817327144007283	0.9749150803828792	12.075216823086993	3	3.6152619394269655e-05	0.00045143054312274416
SPIRE2	15.90889240534266	0.0011838123792592	0.0141879913654225				10.790876257265355	0.0129121393712485	0.10776792992128599	13.34988433130401	2	0.00016481231306734396	0.0017929214370021548
APOL3	18.765262921834182	0.0003057160962382	0.004523465942488							18.765262921834182	1	0.0003057160962382413	0.003108420325036289
SQSTM1	9.795152154368797	0.020390132288241002	0.1432238742708096	12.803769193267849	0.0050807673631686	0.0529851453587584	6.391685082110689	0.094033461570465	0.4331186373700583	9.663535476582444	3	0.0006504095408210634	0.00607991527289255
DNAJC5B				12.159730548897285	0.0068555478593558	0.0670433618126719	10.223042694618721	0.0167623051551499	0.1297412671183014	11.191386621758003	2	0.0010318841885999317	0.0092160351436512
PLXNB2	8.39423523911808	0.0385293984833076	0.2284600325652155	10.044884605005317	0.0181884278254316	0.1430334797545095	7.657840232146749	0.0536385893525601	0.3061088379962337	8.698986692090049	3	0.001969670347329378	0.01594206150388083
HSP90AB2P	10.184474215273324	0.0170614007499048	0.1253522684981516				18.4615694798057	0.0003532252928434	0.0054182619162833	14.323021847539511	2	7.097333954387095e-05	0.0008317737761211832
AXL				19.140443334786	0.00025571317036200003	0.0044211461296813	6.617372665556406	0.0851467872618836	0.4068079633031193	12.878908000171206	2	0.00024699644951477927	0.0025778755653241532
HMX1	16.086662915921828	0.0010885216040645	0.013227813865362							16.086662915921828	1	0.0010885216040645213	0.009656240036056238
HACE1	4.392035261499197	0.2221250407327218	0.6724770731118843				16.95967842621799	0.00072036610745	0.010017838560198	10.675856843858591	2	0.0015858273262767974	0.013385016511936569
NOLC1	7.418698802425528	0.0596846401029456	0.3093277455713744	12.48983156975652	0.0058804146099801	0.0593544083607908	6.735495638271522	0.0808237372580422	0.3935832207794226	8.881342003484527	3	0.0016014587325458973	0.01346888301020998
