	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	structure-specific DNA binding (GO:0043566)	4/187	HMGB2,HMGN2,RXRA,NME1	0.0006894690171799448	0.060673273511835144	0.060673273511835144
1	structural constituent of ribosome (GO:0003735)	3/145	RPL39P5,FAU,RPL29	0.003818576891946746	0.33603476649131364	0.16801738324565682
2	chromatin DNA binding (GO:0031490)	2/55	HMGN2,RXRA	0.006426739977442381	0.5655531180149296	0.18851770600497653
3	single-stranded DNA binding (GO:0003697)	2/64	HMGB2,NME1	0.008619745048355614	0.7585375642552941	0.18963439106382352
4	receptor inhibitor activity (GO:0030547)	1/4	DUT	0.008767070488827253	0.7715022030167983	0.15430044060335965
5	heparin binding (GO:0008201)	2/71	ELANE,RPL29	0.01052549544722877	0.9262435993561318	0.15437393322602197
6	acetylcholine receptor binding (GO:0033130)	1/7	NRXN1	0.015293823802237528	1.0	0.1922652135138432
7	glycosaminoglycan binding (GO:0005539)	2/92	ELANE,RPL29	0.017237394626575243	1.0	0.18961134089232767
8	nucleoside-triphosphate diphosphatase activity (GO:0047429)	1/8	DUT	0.017460210719174644	1.0	0.146333194598797
9	semaphorin receptor activity (GO:0017154)	1/8	PLXNA3	0.017460210719174644	1.0	0.146333194598797
10	peroxisome proliferator activated receptor binding (GO:0042975)	1/8	DUT	0.017460210719174644	1.0	0.146333194598797
11	intermediate filament binding (GO:0019215)	1/8	NME1	0.017460210719174644	1.0	0.146333194598797
12	transmembrane receptor protein phosphatase activity (GO:0019198)	1/9	PTPRB	0.01962201443577996	1.0	0.11908532898956113
13	RAGE receptor binding (GO:0050786)	1/9	HMGB2	0.01962201443577996	1.0	0.11908532898956113
14	ribosomal small subunit binding (GO:0043024)	1/9	NME1	0.01962201443577996	1.0	0.11908532898956113
15	transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	1/9	PTPRB	0.01962201443577996	1.0	0.11908532898956113
16	phosphotransferase activity, nitrogenous group as acceptor (GO:0016775)	1/10	CKB	0.021779244261289375	1.0	0.11273961735255676
17	chemoattractant activity (GO:0042056)	1/11	HMGB2	0.023931909487986725	1.0	0.11700044638571289
18	sulfur compound binding (GO:1901681)	2/123	ELANE,RPL29	0.029640629101721726	1.0	0.13728291373429008
19	gamma-tubulin binding (GO:0043015)	1/14	NME1	0.030362610208166146	1.0	0.12427486968923818
20	DNA binding, bending (GO:0008301)	1/14	HMGB2	0.030362610208166146	1.0	0.12427486968923818
21	nucleoside diphosphate kinase activity (GO:0004550)	1/14	NME1	0.030362610208166146	1.0	0.12427486968923818
22	vitamin D receptor binding (GO:0042809)	1/14	RXRA	0.030362610208166146	1.0	0.12427486968923818
23	transaminase activity (GO:0008483)	1/16	BCAT1	0.034627090544524564	1.0	0.12696599866325675
24	transferase activity, transferring nitrogenous groups (GO:0016769)	1/18	BCAT1	0.03887353393621747	1.0	0.1368348394554855
25	RNA polymerase II transcription corepressor activity (GO:0001106)	1/20	ELANE	0.04310201362771818	1.0	0.14588373843227692
26	ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity (GO:0004879)	1/21	RXRA	0.04520953990066011	1.0	0.13959436881607332
27	receptor regulator activity (GO:0030545)	1/21	DUT	0.04520953990066011	1.0	0.13959436881607332
28	calcium channel regulator activity (GO:0005246)	1/21	NRXN1	0.04520953990066011	1.0	0.13959436881607332
29	direct ligand regulated sequence-specific DNA binding transcription factor activity (GO:0098531)	1/21	RXRA	0.04520953990066011	1.0	0.13959436881607332
30	RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	2/158	RXRA,NME1	0.0467642033825716	1.0	0.1327499966989129
31	steroid hormone receptor activity (GO:0003707)	1/22	RXRA	0.047312602589042026	1.0	0.13010965711986558
32	RNA polymerase II regulatory region DNA binding (GO:0001012)	2/160	RXRA,NME1	0.04783199089284487	1.0	0.12755197571425297
33	RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription (GO:0001191)	1/25	ELANE	0.05359509981316736	1.0	0.13871672892819786
34	mRNA 3'-UTR binding (GO:0003730)	1/27	SERBP1	0.05776127929870503	1.0	0.1452283593796012
35	nucleosomal DNA binding (GO:0031492)	1/28	HMGN2	0.05983775045850477	1.0	0.146270056676345
36	sequence-specific DNA binding RNA polymerase II transcription factor activity (GO:0000981)	2/189	RXRA,CSRNP3	0.06428341381794792	1.0	0.1528902815129572
37	phosphotransferase activity, phosphate group as acceptor (GO:0016776)	1/31	NME1	0.06604079719932547	1.0	0.15293658298791163
38	transcription regulatory region sequence-specific DNA binding (GO:0000976)	2/192	RXRA,NME1	0.0660826494435235	1.0	0.14910956797512995
39	nucleosome binding (GO:0031491)	1/36	HMGN2	0.0762918543991992	1.0	0.16576995523776614
40	calcium-dependent protein binding (GO:0048306)	1/36	NRXN1	0.0762918543991992	1.0	0.16576995523776614
41	nucleobase-containing compound kinase activity (GO:0019205)	1/40	NME1	0.08441471958012908	1.0	0.1768689362631276
42	transcription coactivator activity (GO:0003713)	2/223	RXRA,ING4	0.08562671824515028	1.0	0.17523607454821452
43	deoxyribonuclease activity (GO:0004536)	1/43	NME1	0.09046174927365869	1.0	0.18092349854731737
44	methylated histone binding (GO:0035064)	1/44	ING4	0.0924688783287084	1.0	0.18082802873169643
45	cytokine binding (GO:0019955)	1/45	ELANE	0.0944717481354874	1.0	0.1807285616504976
46	NAD binding (GO:0051287)	1/46	LDHB	0.09647036736497719	1.0	0.18062536868336154
47	damaged DNA binding (GO:0003684)	1/48	HMGB2	0.10045488873857458	1.0	0.18416729602072004
48	GTP binding (GO:0005525)	2/269	NME1,NKIRAS1	0.11736942631227773	1.0	0.21078590847919268
49	guanyl ribonucleotide binding (GO:0032561)	2/281	NME1,NKIRAS1	0.12609621246820701	1.0	0.22192933394404435
50	guanyl nucleotide binding (GO:0019001)	2/282	NME1,NKIRAS1	0.12683071280064148	1.0	0.2188451514991461
51	RNA polymerase II transcription cofactor activity (GO:0001104)	1/62	ELANE	0.12787721280248213	1.0	0.21434656622130338
52	channel regulator activity (GO:0016247)	1/62	NRXN1	0.12787721280248213	1.0	0.21434656622130338
53	ribonucleoprotein complex binding (GO:0043021)	1/64	NME1	0.1317284573031977	1.0	0.21466859708669256
54	protease binding (GO:0002020)	1/65	ELANE	0.1336479420528973	1.0	0.21383670728463564
55	protein tyrosine phosphatase activity (GO:0004725)	1/67	PTPRB	0.13747467826145982	1.0	0.21603163726800828
56	serine-type endopeptidase activity (GO:0004252)	1/68	ELANE	0.13938194636779533	1.0	0.21518616281343841
57	chromatin binding (GO:0003682)	2/310	HMGN2,RXRA	0.1478078298691905	1.0	0.22426015566359936
58	double-stranded DNA binding (GO:0003690)	1/79	HMGB2	0.160096039342974	1.0	0.2387873129183341
