	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	negative regulation of protein polymerization (GO:0032272)	5/42	MAPRE1,TMSB15A,FKBP4,RDX,STMN1	1.4728520018344112e-05	0.01668741318078388	0.01668741318078388
1	negative regulation of microtubule polymerization (GO:0031115)	3/9	FKBP4,MAPRE1,STMN1	3.350679081108699e-05	0.037963193988961565	0.018981596994480782
2	negative regulation of cytoskeleton organization (GO:0051494)	6/84	NEK2,MAPRE1,TMSB15A,FKBP4,RDX,STMN1	3.8931481431260096e-05	0.04410936846161769	0.01470312282053923
3	negative regulation of organelle organization (GO:0010639)	8/196	NEK2,MAPRE1,ZNF207,TMSB15A,TBC1D4,FKBP4,RDX,STMN1	0.00011068977177852493	0.12541151142506873	0.03135287785626718
4	purine-containing compound salvage (GO:0043101)	3/15	CECR1,PNP,DGUOK	0.00017564898136201472	0.19901029588316269	0.039802059176632536
5	negative regulation of protein complex assembly (GO:0031333)	5/71	MAPRE1,TMSB15A,FKBP4,RDX,STMN1	0.0001899320575073238	0.21519302115579786	0.035865503525966305
6	regulation of microtubule cytoskeleton organization (GO:0070507)	5/78	NEK2,MAPRE1,PKHD1,FKBP4,STMN1	0.0002955133880487668	0.3348166686592528	0.04783095266560754
7	regulation of microtubule polymerization (GO:0031113)	3/18	FKBP4,MAPRE1,STMN1	0.0003099020958072153	0.35111907454957497	0.04388988431869687
8	single-organism carbohydrate catabolic process (GO:0044724)	5/91	GM2A,TKT,CALM1,PGK2,PGK1	0.0006029948510130536	0.6831931661977897	0.07591035179975442
9	regulation of microtubule-based process (GO:0032886)	5/94	NEK2,MAPRE1,PKHD1,FKBP4,STMN1	0.0006992866743281455	0.7922918020137889	0.0792291802013789
10	carbohydrate catabolic process (GO:0016052)	5/96	GM2A,TKT,CALM1,PGK2,PGK1	0.0007695870123248061	0.8719420849640053	0.07926746226945502
11	regulation of protein polymerization (GO:0032271)	5/102	MAPRE1,TMSB15A,FKBP4,RDX,STMN1	0.001012346815484767	1.0	0.09558241182868676
12	negative regulation of microtubule polymerization or depolymerization (GO:0031111)	3/28	FKBP4,MAPRE1,STMN1	0.0011783099923297596	1.0	0.1026942477930475
13	negative regulation of cellular component organization (GO:0051129)	9/358	DGUOK,NEK2,MAPRE1,ZNF207,TMSB15A,TBC1D4,FKBP4,RDX,STMN1	0.0014552596682683738	1.0	0.11777208601057625
14	cellular metabolic compound salvage (GO:0043094)	3/32	CECR1,PNP,DGUOK	0.0017457039096622153	1.0	0.13185883530981932
15	purine nucleobase metabolic process (GO:0006144)	3/34	CECR1,PNP,DGUOK	0.0020833948934726346	1.0	0.14753040089403094
16	response to UV-C (GO:0010225)	2/10	MAP3K4,BRCA2	0.0024236326786785923	1.0	0.1569129042824483
17	purine deoxyribonucleoside triphosphate metabolic process (GO:0009215)	2/10	AK2,DGUOK	0.0024236326786785923	1.0	0.1569129042824483
18	cellular aldehyde metabolic process (GO:0006081)	3/38	AGXT,TKT,GLO1	0.002874139243905267	1.0	0.17138946122866672
19	cilium assembly (GO:0042384)	4/80	FAM161A,RPGRIP1L,AHI1,PKHD1	0.0030681085655696397	1.0	0.17380835023952007
20	regulation of microtubule polymerization or depolymerization (GO:0031110)	3/42	FKBP4,MAPRE1,STMN1	0.003827510944709259	1.0	0.20650332858836143
21	regulation of cytoskeleton organization (GO:0051493)	7/267	NEK2,MAPRE1,PKHD1,TMSB15A,FKBP4,RDX,STMN1	0.003944146568173722	1.0	0.20312354826094672
22	cilium organization (GO:0044782)	4/86	FAM161A,RPGRIP1L,AHI1,PKHD1	0.003981345872081992	1.0	0.19612455969864773
23	nicotinamide nucleotide metabolic process (GO:0046496)	3/43	PNP,MDH1,TKT	0.004092395850165733	1.0	0.18925242849950105
24	pyridine nucleotide metabolic process (GO:0019362)	3/43	PNP,MDH1,TKT	0.004092395850165733	1.0	0.18925242849950105
25	monosaccharide biosynthetic process (GO:0046364)	3/44	MDH1,TKT,PGK1	0.004368174188722438	1.0	0.19035159060855852
26	organelle assembly (GO:0070925)	6/210	AHI1,NEK2,RPGRIP1L,PKHD1,FAM161A,CIRBP	0.004996568879144349	1.0	0.2096708348174277
27	carbohydrate biosynthetic process (GO:0016051)	4/92	MDH1,TKT,PGK1,EXT2	0.005063164504249047	1.0	0.20487733511836323
28	purine deoxyribonucleotide metabolic process (GO:0009151)	2/15	AK2,DGUOK	0.005518542251901545	1.0	0.21560373694498106
29	cell projection assembly (GO:0030031)	5/152	AHI1,RPGRIP1L,PKHD1,RDX,FAM161A	0.005737510180163101	1.0	0.21668663447082645
30	deoxyribonucleoside triphosphate metabolic process (GO:0009200)	2/16	AK2,DGUOK	0.006276189981514774	1.0	0.229384620937298
31	pyridine-containing compound metabolic process (GO:0072524)	3/51	PNP,MDH1,TKT	0.0066139622129461105	1.0	0.23417559960212322
32	oxidoreduction coenzyme metabolic process (GO:0006733)	3/53	PNP,MDH1,TKT	0.007360289586659599	1.0	0.2527032758086462
33	mitotic sister chromatid segregation (GO:0000070)	2/18	ZNF207,NEK2	0.00792445509557718	1.0	0.26407081244967484
34	purine-containing compound biosynthetic process (GO:0072522)	4/107	CECR1,PNP,AK2,DGUOK	0.008589483457635959	1.0	0.27805385021432977
35	nucleobase metabolic process (GO:0009112)	3/57	CECR1,PNP,DGUOK	0.008997472733454718	1.0	0.2831704613056721
36	regulation of centrosome cycle (GO:0046605)	2/20	NEK2,PKHD1	0.009745397471254337	1.0	0.2984198739170585
37	glucose metabolic process (GO:0006006)	4/114	CALM1,MDH1,TKT,PGK1	0.010675718526036493	1.0	0.3183049760526144
38	sister chromatid segregation (GO:0000819)	2/21	ZNF207,NEK2	0.010718920669480672	1.0	0.31139838765440003
39	pyruvate metabolic process (GO:0006090)	3/62	PGK2,AGXT,PGK1	0.011321322496863157	1.0	0.3206764597236489
40	NAD metabolic process (GO:0019674)	2/22	PNP,MDH1	0.011733586026688744	1.0	0.324247633371667
41	regulation of protein complex assembly (GO:0043254)	5/183	MAPRE1,TMSB15A,FKBP4,RDX,STMN1	0.012254133079788516	1.0	0.33056982808096164
42	sperm motility (GO:0030317)	2/23	PGK2,GAS8	0.012788733528315537	1.0	0.33696825785073264
43	cellular component assembly involved in morphogenesis (GO:0010927)	4/124	FAM161A,RPGRIP1L,AHI1,PKHD1	0.014185510994178354	1.0	0.3652769081000926
44	negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	1/2	GSTP1	0.014996838765595377	1.0	0.3775870738093236
45	2'-deoxyribonucleotide metabolic process (GO:0009394)	2/26	AK2,DGUOK	0.016190579453043925	1.0	0.39878101131084276
46	gland development (GO:0048732)	4/130	FKBP4,RPGRIP1L,GCM2,AK2	0.016605276009417726	1.0	0.40029314295043156
47	mitotic spindle organization (GO:0007052)	2/27	NEK2,STMN1	0.017401202486787413	1.0	0.41074088369854456
48	deoxyribose phosphate metabolic process (GO:0019692)	2/28	AK2,DGUOK	0.018649117293677842	1.0	0.4312132631374897
49	response to other organism (GO:0051707)	6/283	ILF3,MPO,KRT8,ANXA3,STMN1,IFNK	0.019784307279612983	1.0	0.4483124029560302
50	reproductive structure development (GO:0048608)	4/139	FKBP4,BASP1,MAP3K4,BRCA2	0.02069568321835949	1.0	0.4597688056157118
51	hexose metabolic process (GO:0019318)	4/141	CALM1,MDH1,TKT,PGK1	0.021681570997871765	1.0	0.4724080757805521
52	regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139)	1/3	IFNK	0.022411647304209265	1.0	0.4746242316947495
53	positive regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033141)	1/3	IFNK	0.022411647304209265	1.0	0.4746242316947495
54	protein peptidyl-prolyl isomerization (GO:0000413)	2/31	FKBP4,PPIA	0.02261048093225981	1.0	0.46157972786036694
55	deoxyribonucleotide metabolic process (GO:0009262)	2/31	AK2,DGUOK	0.02261048093225981	1.0	0.46157972786036694
56	generation of precursor metabolites and energy (GO:0006091)	6/293	NDUFA4,TKT,AK2,CALM1,PGK2,PGK1	0.023013579314003663	1.0	0.4574453572415114
57	regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	3/81	RPGRIP1L,CALM1,ARHGEF12	0.023070634939824083	1.0	0.4506729204624256
58	negative regulation of G-protein coupled receptor protein signaling pathway (GO:0045744)	2/32	RPGRIP1L,ARHGEF12	0.024001466067604015	1.0	0.45703632024529994
59	regulation of cytokinesis (GO:0032465)	2/32	CALM1,BRCA2	0.024001466067604015	1.0	0.45703632024529994
60	negative regulation of actin filament polymerization (GO:0030837)	2/33	TMSB15A,RDX	0.025426729014054718	1.0	0.4722702290643278
61	gluconeogenesis (GO:0006094)	2/35	MDH1,PGK1	0.02837776549067465	1.0	0.5103493381100696
62	glutathione metabolic process (GO:0006749)	2/35	GLO1,GSTP1	0.02837776549067465	1.0	0.5103493381100696
63	determination of left/right symmetry (GO:0007368)	2/35	RPGRIP1L,LEFTY1	0.02837776549067465	1.0	0.5103493381100696
64	positive regulation of p38MAPK cascade (GO:1900745)	1/4	MAP3K4	0.029771261869238133	1.0	0.5034453686245792
65	short-term memory (GO:0007614)	1/4	CUX2	0.029771261869238133	1.0	0.5034453686245792
66	mesenchymal to epithelial transition (GO:0060231)	1/4	BASP1	0.029771261869238133	1.0	0.5034453686245792
67	cellular hyperosmotic response (GO:0071474)	1/4	RCSD1	0.029771261869238133	1.0	0.5034453686245792
68	head development (GO:0060322)	1/4	RPGRIP1L	0.029771261869238133	1.0	0.5034453686245792
69	response to UV (GO:0009411)	3/90	CIRBP,MAP3K4,BRCA2	0.030279836635024412	1.0	0.49010078439260946
70	regulation of cell division (GO:0051302)	4/158	ZNF207,NEK2,CALM1,BRCA2	0.031225056073289282	1.0	0.4982815286061515
