	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	defense response to bacterium (GO:0042742)	8/81	S100A9,DEFA3,S100A8,AZU1,LYZ,MAVS,S100A12,BPI	3.96649455464986e-08	4.093422380398656e-05	4.093422380398656e-05
1	response to bacterium (GO:0009617)	8/97	S100A9,DEFA3,S100A8,AZU1,LYZ,MAVS,S100A12,BPI	1.6437077069473764e-07	0.00016963063535696925	8.481531767848463e-05
2	defense response to fungus (GO:0050832)	4/15	S100A12,S100A9,S100A8,DEFA3	1.93242189981252e-06	0.0019942594006065206	0.0006647531335355069
3	response to other organism (GO:0051707)	10/283	S100A9,DEFA3,HMGA1,S100A8,AZU1,LYZ,MAVS,S100A12,BPI,HMGA2	1.1043728341574775e-05	0.011397127648505168	0.002849281912126292
4	response to fungus (GO:0009620)	4/25	S100A9,S100A8,S100A12,DEFA3	1.7068085367501323e-05	0.017614264099261364	0.0035228528198522732
5	defense response to other organism (GO:0098542)	8/184	S100A9,DEFA3,S100A8,AZU1,LYZ,MAVS,S100A12,BPI	2.0455305675187154e-05	0.021109875456793145	0.0035183125761321906
6	myeloid leukocyte migration (GO:0097529)	4/47	S100A9,S100A8,S100A12,AZU1	0.00021656099911699975	0.22349095108874373	0.03192727872696339
7	leukocyte migration (GO:0050900)	6/153	S100A9,CD177,S100A8,PLCG1,AZU1,S100A12	0.00041055790892162	0.42369576200711184	0.05296197025088898
8	leukocyte chemotaxis (GO:0030595)	4/58	S100A9,S100A8,S100A12,AZU1	0.0004887141200800246	0.5043529719225854	0.05603921910250948
9	citrulline biosynthetic process (GO:0019240)	2/7	PADI2,PADI4	0.0008165786873247241	0.8427092053191153	0.08427092053191153
10	neutrophil chemotaxis (GO:0030593)	3/32	S100A9,S100A8,S100A12	0.0010649752093843691	1.0	0.099914037825879
11	leukocyte aggregation (GO:0070486)	2/8	S100A9,S100A8	0.0010843000893004501	1.0	0.08288871793763442
12	heterochromatin organization (GO:0070828)	2/8	HMGA1,HMGA2	0.0010843000893004501	1.0	0.08288871793763442
13	sequestering of metal ion (GO:0051238)	2/8	S100A9,S100A8	0.0010843000893004501	1.0	0.08288871793763442
14	leukocyte migration involved in inflammatory response (GO:0002523)	2/8	S100A9,S100A8	0.0010843000893004501	1.0	0.08288871793763442
15	neutrophil migration (GO:1990266)	3/33	S100A9,S100A8,S100A12	0.0011661596004988335	1.0	0.07521729423217477
16	positive regulation of response to wounding (GO:1903036)	4/73	S100A9,PLG,S100A8,S100A12	0.0011670854357893545	1.0	0.07084895116085964
17	granulocyte chemotaxis (GO:0071621)	3/35	S100A9,S100A8,S100A12	0.0013862654350436272	1.0	0.07947921827583462
18	granulocyte migration (GO:0097530)	3/37	S100A9,S100A8,S100A12	0.0016308457154169162	1.0	0.08858067254264514
19	negative regulation of JAK-STAT cascade (GO:0046426)	2/10	SOCS2,HMGA2	0.001728350685669442	1.0	0.08700770281028605
20	chronic inflammatory response (GO:0002544)	2/10	S100A9,S100A8	0.001728350685669442	1.0	0.08700770281028605
21	regulation of interleukin-8 production (GO:0032677)	3/38	MAVS,FCN1,BPI	0.0017626120660432535	1.0	0.08268252964348353
22	cell chemotaxis (GO:0060326)	4/84	S100A9,S100A8,S100A12,AZU1	0.0019632592376477055	1.0	0.08809058840227967
23	citrulline metabolic process (GO:0000052)	2/11	PADI2,PADI4	0.0021037649639300085	1.0	0.09046189344899036
24	inflammatory response (GO:0006954)	6/216	S100A9,SERPINA1,S100A8,AZU1,LYZ,S100A12	0.0024458370206084422	1.0	0.10096415221071649
25	positive regulation of gene expression, epigenetic (GO:0045815)	2/12	HMGA1,PADI2	0.0025141689714097805	1.0	0.0910393817015752
26	killing of cells of other organism (GO:0031640)	2/12	DEFA3,S100A12	0.0025141689714097805	1.0	0.0910393817015752
27	disruption of cells of other organism (GO:0044364)	2/12	DEFA3,S100A12	0.0025141689714097805	1.0	0.0910393817015752
28	peptidyl-arginine modification (GO:0018195)	2/12	PADI2,PADI4	0.0025141689714097805	1.0	0.0910393817015752
29	regulation of cellular senescence (GO:2000772)	2/12	HMGA1,HMGA2	0.0025141689714097805	1.0	0.0910393817015752
30	regulation of protein import into nucleus, translocation (GO:0033158)	2/12	TXN,MAVS	0.0025141689714097805	1.0	0.0910393817015752
31	cellular modified amino acid biosynthetic process (GO:0042398)	3/43	ATIC,PADI2,PADI4	0.002520691077775607	1.0	0.08129228725826332
32	positive regulation of synaptic transmission (GO:0050806)	3/46	ITPR3,LAMA2,RETN	0.0030586978701852333	1.0	0.09565382430397458
33	positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	5/158	S100A9,S100A8,MAVS,S100A12,HMGA2	0.003252075137188576	1.0	0.09871004534054736
34	intracellular estrogen receptor signaling pathway (GO:0030520)	2/14	DEFA3,PADI2	0.003438162390321431	1.0	0.1013766739089062
35	positive regulation of inflammatory response (GO:0050729)	3/50	S100A9,S100A8,S100A12	0.0038784249939385652	1.0	0.11118151649290553
36	chromatin remodeling (GO:0006338)	4/104	HMGA1,PADI2,PADI4,HMGA2	0.004254166006200826	1.0	0.11865673833511492
37	modification of morphology or physiology of other organism (GO:0035821)	3/52	DEFA3,S100A12,HMGA2	0.004333730788576448	1.0	0.1161664980210622
38	DNA catabolic process, endonucleolytic (GO:0000737)	3/52	HMGA1,CYCS,HMGA2	0.004333730788576448	1.0	0.1161664980210622
39	regulation of cell aging (GO:0090342)	2/16	HMGA1,HMGA2	0.004496804486137045	1.0	0.11601755574233576
40	response to metal ion (GO:0010038)	5/171	S100A9,MAOB,S100A8,ITPR3,ECT2	0.004554383928684771	1.0	0.11463717596104106
41	response to inorganic substance (GO:0010035)	6/251	S100A9,MAOB,S100A8,ITPR3,ATIC,ECT2	0.005111854620694657	1.0	0.12560557067992584
42	regulation of tumor necrosis factor production (GO:0032680)	3/56	MAVS,BPI,AZU1	0.005338382881006344	1.0	0.12812118914415224
43	nucleobase-containing small molecule interconversion (GO:0015949)	2/18	TXN,GLRX	0.005686633841764556	1.0	0.13337741192502323
44	regulation of tumor necrosis factor superfamily cytokine production (GO:1903555)	3/58	MAVS,BPI,AZU1	0.0058888791179751085	1.0	0.13505162777222915
45	chromatin assembly (GO:0031497)	2/19	HMGA1,HMGA2	0.006329679575172251	1.0	0.1420049852516905
46	alpha-amino acid biosynthetic process (GO:1901607)	3/60	ATIC,PADI2,PADI4	0.0064721953345495496	1.0	0.14211288479266246
47	regulation of cytokine biosynthetic process (GO:0042035)	3/61	IGF2BP3,IGF2BP1,AZU1	0.00677631423139404	1.0	0.14569075597497183
48	positive regulation of response to external stimulus (GO:0032103)	4/119	S100A9,S100A8,S100A12,AZU1	0.006842393096829022	1.0	0.14410917705974594
49	cellular senescence (GO:0090398)	2/20	HMGA1,HMGA2	0.007004253032298716	1.0	0.14456778258664552
50	humoral immune response (GO:0006959)	3/62	DEFA3,FCN1,BST1	0.007088817828388497	1.0	0.14344431370386135
51	positive regulation of defense response (GO:0031349)	5/194	S100A9,S100A8,FCN1,MAVS,S100A12	0.007706569168782985	1.0	0.1529457573496931
52	negative regulation of behavior (GO:0048521)	2/21	PADI2,RETN	0.007709939365050182	1.0	0.15012561178739223
53	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	3/66	S100A9,S100A8,CYCS	0.00842375921294352	1.0	0.1609873982918095
54	carboxylic acid biosynthetic process (GO:0046394)	5/204	MLYCD,PADI4,NANP,PADI2,ATIC	0.009462364662512435	1.0	0.1759488348056366
55	organic acid biosynthetic process (GO:0016053)	5/204	MLYCD,PADI4,NANP,PADI2,ATIC	0.009462364662512435	1.0	0.1759488348056366
56	response to ethanol (GO:0045471)	3/69	S100A9,S100A8,MAOB	0.009515524466793124	1.0	0.17228107455667552
57	intracellular receptor signaling pathway (GO:0030522)	4/131	TXN,DEFA3,PADI2,MAVS	0.009538832570516772	1.0	0.1697254347029881
58	activation of cysteine-type endopeptidase activity (GO:0097202)	3/70	S100A9,S100A8,CYCS	0.00989693622489224	1.0	0.17311251159472527
59	positive regulation of DNA binding (GO:0043388)	2/25	TXN,HMGA2	0.0108356513388835	1.0	0.18483292862359954
60	response to zinc ion (GO:0010043)	2/25	S100A9,S100A8	0.0108356513388835	1.0	0.18483292862359954
61	aging (GO:0007568)	4/140	HMGA1,HMGA2,SOCS2,RETN	0.011960950464039142	1.0	0.19909194965949023
62	cell killing (GO:0001906)	2/27	DEFA3,S100A12	0.012574680146694717	1.0	0.20598523668871344
63	cell wall macromolecule catabolic process (GO:0016998)	1/2	LYZ	0.012645295196357577	1.0	0.20232472314172123
64	cell wall macromolecule metabolic process (GO:0044036)	1/2	LYZ	0.012645295196357577	1.0	0.20232472314172123
65	zymogen activation (GO:0031638)	3/77	S100A9,S100A8,CYCS	0.0128155957583081	1.0	0.20038931549354483
66	chemotaxis (GO:0006935)	4/145	S100A9,S100A8,S100A12,AZU1	0.01346282593183504	1.0	0.20583164980227794
67	taxis (GO:0042330)	4/145	S100A9,S100A8,S100A12,AZU1	0.01346282593183504	1.0	0.20583164980227794
68	positive regulation of interleukin-8 production (GO:0032757)	2/28	MAVS,FCN1	0.013486862157129218	1.0	0.20171654704575875
69	regulation of endopeptidase activity (GO:0052548)	5/224	CSTA,S100A9,SERPINA1,S100A8,CYCS	0.013767432735780818	1.0	0.2029712940475115
70	coenzyme biosynthetic process (GO:0009108)	3/80	ATIC,QPRT,MLYCD	0.014201482716469531	1.0	0.2064215515971346
71	negative regulation of viral genome replication (GO:0045071)	2/30	MAVS,HMGA2	0.015394637658434473	1.0	0.22065647310422745
72	regulation of sequence-specific DNA binding transcription factor activity (GO:0051090)	5/233	S100A9,S100A8,MAVS,S100A12,HMGA2	0.016077171008378927	1.0	0.2272827463102336
73	DNA catabolic process (GO:0006308)	3/84	HMGA1,CYCS,HMGA2	0.016177043509282125	1.0	0.22560417434566424
74	positive regulation of chemokine production (GO:0032722)	2/31	MAVS,AZU1	0.0163894725225436	1.0	0.22551914191019992
75	immune response-activating cell surface receptor signaling pathway (GO:0002429)	4/155	ITPR3,PLCG1,FCN1,MNDA	0.01681559011230412	1.0	0.22833801310391907
76	regulation of peptidase activity (GO:0052547)	5/236	CSTA,S100A9,SERPINA1,S100A8,CYCS	0.016901321446489093	1.0	0.22652160691917847
77	regulation of cytokine production (GO:0001817)	6/325	IGF2BP3,FCN1,AZU1,IGF2BP1,MAVS,BPI	0.01694071023287057	1.0	0.22413862769644138
78	response to alcohol (GO:0097305)	4/156	MAOB,S100A9,S100A8,SOCS2	0.017177084625728527	1.0	0.2243892573892638
79	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	3/86	S100A9,S100A8,CYCS	0.017219906310011097	1.0	0.22213679139914316
80	regulation of behavior (GO:0050795)	3/87	PADI2,AZU1,RETN	0.017755162983952313	1.0	0.22621392838813317
81	positive regulation of tumor necrosis factor production (GO:0032760)	2/33	MAVS,AZU1	0.018459166713524128	1.0	0.23090739452553818
