	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	oxygen transporter activity (GO:0005344)	5/11	HBM,HBZ,HBE1,HBG1,HBG2	7.60927889124203e-09	1.8262269338980872e-06	1.8262269338980872e-06
1	oxygen binding (GO:0019825)	5/20	HBM,HBZ,HBE1,HBG1,HBG2	2.4269319457330997e-07	5.824636669759439e-05	2.9123183348797196e-05
2	heme binding (GO:0020037)	7/81	HBM,HBZ,HBE1,CYB5A,CBS,HBG1,HBG2	1.7465727126269819e-06	0.0004191774510304756	0.00013972581701015855
3	tetrapyrrole binding (GO:0046906)	7/89	HBM,HBZ,HBE1,CYB5A,CBS,HBG1,HBG2	3.304472832086908e-06	0.000793073479700858	0.0001982683699252145
4	iron ion binding (GO:0005506)	7/104	HBM,HBZ,HBE1,LTF,HBG1,ALOX5,HBG2	9.341877561889361e-06	0.0022420506148534466	0.00044841012297068935
5	chromatin DNA binding (GO:0031490)	4/55	HIST1H1D,H3F3A,HIST1H1C,HMGN5	0.0006414812898369062	0.1539555095608575	0.025659251593476245
6	pyridoxal phosphate binding (GO:0030170)	3/41	CBS,OAT,ALAS2	0.00313777963599463	0.7530671126387112	0.10758101609124446
7	ankyrin binding (GO:0030506)	2/13	TNKS1BP1,SLC4A1	0.0037833432522355716	0.9080023805365371	0.11350029756706714
8	transition metal ion transmembrane transporter activity (GO:0046915)	2/18	SLC31A1,SLC25A37	0.007250302235463287	1.0	0.19334139294568767
9	structure-specific DNA binding (GO:0043566)	5/187	RAD18,HIST1H1D,H3F3A,HIST1H1C,HMGN5	0.011097479596715674	1.0	0.2663395103211762
10	nucleosomal DNA binding (GO:0031492)	2/28	H3F3A,HMGN5	0.01710037766819051	1.0	0.3730991491241566
11	nucleosome binding (GO:0031491)	2/36	H3F3A,HMGN5	0.027467142640480686	1.0	0.5493428528096137
12	myosin heavy chain binding (GO:0032036)	1/5	MYL4	0.035433714975346114	1.0	0.6074351138630762
13	protein-glutamine gamma-glutamyltransferase activity (GO:0003810)	1/5	EPB42	0.035433714975346114	1.0	0.6074351138630762
14	phosphatidate phosphatase activity (GO:0008195)	1/5	LPIN2	0.035433714975346114	1.0	0.6074351138630762
15	transferase activity, transferring alkyl or aryl (other than methyl) groups (GO:0016765)	2/43	HMBS,GSTM5	0.03812269005606974	1.0	0.5718403508410461
16	inorganic anion exchanger activity (GO:0005452)	1/6	SLC4A1	0.042370105349372626	1.0	0.564934737991635
17	organic cation transmembrane transporter activity (GO:0015101)	1/6	RHCE	0.042370105349372626	1.0	0.564934737991635
18	bicarbonate transmembrane transporter activity (GO:0015106)	1/6	SLC4A1	0.042370105349372626	1.0	0.564934737991635
19	protein homodimerization activity (GO:0042803)	7/449	ASNS,CTSE,CPOX,OLFM4,CBS,SLC4A1,GYPA	0.042389488429021606	1.0	0.5086738611482593
20	metalloenzyme inhibitor activity (GO:0048551)	1/7	TIMP3	0.04925719740920767	1.0	0.5139881468786888
21	protein anchor (GO:0043495)	1/7	SLC4A1	0.04925719740920767	1.0	0.5139881468786888
22	chloride channel regulator activity (GO:0017081)	1/7	WNK3	0.04925719740920767	1.0	0.5139881468786888
23	structural constituent of eye lens (GO:0005212)	1/7	CPOX	0.04925719740920767	1.0	0.5139881468786888
