	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	Cysteine and methionine metabolism_Homo sapiens_hsa00270	2/40	BCAT1,LDHB	0.003444592741017566	0.10333778223052699	0.10333778223052699
1	Pyrimidine metabolism_Homo sapiens_hsa00240	2/87	DUT,NME1	0.01550860105783278	0.4652580317349834	0.2326290158674917
2	Transcriptional misregulation in cancer_Homo sapiens_hsa05202	2/107	ELANE,RXRA	0.022887828147052956	0.6866348444115886	0.22887828147052955
3	Ribosome_Homo sapiens_hsa03010	2/125	FAU,RPL29	0.030534713301156525	0.9160413990346957	0.22901034975867393
4	2-Oxocarboxylic acid metabolism_Homo sapiens_hsa01210	1/16	BCAT1	0.034627090544524564	1.0	0.20776254326714738
5	Pantothenate and CoA biosynthesis_Homo sapiens_hsa00770	1/18	BCAT1	0.03887353393621747	1.0	0.19436766968108735
6	Thyroid cancer_Homo sapiens_hsa05216	1/20	RXRA	0.04310201362771818	1.0	0.18472291554736361
7	Metabolic pathways_Homo sapiens_hsa01100	5/917	CKB,DUT,NME1,LDHB,BCAT1	0.04660408232497101	1.0	0.1747653087186413
8	Propanoate metabolism_Homo sapiens_hsa00640	1/30	LDHB	0.06397750046265076	1.0	0.21325833487550253
9	Arginine and proline metabolism_Homo sapiens_hsa00330	1/37	CKB	0.07832904260635111	1.0	0.23498712781905332
10	Pyruvate metabolism_Homo sapiens_hsa00620	1/38	LDHB	0.08036191034543165	1.0	0.21916884639663178
11	Bile secretion_Homo sapiens_hsa04976	1/39	RXRA	0.08239046640910407	1.0	0.20597616602276017
12	PPAR signaling pathway_Homo sapiens_hsa03320	1/44	RXRA	0.0924688783287084	1.0	0.2133897192200963
13	Non-small cell lung cancer_Homo sapiens_hsa05223	1/47	RXRA	0.09846474468544894	1.0	0.20372016141817023
14	Valine, leucine and isoleucine degradation_Homo sapiens_hsa00280	1/47	BCAT1	0.09846474468544894	1.0	0.20372016141817023
15	Adipocytokine signaling pathway_Homo sapiens_hsa04920	1/48	RXRA	0.10045488873857458	1.0	0.18835291638482735
16	Glycolysis / Gluconeogenesis_Homo sapiens_hsa00010	1/54	LDHB	0.11230733634012728	1.0	0.19818941707081286
17	Systemic lupus erythematosus_Homo sapiens_hsa05322	1/60	ELANE	0.12400954580410126	1.0	0.20668257634016876
18	Adherens junction_Homo sapiens_hsa04520	1/61	PTPRB	0.12594543631347294	1.0	0.19886121523179937
19	Biosynthesis of amino acids_Homo sapiens_hsa01230	1/64	BCAT1	0.1317284573031977	1.0	0.19759268595479657
20	Small cell lung cancer_Homo sapiens_hsa05222	1/70	RXRA	0.14318432404836143	1.0	0.19979208006748106
21	Glucagon signaling pathway_Homo sapiens_hsa04922	1/70	LDHB	0.14318432404836143	1.0	0.19979208006748106
22	Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514	1/83	NRXN1	0.1675089029824627	1.0	0.21848987345538615
23	Hepatitis C_Homo sapiens_hsa05160	1/86	RXRA	0.17302722488727032	1.0	0.21628403110908792
24	Axon guidance_Homo sapiens_hsa04360	1/93	PLXNA3	0.18576686521822558	1.0	0.22292023826187068
25	Thyroid hormone signaling pathway_Homo sapiens_hsa04919	1/95	RXRA	0.18937196302710327	1.0	0.21850611118511915
26	Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932	1/121	RXRA	0.2348639279579508	1.0	0.26095991995327866
27	Purine metabolism_Homo sapiens_hsa00230	1/142	NME1	0.26980539216113375	1.0	0.289077205886929
28	PI3K-Akt signaling pathway_Homo sapiens_hsa04151	1/209	RXRA	0.371324220171236	1.0	0.38412850362541656
29	Pathways in cancer_Homo sapiens_hsa05200	1/270	RXRA	0.4518372795613267	1.0	0.4518372795613267
