	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	Carbon metabolism_Homo sapiens_hsa01200	5/106	AGXT,TKT,MDH1,PGK2,PGK1	0.0012031145469586805	0.0986553928506118	0.0986553928506118
1	Biosynthesis of amino acids_Homo sapiens_hsa01230	3/64	PGK2,TKT,PGK1	0.012338827105326976	1.0	0.505891911318406
2	Glyoxylate and dicarboxylate metabolism_Homo sapiens_hsa00630	2/25	MDH1,AGXT	0.01501787187766111	1.0	0.4104884979894037
3	Purine metabolism_Homo sapiens_hsa00230	4/142	CECR1,PNP,AK2,DGUOK	0.02218515704565579	1.0	0.45479571943594366
4	Pyruvate metabolism_Homo sapiens_hsa00620	2/38	MDH1,GLO1	0.03304705920263095	1.0	0.5419717709231476
5	Metabolic pathways_Homo sapiens_hsa01100	12/917	NDUFA4,AGXT,DGUOK,PNP,TKT,EXT2,CECR1,AK2,MDH1,PGK2,FAH,PGK1	0.04151489409046824	1.0	0.5673702192363993
6	Glycolysis / Gluconeogenesis_Homo sapiens_hsa00010	2/54	PGK2,PGK1	0.06230079374003413	1.0	0.7298092980975427
7	Phototransduction_Homo sapiens_hsa04744	1/10	CALM1	0.07279241819926585	1.0	0.746122286542475
8	Proximal tubule bicarbonate reclamation_Homo sapiens_hsa04964	1/12	MDH1	0.08670932589712263	1.0	0.7900183026182285
9	Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750	2/66	CALM1,IL1RAP	0.0882065816803291	1.0	0.6888513997892368
10	GnRH signaling pathway_Homo sapiens_hsa04912	2/66	CALM1,MAP3K4	0.0882065816803291	1.0	0.6888513997892368
11	Vascular smooth muscle contraction_Homo sapiens_hsa04270	2/71	CALM1,ARHGEF12	0.09979974721346242	1.0	0.6819649392919932
12	Estrogen signaling pathway_Homo sapiens_hsa04915	2/72	FKBP4,CALM1	0.10216770539908926	1.0	0.6444424494404092
13	Nicotinate and nicotinamide metabolism_Homo sapiens_hsa00760	1/18	PNP	0.12723269193392767	1.0	0.719522809557384
14	Glycosaminoglycan biosynthesis - heparan sulfate / heparin_Homo sapiens_hsa00534	1/18	EXT2	0.12723269193392767	1.0	0.719522809557384
15	Tyrosine metabolism_Homo sapiens_hsa00350	1/20	FAH	0.1403413219358564	1.0	0.7192492749212641
16	Pentose phosphate pathway_Homo sapiens_hsa00030	1/25	TKT	0.17226729679478203	1.0	0.830936372774831
17	Homologous recombination_Homo sapiens_hsa03440	1/26	BRCA2	0.17851036549196217	1.0	0.7912351335319404
18	Alanine, aspartate and glutamate metabolism_Homo sapiens_hsa00250	1/26	AGXT	0.17851036549196217	1.0	0.7912351335319404
19	Drug metabolism - cytochrome P450_Homo sapiens_hsa00982	1/27	GSTP1	0.1847068717563622	1.0	0.757298174201085
20	Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060	2/108	IL1RAP,IFNK	0.1952514396477214	1.0	0.7624103833863407
