	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	hormone binding (GO:0042562)	3/33	THRA,CTSH,TTR	0.00011171186685991175	0.015527949493527734	0.015527949493527734
1	glycoprotein binding (GO:0001948)	3/58	SDCBP,CNTN1,AGR2	0.0006015195079856912	0.08361121161001107	0.04180560580500554
2	cytokine receptor binding (GO:0005126)	3/114	KITLG,SDCBP,IL1RN	0.0042009772103691395	0.5839358322413104	0.19464527741377013
3	monocarboxylic acid binding (GO:0033293)	2/36	PC,FABP3	0.004755239020551347	0.6609782238566372	0.1652445559641593
4	carboxylic acid binding (GO:0031406)	3/135	ALKBH3,PC,FABP3	0.00672412956968975	0.9346540101868752	0.18693080203737505
5	organic acid binding (GO:0043177)	3/136	ALKBH3,PC,FABP3	0.0068624040249990114	0.9538741594748625	0.15897902657914378
6	receptor antagonist activity (GO:0048019)	1/3	IL1RN	0.008601740515305975	1.0	0.17080599023250434
7	vitamin binding (GO:0019842)	2/53	ALKBH3,PC	0.010088809510496226	1.0	0.17529306524487193
8	receptor inhibitor activity (GO:0030547)	1/4	IL1RN	0.011452995871542183	1.0	0.15919664261443633
9	MHC class I receptor activity (GO:0032393)	1/4	CTSH	0.011452995871542183	1.0	0.15919664261443633
10	thyroid hormone receptor activity (GO:0004887)	1/4	THRA	0.011452995871542183	1.0	0.15919664261443633
11	growth factor receptor binding (GO:0070851)	2/67	SDCBP,IL1RN	0.01578715565584416	1.0	0.18286788634686155
12	serine-type endopeptidase activity (GO:0004252)	2/68	CTSH,HP	0.016236523656727744	1.0	0.1736059067911659
13	growth factor binding (GO:0019838)	2/69	SDCBP,IL1RN	0.016691357305966874	1.0	0.16000680451926863
14	hydrogen ion transmembrane transporter activity (GO:0015078)	2/69	ATP6V0A1,ATP6V0D1	0.016691357305966874	1.0	0.16000680451926863
15	fatty acid transporter activity (GO:0015245)	1/6	FABP3	0.017131649080681138	1.0	0.14883120138841738
16	cAMP-dependent protein kinase inhibitor activity (GO:0004862)	1/7	PKIB	0.019959089975233584	1.0	0.16319491215043933
17	IgG binding (GO:0019864)	1/8	FCGRT	0.022778635663523478	1.0	0.17590168651276464
18	serine-type peptidase activity (GO:0008236)	2/84	CTSH,HP	0.024147492016881583	1.0	0.17665796791297578
19	serine hydrolase activity (GO:0017171)	2/86	CTSH,HP	0.02522813488443357	1.0	0.17533553744681332
20	RAGE receptor binding (GO:0050786)	1/9	S100A4	0.025590307524335495	1.0	0.1616842157219379
21	neurexin family protein binding (GO:0042043)	1/9	SDCBP	0.025590307524335495	1.0	0.1616842157219379
22	long-chain fatty acid binding (GO:0036041)	1/9	FABP3	0.025590307524335495	1.0	0.1616842157219379
23	interleukin-1 receptor binding (GO:0005149)	1/11	IL1RN	0.031190115007907984	1.0	0.1806427494208004
24	G-protein coupled receptor binding (GO:0001664)	2/99	SDCBP,PSAP	0.03271806901454303	1.0	0.17834555266750907
25	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705)	2/99	ALKBH3,HMOX1	0.03271806901454303	1.0	0.17834555266750907
26	ferrous iron binding (GO:0008198)	1/13	ALKBH3	0.03675868234385401	1.0	0.18248060163556099
27	immunoglobulin binding (GO:0019865)	1/13	FCGRT	0.03675868234385401	1.0	0.18248060163556099
28	frizzled binding (GO:0005109)	1/13	SDCBP	0.03675868234385401	1.0	0.18248060163556099
29	ephrin receptor binding (GO:0046875)	1/15	SDCBP	0.04229617856261446	1.0	0.18664028000645747
30	hydrogen-exporting ATPase activity (GO:0036442)	1/15	ATP6V0D1	0.04229617856261446	1.0	0.18664028000645747
31	cysteine-type endopeptidase activator activity involved in apoptotic process (GO:0008656)	1/15	CTSH	0.04229617856261446	1.0	0.18664028000645747
32	L-ascorbic acid binding (GO:0031418)	1/15	ALKBH3	0.04229617856261446	1.0	0.18664028000645747
33	peptidase activator activity involved in apoptotic process (GO:0016505)	1/17	CTSH	0.04780277180885891	1.0	0.19259667482409823
34	cytoskeletal adaptor activity (GO:0008093)	1/17	SDCBP	0.04780277180885891	1.0	0.19259667482409823
35	TBP-class protein binding (GO:0017025)	1/18	THRA	0.05054453212139936	1.0	0.18988351256417596
36	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism (GO:0015662)	1/18	ATP6V0D1	0.05054453212139936	1.0	0.18988351256417596
37	fatty acid binding (GO:0005504)	1/18	FABP3	0.05054453212139936	1.0	0.18988351256417596
38	direct ligand regulated sequence-specific DNA binding transcription factor activity (GO:0098531)	1/21	THRA	0.05872391755000851	1.0	0.20406561348627958
39	ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity (GO:0004879)	1/21	THRA	0.05872391755000851	1.0	0.20406561348627958
40	receptor regulator activity (GO:0030545)	1/21	IL1RN	0.05872391755000851	1.0	0.20406561348627958
41	enzyme activator activity (GO:0008047)	3/314	RGS22,CTSH,PSAP	0.060599949680556965	1.0	0.20055697632374805
42	steroid hormone receptor activity (GO:0003707)	1/22	THRA	0.061435149913054314	1.0	0.19631001926240343
43	protein serine/threonine kinase inhibitor activity (GO:0030291)	1/22	PKIB	0.061435149913054314	1.0	0.19631001926240343
44	cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	1/23	CDK16	0.06413880194234389	1.0	0.19594051582386376
45	cyclin-dependent protein kinase activity (GO:0097472)	1/23	CDK16	0.06413880194234389	1.0	0.19594051582386376
