	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	glutathione transferase activity (GO:0004364)	5/17	GSTM3,MGST1,GSTM2,GSTO1,MGST3	1.9620491728256687e-05	0.008731118819074226	0.008731118819074226
1	sulfur compound binding (GO:1901681)	10/123	GSTM3,APLP2,ALDH6A1,MGST1,APOE,LXN,GSTM2,ECI2,RYR2,ILVBL	0.00025846308018190675	0.1150160706809485	0.05750803534047425
2	protein heterodimerization activity (GO:0046982)	14/257	TAL1,SPTB,ADD2,H3F3C,HIST3H2BB,BNIP3L,HIST1H2BD,GCLM,HIST3H3,HIST1H3A,H2AFX,H2BFS,ADD1,SPTA1	0.0010528374565020842	0.46851266814342746	0.15617088938114249
3	glutathione binding (GO:0043295)	3/11	GSTM3,MGST1,GSTM2	0.0013275134572185538	0.5907434884622564	0.13127633076939033
4	oligopeptide binding (GO:1900750)	3/11	GSTM3,MGST1,GSTM2	0.0013275134572185538	0.5907434884622564	0.13127633076939033
5	actin filament binding (GO:0051015)	7/83	SPTB,ADD2,MYO3A,MICALL2,ADD1,CTNNA1,SPTA1	0.0017562885776907875	0.7815484170724004	0.13025806951206673
6	RNA polymerase II transcription factor binding (GO:0001085)	6/62	TAL1,CTNNB1,T,PPARA,GATA1,GFI1B	0.0018447240632071078	0.820902208127163	0.11727174401816615
7	transferase activity, transferring alkyl or aryl (other than methyl) groups (GO:0016765)	5/43	GSTM3,MGST1,GSTM2,GSTO1,MGST3	0.001957288126090922	0.8709932161104603	0.10887415201380754
8	ankyrin binding (GO:0030506)	3/13	SPTB,CDH1,RHAG	0.002230648161930238	0.9926384320589559	0.11029315911766177
9	protein self-association (GO:0043621)	4/30	PCSK9,SLC2A1,L1CAM,RYR2	0.0033699544930535174	1.0	0.14996297494088154
10	spectrin binding (GO:0030507)	3/16	ADD1,ADD2,ANK1	0.004169372880084114	1.0	0.1686700846943119
11	antioxidant activity (GO:0016209)	5/51	MGST1,APOE,GSTO1,MGST3,HBA1	0.00417096910579342	1.0	0.15467343767317265
12	alpha-catenin binding (GO:0045294)	2/5	CTNNB1,JUP	0.0042016028951360725	1.0	0.14382409910273478
13	gamma-catenin binding (GO:0045295)	2/6	CDH1,CTNNA1	0.006215428037219005	1.0	0.19756181975446124
14	modified amino acid binding (GO:0072341)	4/37	GSTM3,MGST1,GSTM2,SYT3	0.0072444354335796535	1.0	0.2149182511961964
15	nucleotide kinase activity (GO:0019201)	3/20	AK1,MPP1,TJP2	0.007979526222999977	1.0	0.22193057307718686
16	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	3/21	AKR1C1,BLVRA,BLVRB	0.009167252664519615	1.0	0.23996631974771934
17	cadherin binding (GO:0045296)	3/24	CTNNB1,CTNNA1,JUP	0.013322552238843858	1.0	0.329363097015862
18	guanylate kinase activity (GO:0004385)	2/9	MPP1,TJP2	0.014309994800286347	1.0	0.3106315944452402
19	ferric iron binding (GO:0008199)	2/9	MFI2,TF	0.014309994800286347	1.0	0.3106315944452402
20	AMP binding (GO:0016208)	2/9	APRT,ACSS1	0.014309994800286347	1.0	0.3106315944452402
21	protein kinase A regulatory subunit binding (GO:0034237)	2/9	ARFGEF2,RYR2	0.014309994800286347	1.0	0.3106315944452402
22	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)	2/10	MAOA,PNPO	0.017642343639041016	1.0	0.3413409964944892
23	oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627)	4/50	AKR1C1,PPOX,BLVRA,BLVRB	0.020463390229497412	1.0	0.37942536050526454
24	oxidoreductase activity, acting on the CH-NH2 group of donors (GO:0016638)	2/11	MAOA,PNPO	0.021267861457693712	1.0	0.36400762879514237
25	oxygen transporter activity (GO:0005344)	2/11	HBQ1,HBA1	0.021267861457693712	1.0	0.36400762879514237
26	low-density lipoprotein particle receptor binding (GO:0050750)	2/11	PCSK9,APOE	0.021267861457693712	1.0	0.36400762879514237
27	carboxylic acid binding (GO:0031406)	7/135	GSTM3,APOC1,MGST1,L1CAM,GSTM2,AKR1C1,SYT3	0.023566260243694955	1.0	0.3745352074444377
28	hydro-lyase activity (GO:0016836)	3/30	UROS,CA2,ALAD	0.024382580759839182	1.0	0.3741464978664978
29	organic acid binding (GO:0043177)	7/136	GSTM3,APOC1,MGST1,L1CAM,GSTM2,AKR1C1,SYT3	0.02441803076419954	1.0	0.36220078966895985
30	glutathione peroxidase activity (GO:0004602)	2/12	MGST3,MGST1	0.025172888470864498	1.0	0.3613527538559581
31	peptide binding (GO:0042277)	6/108	GSTM3,BRAP,MGST1,APOE,GSTM2,ECE1	0.026024171328428675	1.0	0.3618986325359613
32	phosphotransferase activity, phosphate group as acceptor (GO:0016776)	3/31	AK1,MPP1,TJP2	0.026587169568831018	1.0	0.3585239532766607
33	heme binding (GO:0020037)	5/81	HBQ1,PGRMC2,HEBP1,FECH,HBA1	0.027510665259142735	1.0	0.36006606000936814
