	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	cellular response to calcium ion (GO:0071277)	5/23	PPIF,RASGRP2,ALOX5AP,FOSB,MEF2C	5.940387361461905e-05	0.12314423000310529	0.12314423000310529
1	alpha-amino acid metabolic process (GO:1901605)	12/167	OCLN,ASRGL1,P4HA1,GGH,CARNS1,GAMT,HDC,PHGDH,SARDH,PSPH,GPT2,DNMT3B	7.883788898926108e-05	0.16343094387473822	0.08171547193736911
2	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002822)	8/75	B2M,TNFSF13,CLC,HLA-A,SLC11A1,SASH3,CR1,MEF2C	8.288543083508888e-05	0.17182149812113925	0.05727383270704642
3	cellular response to metal ion (GO:0071248)	7/57	PPIF,CEBPA,RASGRP2,FOSB,ALOX5AP,HVCN1,MEF2C	9.419462461595763e-05	0.19526545682888016	0.04881636420722004
4	regulation of adaptive immune response (GO:0002819)	8/81	B2M,TNFSF13,CLC,HLA-A,SLC11A1,SASH3,CR1,MEF2C	0.00014337783069408685	0.29722224302884204	0.05944444860576841
5	response to calcium ion (GO:0051592)	7/61	PPIF,RASGRP2,FOSB,ALOX5AP,TNNT2,EGFR,MEF2C	0.00014578329590730576	0.3022087724158448	0.05036812873597414
6	cellular response to inorganic substance (GO:0071241)	7/63	PPIF,CEBPA,RASGRP2,FOSB,ALOX5AP,HVCN1,MEF2C	0.00017905273337156833	0.3711763162792611	0.05302518803989445
7	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	7/69	B2M,HLA-A,PSME1,PSME2,PSMB9,PSMB8,PSMB10	0.0003172037575864763	0.6575633894767654	0.08219542368459568
8	antigen processing and presentation of peptide antigen (GO:0048002)	11/166	B2M,HLA-A,PSMB9,PSME2,PSME1,HLA-DRB3,CD74,ERAP1,PSMB8,SLC11A1,PSMB10	0.00031746997452604614	0.6581152571924936	0.07312391746583262
9	antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	8/94	B2M,HLA-A,PSMB9,PSME2,PSME1,ERAP1,PSMB8,PSMB10	0.00040209712408010987	0.8335473382180678	0.08335473382180678
