	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	focal adhesion (GO:0005925)	18/309	B2M,ALCAM,CNN3,TPM4,FOCAD,AKAP12,DST,FLNC,LIG4,PLAU,GIT2,FHL1,FLNA,EGFR,SCARB2,DPP4,CSRP1,ACTN1	2.370271019264332e-05	0.00606789380931669	0.00606789380931669
1	cell-substrate adherens junction (GO:0005924)	18/312	B2M,ALCAM,CNN3,TPM4,FOCAD,AKAP12,DST,FLNC,LIG4,PLAU,GIT2,FHL1,FLNA,EGFR,SCARB2,DPP4,CSRP1,ACTN1	2.695524681240028e-05	0.006900543183974471	0.0034502715919872357
2	cell-substrate junction (GO:0030055)	18/316	B2M,ALCAM,CNN3,TPM4,FOCAD,AKAP12,DST,FLNC,LIG4,PLAU,GIT2,FHL1,FLNA,EGFR,SCARB2,DPP4,CSRP1,ACTN1	3.1909297112586e-05	0.008168780060822016	0.002722926686940672
3	adherens junction (GO:0005912)	19/353	FLNC,KIFC3,ALCAM,LIG4,FHL1,EGFR,SCARB2,B2M,CNN3,TPM4,AKAP12,GIT2,CSRP1,FOCAD,DST,PLAU,FLNA,DPP4,ACTN1	4.174678724176613e-05	0.01068717753389213	0.0026717943834730323
4	anchoring junction (GO:0070161)	19/364	FLNC,KIFC3,ALCAM,LIG4,FHL1,EGFR,SCARB2,B2M,CNN3,TPM4,AKAP12,GIT2,CSRP1,FOCAD,DST,PLAU,FLNA,DPP4,ACTN1	6.314395203261942e-05	0.016164851720350572	0.0032329703440701144
5	contractile fiber part (GO:0044449)	10/115	MYOM1,TPM4,MYPN,DST,FLNC,TNNT2,MYH13,ACTN1,MEF2C,TPM1	6.395957273568082e-05	0.01637365062033429	0.0027289417700557153
6	MHC protein complex (GO:0042611)	4/21	B2M,CD74,HLA-A,HLA-DRB3	0.0005822872788837557	0.14906554339424147	0.021295077627748783
7	extracellular space (GO:0005615)	22/549	CBR3,SRGN,NUCB2,TNFSF13,OSM,GGH,SORL1,ERAP1,EGFR,QSOX1,B2M,IGFBP7,SOGA3,APOL1,CMTM6,APOA5,MASP1,CRTAP,LIF,HMSD,PLAU,ACTN1	0.0007367651097922165	0.1886118681068074	0.023576483513350927
8	ER to Golgi transport vesicle membrane (GO:0012507)	4/28	B2M,CD74,HLA-A,HLA-DRB3	0.0017956769007914182	0.45969328660260306	0.051077031844733674
9	Golgi cisterna (GO:0031985)	3/16	HLA-A,SORL1,ATL1	0.0031297762312730484	0.8012227152059004	0.08012227152059004
10	transport vesicle membrane (GO:0030658)	4/33	B2M,CD74,HLA-A,HLA-DRB3	0.0033332519526002267	0.853312499865658	0.07757386362415074
11	extracellular region (GO:0005576)	20/548	SRGN,LAS2,OSM,GPX7,PRSS57,ERAP1,CST7,PRG2,B2M,NRG2,IGFBP7,APOL1,FAM150B,CES4A,RNASE2,APOA5,MASP1,PLAU,FLNA,ACTN1	0.0038001796880507564	0.9728460001409936	0.08107050001174947
12	proteasome core complex (GO:0005839)	3/18	PSMB10,PSMB9,PSMB8	0.004435080196627596	1.0	0.08733696387205113
13	phagocytic vesicle membrane (GO:0030670)	3/19	B2M,HLA-A,SLC11A1	0.005193817648470577	1.0	0.09169774606954949
14	organelle subcompartment (GO:0031984)	3/19	HLA-A,SORL1,ATL1	0.005193817648470577	1.0	0.09169774606954949
15	proteasome complex (GO:0000502)	5/61	PSME1,PSME2,PSMB9,PSMB8,PSMB10	0.005866081223253846	1.0	0.09385729957206154
16	sarcomere (GO:0030017)	3/20	TNNT2,MEF2C,TPM1	0.006025944354932935	1.0	0.09074363263899007
17	plasma lipoprotein particle (GO:0034358)	3/21	SORL1,APOA5,APOL1	0.0069332205343679825	1.0	0.09860580315545575
