	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)	2/9	TAPBP,HLA-C	0.0012452523930643641	1	1.0
1	antigen processing and presentation of endogenous peptide antigen (GO:0002483)	2/10	TAPBP,HLA-C	0.0015505274083226022	1	0.6202109633290408
2	UV protection (GO:0009650)	2/10	GPX1,ERCC2	0.0015505274083226022	1	0.6202109633290408
3	blood coagulation (GO:0007596)	8/370	TFPI,PLEK,F13A1,CD244,GUCY1B3,PECAM1,GP5,ITPR1	0.0016220880947048553	1	0.3604640210455234
4	coagulation (GO:0050817)	8/370	TFPI,PLEK,F13A1,CD244,GUCY1B3,PECAM1,GP5,ITPR1	0.0016220880947048553	1	0.3604640210455234
5	hemostasis (GO:0007599)	8/375	TFPI,PLEK,F13A1,CD244,GUCY1B3,PECAM1,GP5,ITPR1	0.0017653246742272055	1	0.2942207790378676
6	nephron epithelium development (GO:0072009)	2/11	CALB1,PECAM1	0.0018877409626657429	1	0.2516987950220991
7	antigen processing and presentation of endogenous antigen (GO:0019883)	2/11	TAPBP,HLA-C	0.0018877409626657429	1	0.2516987950220991
8	response to electrical stimulus (GO:0051602)	2/14	NTRK1,PALM	0.003087193155469671	1	0.34302146171885234
9	platelet activation (GO:0030168)	5/169	PLEK,F13A1,PECAM1,GP5,ITPR1	0.0034213431054381403	1	0.34213431054381405
10	post-embryonic development (GO:0009791)	3/54	HEG1,ITPR1,ERCC2	0.0041325854840861985	1	0.34438212367384985
11	B cell differentiation (GO:0030183)	3/54	NTRK1,ITFG2,RAG2	0.0041325854840861985	1	0.34438212367384985
12	activation of signaling protein activity involved in unfolded protein response (GO:0006987)	3/54	SSR1,KDELR3,PDIA5	0.0041325854840861985	1	0.34438212367384985
13	regulation of platelet activation (GO:0010543)	2/17	PLEK,GP5	0.0045604803929374165	1	0.32574859949552976
14	positive regulation of nuclease activity (GO:0032075)	3/56	SSR1,KDELR3,PDIA5	0.004579128675496778	1	0.30527524503311854
15	response to endoplasmic reticulum stress (GO:0034976)	4/116	SSR1,ITPR1,KDELR3,PDIA5	0.005154472086920143	1	0.32215450543250895
16	regulation of nuclease activity (GO:0032069)	3/59	SSR1,KDELR3,PDIA5	0.0053018919889121115	1	0.31187599934777127
17	calcium ion transport (GO:0006816)	4/121	IL1RAPL1,SLC24A4,KCNN4,ITPR1	0.005980298250225692	1	0.3322387916792051
18	regulation of response to wounding (GO:1903034)	5/199	PLEK,GPX1,PIK3AP1,IL18,GP5	0.006808265249424724	1	0.3583297499697223
19	carbohydrate phosphorylation (GO:0046835)	2/21	GNPTG,PFKP	0.00693373030297388	1	0.34668651514869403
20	platelet degranulation (GO:0002576)	3/67	PLEK,PECAM1,F13A1	0.007550839158564358	1	0.3595637694554456
21	response to nicotine (GO:0035094)	2/22	GPX1,NTRK1	0.007597670607040051	1	0.34534866395636593
22	circulatory system process (GO:0003013)	3/68	HEG1,GPX1,GUCY1B3	0.007865769731245338	1	0.334713605584908
23	endoplasmic reticulum unfolded protein response (GO:0030968)	3/68	SSR1,KDELR3,PDIA5	0.007865769731245338	1	0.334713605584908
