	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	actin binding (GO:0003779)	18/312	CNN3,TPM4,MYO1G,MYPN,DBN1,SMTN,DST,ACTN1,FLNC,PLS3,FLNA,EGFR,TNNT2,MYH13,GMFG,PAWR,KLHL5,TPM1	2.695524681240028e-05	0.01062036724408571	0.01062036724408571
1	structural constituent of muscle (GO:0008307)	4/30	TPM1,SMTN,TPM4,MYOM1	0.0023334216233554376	0.9193681196020425	0.4596840598010212
2	ion channel binding (GO:0044325)	5/57	RIMS2,ARRB1,FHL1,ACTN1,KCND3	0.004387611210431544	1.0	0.5762396056366761
3	threonine-type peptidase activity (GO:0070003)	3/19	PSMB9,PSMB10,PSMB8	0.005193817648470577	1.0	0.4547475896660905
4	threonine-type endopeptidase activity (GO:0004298)	3/19	PSMB9,PSMB10,PSMB8	0.005193817648470577	1.0	0.4547475896660905
5	endopeptidase activity (GO:0004175)	10/210	CLC,MASP1,PSMB9,PRSS57,PLAU,TMPRSS6,CAPN9,PSMB8,DPP4,PSMB10	0.00670765650183582	1.0	0.4404694436205522
6	HMG box domain binding (GO:0071837)	2/7	CEBPA,MEF2C	0.0070459022204827065	1.0	0.3965836392671695
7	growth factor activity (GO:0008083)	5/64	NRG2,HDGFRP3,LIF,OSM,GMFG	0.007183287623849792	1.0	0.35377691547460227
8	calcium ion binding (GO:0005509)	15/393	PPP2R3A,FAT3,TPM4,PSPH,MASP1,RASGRP2,PCDHGC4,DST,RUNX1,PLS3,SWAP70,CRELD1,CAPN9,NUCB2,ACTN1	0.0078973984100305	1.0	0.34573055261689084
9	serine-type endopeptidase activity (GO:0004252)	5/68	MASP1,PRSS57,PLAU,TMPRSS6,DPP4	0.009243148569174752	1.0	0.3641800536254852
10	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription (GO:0001077)	5/71	ETV6,CEBPA,STK16,FLI1,MEF2C	0.011032507727067686	1.0	0.3951643676786062
11	LRR domain binding (GO:0030275)	2/11	PAWR,LRRFIP2	0.01755562833085818	1.0	0.576409796863177
12	glutathione peroxidase activity (GO:0004602)	2/12	GPX7,ALOX5AP	0.020806693827994476	1.0	0.6306028744792171
13	serine-type peptidase activity (GO:0008236)	5/84	MASP1,PRSS57,PLAU,TMPRSS6,DPP4	0.021505684227727778	1.0	0.6052313989803388
14	serine hydrolase activity (GO:0017171)	5/86	MASP1,PRSS57,PLAU,TMPRSS6,DPP4	0.023542803447013032	1.0	0.6183909705415422
15	oxidoreductase activity, acting on peroxide as acceptor (GO:0016684)	3/33	EPX,GPX7,ALOX5AP	0.024097498371481077	1.0	0.5754190520220329
16	peroxidase activity (GO:0004601)	3/33	EPX,GPX7,ALOX5AP	0.024097498371481077	1.0	0.5754190520220329
17	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription (GO:0001228)	5/93	ETV6,CEBPA,STK16,FLI1,MEF2C	0.031636920064335224	1.0	0.6924970280748932
18	beta-amyloid binding (GO:0001540)	2/15	CD74,SORL1	0.03189454682424939	1.0	0.6613921815133821
19	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen (GO:0016701)	2/16	P4HA1,ALOX12B	0.036003799765636425	1.0	0.6919754686663782
20	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	2/16	P4HA1,ALOX12B	0.036003799765636425	1.0	0.6919754686663782
21	cytokine activity (GO:0005125)	4/70	CMTM6,OSM,LIF,TNFSF13	0.04357480822574956	1.0	0.7803852018611512
22	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity (GO:0000982)	5/102	ETV6,CEBPA,STK16,FLI1,MEF2C	0.04433696943818684	1.0	0.7595115634193745
23	omega peptidase activity (GO:0008242)	2/18	GGH,ASRGL1	0.0447882923373976	1.0	0.7352744658722773
24	protein phosphatase regulator activity (GO:0019888)	3/42	PPP2R3A,PPP1R26,PPP1R37	0.04483506759108188	1.0	0.7066006652354504
25	protein homodimerization activity (GO:0042803)	14/449	TREX2,CEBPA,DMRTA1,MASP1,IMPA1,DST,RUNX1,ALOX5AP,FLNA,SLC11A1,GRM6,DPP4,PSPH,MYOM1	0.04656728213962938	1.0	0.7056734293466914
26	voltage-gated cation channel activity (GO:0022843)	4/74	NALCN,KCNQ3,HVCN1,KCND3	0.05163223064934466	1.0	0.7534481065126591
27	peptide binding (GO:0042277)	5/108	PPIF,HLA-A,SORL1,HLA-DRB3,CD74	0.0542802101278147	1.0	0.7638000996556783
28	immunoglobulin receptor binding (GO:0034987)	1/3	FLNA	0.055763673745759565	1.0	0.7576168088216989
29	exopeptidase activity (GO:0008238)	4/77	DPP4,GGH,ASRGL1,ERAP1	0.058173574727603664	1.0	0.7640129480891948
30	protein phosphatase inhibitor activity (GO:0004864)	2/21	PPP1R26,PPP1R37	0.05925388902593942	1.0	0.7411438817847661
31	peptide antigen binding (GO:0042605)	2/21	HLA-A,HLA-DRB3	0.05925388902593942	1.0	0.7411438817847661
32	motor activity (GO:0003774)	5/113	MYO1G,DNAH8,DNAH14,MYH13,KIFC3	0.06347707228723368	1.0	0.746566163617017
33	amide binding (GO:0033218)	5/113	PPIF,HLA-A,SORL1,HLA-DRB3,CD74	0.06347707228723368	1.0	0.746566163617017
34	phosphatase regulator activity (GO:0019208)	3/49	PPP2R3A,PPP1R26,PPP1R37	0.06544201726135002	1.0	0.7263142197456876
35	antigen binding (GO:0003823)	3/49	CD74,HLA-A,HLA-DRB3	0.06544201726135002	1.0	0.7263142197456876
36	phosphatase inhibitor activity (GO:0019212)	2/23	PPP1R26,PPP1R37	0.0696645261535355	1.0	0.7418330622835941
37	antioxidant activity (GO:0016209)	3/51	EPX,GPX7,ALOX5AP	0.07200162168314463	1.0	0.7465431300831311
38	actin filament binding (GO:0051015)	4/83	EGFR,FLNA,FLNC,ACTN1	0.07251561497658264	1.0	0.7325936487377837
39	adenylate cyclase binding (GO:0008179)	1/4	AKAP12	0.07365480359446082	1.0	0.7254998154054391
40	delayed rectifier potassium channel activity (GO:0005251)	2/24	KCNQ3,KCND3	0.07507758550280115	1.0	0.7127847876651483
41	cysteine-type endopeptidase inhibitor activity (GO:0004869)	2/24	ARRB1,CST7	0.07507758550280115	1.0	0.7127847876651483
42	enzyme activator activity (GO:0008047)	10/314	APOA5,HMHA1,ARRB1,SGSM1,PSME1,ALOX5AP,GIT2,RIN2,IQGAP3,GMFG	0.0757012811694622	1.0	0.6936349949015839
43	S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)	4/88	DOT1L,OCLN,DNMT3B,GAMT	0.08571339056647162	1.0	0.7675244518906778
44	Rab guanyl-nucleotide exchange factor activity (GO:0017112)	2/26	DENND4B,RIN2	0.08628420055529623	1.0	0.7554661115285937
45	chemokine binding (GO:0019956)	1/5	PLP2	0.09120842207106825	1.0	0.7645982616170401
46	AT DNA binding (GO:0003680)	1/5	MEF2C	0.09120842207106825	1.0	0.7645982616170401
47	endoribonuclease activity, producing 3'-phosphomonoesters (GO:0016892)	1/5	RNASE2	0.09120842207106825	1.0	0.7645982616170401
48	endopeptidase regulator activity (GO:0061135)	4/90	ARRB1,PSME1,CST7,HMSD	0.09129868273747685	1.0	0.7341159387462425
49	transcription factor binding (GO:0008134)	10/326	BBS10,CEBPA,DOT1L,ARRB1,CD34,RUNX1,FOSB,FLNA,MEF2C,PSIP1	0.09154637999432792	1.0	0.721385474355304
50	aminopeptidase activity (GO:0004177)	2/28	ERAP1,DPP4	0.097953969429551	1.0	0.7567424304949626
51	lipase activator activity (GO:0060229)	1/6	APOA5	0.10843086821687786	1.0	0.7985376089242968
52	protein binding involved in protein folding (GO:0044183)	1/6	CD74	0.10843086821687786	1.0	0.7985376089242968
53	RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity (GO:0000983)	1/6	MEF2C	0.10843086821687786	1.0	0.7985376089242968
54	peptidyl-proline 4-dioxygenase activity (GO:0031545)	1/6	P4HA1	0.10843086821687786	1.0	0.7985376089242968
55	voltage-gated channel activity (GO:0022832)	4/96	NALCN,KCNQ3,HVCN1,KCND3	0.10905831215706777	1.0	0.7605128316793752
56	voltage-gated ion channel activity (GO:0005244)	4/96	NALCN,KCNQ3,HVCN1,KCND3	0.10905831215706777	1.0	0.7605128316793752
57	RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	4/98	ETV6,CEBPA,MEF2C,FLI1	0.11529953691577777	1.0	0.78324168180718
58	peptidyl-prolyl cis-trans isomerase activity (GO:0003755)	2/31	PPIF,FKBP11	0.11621811587124148	1.0	0.7761006381910024
59	cis-trans isomerase activity (GO:0016859)	2/32	PPIF,FKBP11	0.12248533428797752	1.0	0.8043203618243856
60	leucine zipper domain binding (GO:0043522)	1/7	PAWR	0.12532836254954274	1.0	0.7538835854125167
61	AP-2 adaptor complex binding (GO:0035612)	1/7	ARRB1	0.12532836254954274	1.0	0.7538835854125167
62	MHC class II receptor activity (GO:0032395)	1/7	HLA-DRB3	0.12532836254954274	1.0	0.7538835854125167
63	receptor signaling protein tyrosine kinase activity (GO:0004716)	1/7	EGFR	0.12532836254954274	1.0	0.7538835854125167
64	calcium-transporting ATPase activity (GO:0005388)	1/7	ATP2A3	0.12532836254954274	1.0	0.7538835854125167
65	diacylglycerol binding (GO:0019992)	1/7	RASGRP2	0.12532836254954274	1.0	0.7538835854125167
66	miRNA binding (GO:0035198)	1/7	MEF2C	0.12532836254954274	1.0	0.7538835854125167
67	uridylyltransferase activity (GO:0070569)	1/7	UGP2	0.12532836254954274	1.0	0.7538835854125167
68	profilin binding (GO:0005522)	1/7	DBN1	0.12532836254954274	1.0	0.7538835854125167
69	glucose binding (GO:0005536)	1/7	UGP2	0.12532836254954274	1.0	0.7538835854125167
70	core promoter proximal region sequence-specific DNA binding (GO:0000987)	4/104	ETV6,CEBPA,MEF2C,FLI1	0.13492626881140396	1.0	0.748745773404129
71	core promoter proximal region DNA binding (GO:0001159)	4/105	ETV6,CEBPA,MEF2C,FLI1	0.13832296626191637	1.0	0.7569340098221534
72	activating transcription factor binding (GO:0033613)	2/35	MEF2C,PSIP1	0.1417484305653447	1.0	0.7650531731882988
73	muscle alpha-actinin binding (GO:0051371)	1/8	MYPN	0.1419070092601323	1.0	0.7168123288268221
74	phosphatidylcholine binding (GO:0031210)	1/8	APOA5	0.1419070092601323	1.0	0.7168123288268221
75	nitric-oxide synthase binding (GO:0050998)	1/8	CD74	0.1419070092601323	1.0	0.7168123288268221
76	dipeptidyl-peptidase activity (GO:0008239)	1/8	DPP4	0.1419070092601323	1.0	0.7168123288268221
77	angiotensin receptor binding (GO:0031701)	1/8	ARRB1	0.1419070092601323	1.0	0.7168123288268221
78	alkali metal ion binding (GO:0031420)	1/8	IMPA1	0.1419070092601323	1.0	0.7168123288268221
79	outward rectifier potassium channel activity (GO:0015271)	1/8	KCND3	0.1419070092601323	1.0	0.7168123288268221
80	adenosine deaminase activity (GO:0004000)	1/8	ADARB2	0.1419070092601323	1.0	0.7168123288268221
81	nitric-oxide synthase regulator activity (GO:0030235)	1/8	EGFR	0.1419070092601323	1.0	0.7168123288268221
82	microtubule motor activity (GO:0003777)	3/69	DNAH14,KIFC3,DNAH8	0.14248489028502315	1.0	0.6763740574975797
83	integrin binding (GO:0005178)	3/70	EGFR,DST,ACTN1	0.1469136999307399	1.0	0.6890952115798991
