	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	ECM-receptor interaction_Homo sapiens_hsa04512	9/55	THBS1,GP1BB,ITGA6,VWF,ITGB3,ITGA2B,GP9,GP6,GP1BA	3.900064011297022e-09	5.070083214686129e-07	5.070083214686129e-07
1	Platelet activation_Homo sapiens_hsa04611	9/106	TBXAS1,ADCY8,GP1BB,VWF,ITGB3,ITGA2B,GP9,GP6,GP1BA	1.3018352816411569e-06	0.0001692385866133504	8.46192933066752e-05
2	Hematopoietic cell lineage_Homo sapiens_hsa04640	7/59	GP1BB,ITGA6,CD9,ITGB3,ITGA2B,GP9,GP1BA	2.166385383257635e-06	0.00028163009982349257	9.387669994116417e-05
3	Dilated cardiomyopathy_Homo sapiens_hsa05414	5/56	ADCY8,ITGA6,ITGB3,ITGA2B,TGFB1	0.000259945071712917	0.03379285932267921	0.008448214830669803
4	ABC transporters_Homo sapiens_hsa02010	4/36	ABCC4,ABCB6,CFTR,ABCC9	0.00047703115830526445	0.06201405057968438	0.012402810115936875
5	PI3K-Akt signaling pathway_Homo sapiens_hsa04151	8/209	THBS1,ITGA6,CDK6,VWF,ITGB3,RBL2,BCL2L1,ITGA2B	0.0013588209322225933	0.17664672118893712	0.02944112019815619
6	Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410	4/53	TGFB1,ITGA2B,ITGA6,ITGB3	0.0020747262088578757	0.26971440715152384	0.038530629593074836
7	Arachidonic acid metabolism_Homo sapiens_hsa00590	3/33	TBXAS1,AKR1C3,CBR1	0.004558552910334213	0.5926118783434476	0.07407648479293096
8	Small cell lung cancer_Homo sapiens_hsa05222	4/70	CDK6,BCL2L1,ITGA2B,ITGA6	0.005687568083340934	0.7393838508343213	0.08215376120381349
9	Bile secretion_Homo sapiens_hsa04976	3/39	ADCY8,CFTR,ABCC4	0.007303974605598377	0.9495166987277891	0.09495166987277891
10	Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412	3/47	ITGA2B,ITGA6,ITGB3	0.012216343398640368	1.0	0.14437496743847708
11	p53 signaling pathway_Homo sapiens_hsa04115	3/49	THBS1,CDK6,BAI1	0.013677752613438492	1.0	0.14817565331225033
12	Focal adhesion_Homo sapiens_hsa04510	5/145	THBS1,ITGA6,VWF,ITGB3,ITGA2B	0.016539579446213856	1.0	0.16539579446213856
13	Butanoate metabolism_Homo sapiens_hsa00650	2/20	ALDH5A1,ACSM3	0.017493513759067096	1.0	0.16243977061990875
14	TGF-beta signaling pathway_Homo sapiens_hsa04350	3/54	TGFB1,THBS1,LTBP1	0.01774992452406038	1.0	0.15383267920852328
15	Pancreatic cancer_Homo sapiens_hsa05212	3/57	TGFB1,BCL2L1,CDK6	0.020483047019944405	1.0	0.1664247570370483
16	Cell cycle_Homo sapiens_hsa04110	4/103	TGFB1,CDK6,RBL2,BUB1B	0.02123012896928418	1.0	0.16234804505923198
17	Chronic myeloid leukemia_Homo sapiens_hsa05220	3/61	TGFB1,BCL2L1,CDK6	0.024467248106253545	1.0	0.17670790298960892
18	MicroRNAs in cancer_Homo sapiens_hsa05206	4/115	THBS1,CDK6,SIRT1,ITGB3	0.03026652205829572	1.0	0.20708672987254964
19	Malaria_Homo sapiens_hsa05144	2/27	TGFB1,THBS1	0.03085358109021817	1.0	0.20054827708641812
20	Metabolism of xenobiotics by cytochrome P450_Homo sapiens_hsa00980	2/30	CBR1,GSTM1	0.037488533057962944	1.0	0.2320718713111992
21	Ovarian steroidogenesis_Homo sapiens_hsa04913	2/32	AKR1C3,ADCY8	0.04218680822579414	1.0	0.24928568497060172
22	HTLV-I infection_Homo sapiens_hsa05166	5/187	BUB1B,ADCY8,TBPL1,BCL2L1,TGFB1	0.04294239594200741	1.0	0.2427178901069984
23	Chemical carcinogenesis_Homo sapiens_hsa05204	2/33	CBR1,GSTM1	0.044614437600933	1.0	0.24166153700505372
24	Rap1 signaling pathway_Homo sapiens_hsa04015	4/137	THBS1,ITGA2B,ADCY8,ITGB3	0.051955972061510376	1.0	0.270171054719854
25	Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514	3/83	ITGA6,ICAM2,CD274	0.05322960757997607	1.0	0.26614803789988034
26	Proteoglycans in cancer_Homo sapiens_hsa05205	4/142	TGFB1,THBS1,HPSE,ITGB3	0.05781641442127736	1.0	0.2783753286950391
27	Pathways in cancer_Homo sapiens_hsa05200	6/270	ADCY8,ITGA6,CDK6,BCL2L1,ITGA2B,TGFB1	0.05876061948846745	1.0	0.27281716191074173
28	Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014	2/41	DERL1,BCL2L1	0.0657528339166263	1.0	0.29475408307453166
29	Fanconi anemia pathway_Homo sapiens_hsa03460	2/42	BRIP1,POLN	0.06859178477143327	1.0	0.29723106734287746
30	AMPK signaling pathway_Homo sapiens_hsa04152	3/93	CPT1A,SIRT1,CFTR	0.06994820221985908	1.0	0.2886751202724343
31	FoxO signaling pathway_Homo sapiens_hsa04068	3/93	TGFB1,SIRT1,RBL2	0.06994820221985908	1.0	0.2886751202724343
