	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	cellular chemical homeostasis (GO:0055082)	11/261	ITGB1,OXCT1,APOC3,NDFIP1,STEAP3,ATP2C1,HPX,PDE6A,FTH1,NEDD4L,TRPC6	2.4699498902795533e-06	0.003727154384431846	0.003727154384431846
1	cellular metal ion homeostasis (GO:0006875)	9/199	ITGB1,NDFIP1,STEAP3,ATP2C1,HPX,PDE6A,FTH1,NEDD4L,TRPC6	1.2331522448246987e-05	0.018608267374404703	0.009304133687202351
2	acute-phase response (GO:0006953)	4/22	INS,ITIH4,APCS,SAA4	1.6478161285586534e-05	0.02486554537995008	0.008288515126650027
3	cellular cation homeostasis (GO:0030003)	9/220	ITGB1,NDFIP1,STEAP3,ATP2C1,HPX,PDE6A,FTH1,NEDD4L,TRPC6	2.7402308689781523e-05	0.04135008381288032	0.01033752095322008
4	cellular ion homeostasis (GO:0006873)	9/228	ITGB1,NDFIP1,STEAP3,ATP2C1,HPX,PDE6A,FTH1,NEDD4L,TRPC6	3.6285995907656536e-05	0.05475556782465371	0.010951113564930743
5	metal ion homeostasis (GO:0055065)	9/238	ITGB1,NDFIP1,STEAP3,ATP2C1,HPX,PDE6A,FTH1,NEDD4L,TRPC6	5.072252149819621e-05	0.07654028494077808	0.012756714156796347
6	acute inflammatory response (GO:0002526)	4/34	INS,ITIH4,APCS,SAA4	9.782523314134132e-05	0.14761827681028405	0.02108832525861201
7	cellular transition metal ion homeostasis (GO:0046916)	5/66	NDFIP1,STEAP3,HPX,ATP2C1,FTH1	0.00010794646181151572	0.16289121087357722	0.020361401359197152
8	cation homeostasis (GO:0055080)	9/266	ITGB1,NDFIP1,STEAP3,ATP2C1,HPX,PDE6A,FTH1,NEDD4L,TRPC6	0.00011919561572461978	0.17986618412845126	0.019985131569827917
9	regulation of cellular response to stress (GO:0080135)	9/304	SERINC3,INS,STEAP3,RFWD3,MUC1,MAP2K2,CD36,SETMAR,NBR1	0.00032334316478028666	0.48792483565345257	0.048792483565345254
10	response to nutrient levels (GO:0031667)	7/190	ITGB1,OXCT1,APOC3,ACAT1,MTHFR,ACADS,NBR1	0.00042458761848033637	0.6407027162868276	0.058245701480620686
11	cellular iron ion homeostasis (GO:0006879)	4/51	HPX,STEAP3,FTH1,NDFIP1	0.0004803933789528111	0.724913608839792	0.06040946740331599
12	transition metal ion homeostasis (GO:0055076)	5/91	NDFIP1,STEAP3,ATP2C1,HPX,FTH1	0.00048814257912757977	0.7366071519035179	0.056662088607962915
13	negative regulation of gluconeogenesis (GO:0045721)	2/5	INS,LEPR	0.0005035282729871035	0.7598241639375392	0.05427315456696708
14	regulation of apoptotic signaling pathway (GO:2001233)	8/260	SERINC3,PF4,ATPIF1,ACAA2,INS,STEAP3,LMNA,MUC1	0.0005472417798317913	0.8257878457661731	0.05505252305107821
15	response to extracellular stimulus (GO:0009991)	7/205	ITGB1,OXCT1,APOC3,ACAT1,MTHFR,ACADS,NBR1	0.0006684066126577151	1.0	0.06303909865628075
16	small molecule catabolic process (GO:0044282)	7/206	OXCT1,SRD5A3,DECR1,ACAT1,ECH1,TST,ACADS	0.0006879461332044322	1.0	0.06106533617679342
17	steroid metabolic process (GO:0008202)	6/150	SRD5A3,FDXR,APOC3,AKR1C2,ACAA2,LEPR	0.0007231402201631944	1.0	0.06062325512368113
18	inflammatory response (GO:0006954)	7/216	APOC3,INS,APCS,RPS6KA4,THEMIS2,ITIH4,SAA4	0.0009093993252282195	1.0	0.07222545167207281
19	protein oligomerization (GO:0051259)	8/282	LNX2,ATPIF1,DECR1,HBB,ACAT1,PRKAG1,ACADS,NBR1	0.000930555745909143	1.0	0.07021043102884483
20	cellular lipid catabolic process (GO:0044242)	5/107	SRD5A3,APOC3,DECR1,ECH1,ACADS	0.001020210168205611	1.0	0.07330938780106033
21	ketone body metabolic process (GO:1902224)	2/7	OXCT1,ACAT1	0.001047552995622374	1.0	0.0687285856693114
22	cellular ketone body metabolic process (GO:0046950)	2/7	OXCT1,ACAT1	0.001047552995622374	1.0	0.0687285856693114
23	cell migration involved in sprouting angiogenesis (GO:0002042)	2/7	ITGB1,EPHB4	0.001047552995622374	1.0	0.0687285856693114
24	response to hypoxia (GO:0001666)	6/162	ENG,ACAA2,LMNA,MUC1,MTHFR,TRPC6	0.0010798946951969138	1.0	0.06518244380208572
25	lipid modification (GO:0030258)	5/109	DECR1,ECH1,PIK3R6,ACADS,PIP4K2A	0.0011086846625627815	1.0	0.0643463521464322
26	response to decreased oxygen levels (GO:0036293)	6/164	ENG,ACAA2,LMNA,MUC1,MTHFR,TRPC6	0.0011505680417259142	1.0	0.0643039694431261
