	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	extracellular vesicular exosome (GO:0070062)	221/1992	ACTG2,C1QC,ENO1,GDI2,PPIB,PGAM1,B3GNT2,NQO1,CTSG,GNS,RNASET2,SPTBN1,ANXA1,CORO1A,IQGAP1,ARHGDIA,ARPC5,POTEKP,PARP4,CSTB,CD33,CD44,PSAT1,DOCK10,MLPH,ACPP,PRTN3,TXNDC17,BAIAP2L1,ARPC3,TUBB3,CTSC,ALDH7A1,DOCK2,ICAM3,SLC9A3R1,UCHL1,RNASE3,CTBS,PRKCD,S100A10,ICAM1,IGHG1,HYOU1,ASS1,CAPG,PRKCA,STEAP4,DNAJC3,PEBP1,ANXA5,DDAH2,ACTB,ANXA6,CFL1,GOLM1,TNFSF10,C5,ITM2C,MVP,RAB27A,RAB33B,NANS,IGKC,WASL,ARPC1B,CAPZB,PRDX5,LASP1,PGD,SERPING1,CLSTN1,SH3BGRL3,PFN1,SLC36A2,PHIP,NAMPT,CPVL,GSN,FMNL1,TECTA,FTL,CNN2,PILRA,CD63,AHNAK,HLA-DRB1,P4HB,NDRG1,GPI,ARPC2,ASXL1,RGMA,GNAI2,ACSM1,LDHA,WAS,CTSB,CRYM,VAMP5,ITGAL,SERPINB6,HLA-DRA,NCKAP1L,SPTAN1,PTPRC,CTSZ,RAC2,MSN,MYH9,ITGB2,HSP90B1,WDR1,DUSP3,ASAH1,IGFBP2,PRDX1,SERPINB1,ENO3,PKM,ALDH2,EPB41L2,MYL6,ANXA2,NPC2,LGALS1,CD19,FAM129A,PDIA3,NME2,ALDH1A1,SLC2A3,NUDT5,MARCKS,PGLS,UGDH,DPYS,CD48,ALDOC,ARSB,CRABP2,STX3,CLIC1,ARPC4,DBI,ENO2,CAPZA1,GAA,MAN2B1,ANPEP,LSP1,LCP1,GRB2,SMPD1,STK10,ACTR2,CD101,APPL1,HPGD,S100A11,TPM3,HEXB,CALR,PDIA6,PLCG2,VIM,MAN1C1,TALDO1,VAMP8,KCTD12,NAIP,ACTR3B,HSPA5,CD14,TPI1,GAPDH,NAGK,ACTR3,SERPINB8,CAP1,SERPINB9,PLAT,RAC3,PLD3,RP2,BRK1,MYOF,CPPED1,SMPDL3A,CPNE7,PYGL,DPYSL2,PEPD,ACTBL2,GNG5,COL6A1,VAT1,ANXA11,FSCN1,COTL1,FAM49B,CNTLN,NAGA,DYSF,CDC42,HLA-DMA,HLA-B,FABP5,ARHGDIB,RAB34,NDRG2,GLIPR2,ALDOA,ARPC5L,GNB4,ZCCHC11,CTSD,CORO1B,SYPL1,TWF2,OSTF1	4.0454637274879024e-33	1.5494126076278665e-30	1.5494126076278665e-30
1	extracellular space (GO:0005615)	71/549	BMP7,BMP5,GOLM1,TNFSF10,LGALS1,SERPINB2,ENO1,TPI1,C1QC,C5,SERPINB8,ACTG2,SERPINB9,CTSG,IGKC,RNASET2,IGFBP1,PLAT,PRDX5,ANXA1,SMPDL3A,SERPING1,ADA,SERPINB10,CSTB,NAMPT,GSN,ACTBL2,IL1F10,CLIC1,TNF,ACPP,HLA-DRB1,PRTN3,GPI,ENO2,GAA,CFL1,S100B,MANF,ANPEP,LCP1,CTSC,CTSB,SMPD1,CRELD2,DPYSL3,CTSS,SERPINB6,CTSZ,CCL2,S100A11,MSN,RNASE3,CTBS,CALR,TCN1,ICAM1,IGHG1,IL16,ALDOA,IGFBP2,PRDX1,ZCCHC11,SERPINB1,CTSD,ENO3,ANXA2,DSCAML1,ACTB,CD14	2.775027788785649e-13	1.0628356431049036e-10	5.314178215524518e-11
2	focal adhesion (GO:0005925)	50/309	ANXA6,CFL1,TES,ACTR3,PDIA3,GDI2,PPIB,CAP1,NME2,ARPC1B,LASP1,ANXA1,MARCKS,PXN,IQGAP1,ARPC5,PFN1,PIP5K1A,CD44,ZYX,GSN,CNN2,AHNAK,P4HB,EBAG9,ARPC2,HCK,ACTB,ARPC3,LCP1,ACTR2,PTPRC,LIMD1,CDC42,RAC2,MSN,CALR,MMP14,ICAM1,EVL,HYOU1,HSP90B1,LPXN,VIM,ARPC5L,CORO1B,ANXA5,SYNE2,EPB41L2,HSPA5	2.780902600043084e-13	1.0650856958165011e-10	3.55028565272167e-11
3	cell-substrate adherens junction (GO:0005924)	50/312	ANXA6,CFL1,TES,ACTR3,PDIA3,GDI2,PPIB,CAP1,NME2,ARPC1B,LASP1,ANXA1,MARCKS,PXN,IQGAP1,ARPC5,PFN1,PIP5K1A,CD44,ZYX,GSN,CNN2,AHNAK,P4HB,EBAG9,ARPC2,HCK,ACTB,ARPC3,LCP1,ACTR2,PTPRC,LIMD1,CDC42,RAC2,MSN,CALR,MMP14,ICAM1,EVL,HYOU1,HSP90B1,LPXN,VIM,ARPC5L,CORO1B,ANXA5,SYNE2,EPB41L2,HSPA5	4.0721306051869977e-13	1.55962602178662e-10	3.89906505446655e-11
4	cell-substrate junction (GO:0030055)	50/316	ANXA6,CFL1,TES,ACTR3,PDIA3,GDI2,PPIB,CAP1,NME2,ARPC1B,LASP1,ANXA1,MARCKS,PXN,IQGAP1,ARPC5,PFN1,PIP5K1A,CD44,ZYX,GSN,CNN2,AHNAK,P4HB,EBAG9,ARPC2,HCK,ACTB,ARPC3,LCP1,ACTR2,PTPRC,LIMD1,CDC42,RAC2,MSN,CALR,MMP14,ICAM1,EVL,HYOU1,HSP90B1,LPXN,VIM,ARPC5L,CORO1B,ANXA5,SYNE2,EPB41L2,HSPA5	6.713622693207508e-13	2.5713174914984756e-10	5.1426349829969506e-11
5	adherens junction (GO:0005912)	53/353	ANXA6,CFL1,TES,ACTR3,PDIA3,GDI2,PPIB,CAP1,NME2,HSPA5,ARPC1B,LASP1,ANXA1,MARCKS,PXN,IQGAP1,ARPC5,PFN1,PIP5K1A,CD44,ZYX,GSN,CNN2,AHNAK,P4HB,NDRG1,EBAG9,ARPC2,HCK,ARPC3,LCP1,ACTR2,PTPRC,LIMD1,SPTAN1,CDC42,RAC2,MSN,CALR,MMP14,MYH9,ICAM1,EVL,HYOU1,HSP90B1,LPXN,VIM,ARPC5L,CORO1B,ANXA5,SYNE2,EPB41L2,ACTB	1.1243882411170534e-12	4.306406963478315e-10	7.177344939130524e-11
6	anchoring junction (GO:0070161)	53/364	ANXA6,CFL1,TES,ACTR3,PDIA3,GDI2,PPIB,CAP1,NME2,HSPA5,ARPC1B,LASP1,ANXA1,MARCKS,PXN,IQGAP1,ARPC5,PFN1,PIP5K1A,CD44,ZYX,GSN,CNN2,AHNAK,P4HB,NDRG1,EBAG9,ARPC2,HCK,ARPC3,LCP1,ACTR2,PTPRC,LIMD1,SPTAN1,CDC42,RAC2,MSN,CALR,MMP14,MYH9,ICAM1,EVL,HYOU1,HSP90B1,LPXN,VIM,ARPC5L,CORO1B,ANXA5,SYNE2,EPB41L2,ACTB	3.8394853062424356e-12	1.4705228722908529e-09	2.100746960415504e-10
7	cell surface (GO:0009986)	43/264	LGALS1,HHIP,PDIA3,HLA-DPA1,PDIA4,FCER1G,PLAT,ANXA1,ADA,ITGAX,CD44,CD63,TNF,HLA-DRB1,MRC1,TLR2,HCST,C5AR1,RGMA,GALT,SYNJ2BP,VAMP5,ITGAL,HLA-DRA,CSF1R,CLEC5A,NPTN,HLA-DMA,CALR,HLA-B,IL1R1,ANXA2,ITGB2,ICAM1,HLA-DPB1,TRPV2,TYROBP,VAMP8,DSCAML1,HM13,PTGFRN,HSPA5,CD14	1.1074529686895366e-11	4.241544870080925e-09	5.301931087601156e-10
8	lamellipodium (GO:0030027)	23/96	CFL1,TESC,ACTR3,NME2,WASL,CAPZB,BRK1,PXN,CORO1A,SH3BGRL3,PIP5K1A,ARHGEF6,AIF1,GSN,ARPC3,MYO9B,DPYSL3,DYSF,RAC2,PLXND1,EVL,CORO1B,TWF2	3.5072793271337484e-10	1.3432879822922257e-07	1.4925422025469174e-08
9	lysosome (GO:0005764)	34/199	IL4I1,NPC2,ITM2C,RAB27A,GNS,RNASET2,IFI30,MANBA,ADA,ARSB,STX3,CD63,PIK3CG,ANXA11,GAA,MAN2B1,HCK,NCF2,CTSC,CTSB,NCF4,BTK,CTSS,CTSZ,HLA-DRA,NAGA,CTBS,HEXB,RASGRP1,ASS1,ASAH1,PIK3CD,CEP152,CTSD	4.591978448185004e-10	1.7587277456548566e-07	1.6749788053855777e-08
