	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	porphyrin-containing compound metabolic process (GO:0006778)	11/32	SPTB,UROS,BLVRB,ALAD,TMEM14C,BLVRA,PPOX,FECH,NFE2L1,ANK1,SPTA1	2.42083348154332e-11	5.066804476870169e-08	5.066804476870169e-08
1	tetrapyrrole metabolic process (GO:0033013)	12/51	SPTB,UROS,BLVRB,PRSS1,ALAD,TMEM14C,BLVRA,PPOX,FECH,NFE2L1,ANK1,SPTA1	4.270778534236011e-10	8.938739472155972e-07	4.469369736077986e-07
2	porphyrin-containing compound biosynthetic process (GO:0006779)	9/25	SPTB,UROS,ALAD,TMEM14C,PPOX,FECH,NFE2L1,ANK1,SPTA1	1.0354125187386911e-09	2.1671184017200806e-06	7.223728005733602e-07
3	tetrapyrrole biosynthetic process (GO:0033014)	9/28	SPTB,UROS,ALAD,TMEM14C,PPOX,FECH,NFE2L1,ANK1,SPTA1	3.3131756508620837e-09	6.934476637254341e-06	1.7336191593135853e-06
4	pigment metabolic process (GO:0042440)	10/41	PRPS1,UROS,BLVRB,ALAD,TMEM14C,BLVRA,PPOX,FECH,NFE2L1,APRT	8.698683763831305e-09	1.8206345117698923e-05	3.641269023539784e-06
5	heme metabolic process (GO:0042168)	8/24	UROS,BLVRB,ALAD,TMEM14C,BLVRA,PPOX,FECH,NFE2L1	1.8400185387805355e-08	3.851158801667661e-05	6.418598002779435e-06
6	pigment biosynthetic process (GO:0046148)	8/34	PRPS1,UROS,ALAD,TMEM14C,PPOX,FECH,NFE2L1,APRT	3.788141104775746e-07	0.0007928579332295636	0.0001132654190327948
7	heme biosynthetic process (GO:0006783)	6/18	UROS,ALAD,TMEM14C,PPOX,FECH,NFE2L1	1.20375989621803e-06	0.0025194694627843368	0.0003149336828480421
8	cofactor biosynthetic process (GO:0051188)	12/107	SPTB,UROS,NMNAT3,ALAD,TMEM14C,PNPO,ACSS1,PPOX,FECH,NFE2L1,ANK1,SPTA1	2.3587660643123264e-06	0.004936897372605699	0.0005485441525117444
9	glutathione derivative metabolic process (GO:1901685)	6/20	GSTM3,MGST1,GSTM2,GSTO1,MGST3,GCLM	2.426230268635871e-06	0.005078099952254877	0.00048362856688141697
10	glutathione derivative biosynthetic process (GO:1901687)	6/20	GSTM3,MGST1,GSTM2,GSTO1,MGST3,GCLM	2.426230268635871e-06	0.005078099952254877	0.00048362856688141697
11	cofactor metabolic process (GO:0051186)	15/214	SPTB,UROS,NMNAT3,BLVRB,ALAD,AKR1C1,TMEM14C,PNPO,BLVRA,ACSS1,PPOX,FECH,NFE2L1,ANK1,SPTA1	4.470322684431494e-05	0.09356385378515117	0.007796987815429264
12	protoporphyrinogen IX metabolic process (GO:0046501)	4/11	PPOX,UROS,ALAD,FECH	5.5495406886290546e-05	0.11615188661300611	0.008934760508692777
13	xenobiotic metabolic process (GO:0006805)	9/85	GSTM3,MGST1,AKR1C1,GSTM2,MGST3,GCLM,GSTO1,ACSS1,MAOA	6.9745307254616e-05	0.1459769280839113	0.010426923434565092
14	cellular response to alcohol (GO:0097306)	6/39	APOE,CDH1,CTNNB1,JUP,FECH,CTNNA1	0.00014624364227933356	0.30608794329064515	0.02040586288604301
15	xenobiotic catabolic process (GO:0042178)	3/7	GSTM3,GSTO1,GSTM2	0.0002996995401287112	0.6272711374893926	0.0380164325751147
16	response to nitrosative stress (GO:0051409)	3/7	GSTM3,GCLM,GSTM2	0.0002996995401287112	0.6272711374893926	0.0380164325751147
17	ribonucleoside monophosphate biosynthetic process (GO:0009156)	7/64	PRPS1,GBAS,PKLR,SLC25A13,AK1,ATP5G2,APRT	0.0003678708504358288	0.7699536899621897	0.04277520499789943
18	regulation of cardioblast differentiation (GO:0051890)	2/2	CTNNB1,JUP	0.0004381098965212067	0.9169640134188857	0.048261263864151874
19	positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)	3/8	GSTO1,GSTM2,RYR2	0.0004720956219105144	0.9880961366587067	0.049404806832935334
20	hemopoiesis (GO:0030097)	7/68	TAL1,SPTB,ADD2,GLRX5,AHSP,GATA1,SPTA1	0.0005347475846287037	1.0	0.053296509267994126
21	transition metal ion homeostasis (GO:0055076)	8/91	APLP2,TF,TFR2,TFRC,MFI2,SLC40A1,FECH,RHAG	0.0006340587507558647	1.0	0.060322043878728394
22	nucleoside monophosphate biosynthetic process (GO:0009124)	7/70	PRPS1,GBAS,PKLR,SLC25A13,AK1,ATP5G2,APRT	0.0006382101638243565	1.0	0.05807712490801644
23	iron ion homeostasis (GO:0055072)	7/71	TF,TFR2,TFRC,MFI2,SLC40A1,FECH,RHAG	0.0006955773431724394	1.0	0.05942217874530268
24	transition metal ion transport (GO:0000041)	7/71	SLC39A7,TF,TFR2,TFRC,MFI2,SLC39A8,SLC40A1	0.0006955773431724394	1.0	0.05942217874530268
25	protoporphyrinogen IX biosynthetic process (GO:0006782)	3/9	PPOX,UROS,ALAD	0.0006971913831834807	1.0	0.056123906346270194
26	purine nucleoside monophosphate biosynthetic process (GO:0009127)	6/52	GBAS,PKLR,SLC25A13,AK1,ATP5G2,APRT	0.0007270606896742038	1.0	0.055335928126840316
27	purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	6/52	GBAS,PKLR,SLC25A13,AK1,ATP5G2,APRT	0.0007270606896742038	1.0	0.055335928126840316
28	response to metal ion (GO:0010038)	11/171	CA2,PKLR,FECH,CDH1,CTNNB1,SLC25A13,SLC40A1,RYR2,KRT10,TXNIP,SYT3	0.0009543111816553849	1.0	0.06887494148981795
29	actin filament capping (GO:0051693)	4/22	SPTB,ADD1,ADD2,SPTA1	0.0010257320306567281	1.0	0.07156190467215107
30	erythrocyte differentiation (GO:0030218)	5/38	TAL1,GATA1,FECH,NFE2L1,ADD1	0.0011111656340024216	1.0	0.07502160232151833
31	plasma lipoprotein particle assembly (GO:0034377)	3/12	APOC1,FECH,APOE	0.0017427263917031948	1.0	0.11223157962568575
32	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	3/12	GSTO1,GSTM2,RYR2	0.0017427263917031948	1.0	0.11223157962568575
33	iron ion transport (GO:0006826)	5/42	TF,TFR2,TFRC,MFI2,SLC40A1	0.0017593226075495122	1.0	0.10830182992944497
34	organic anion transport (GO:0015711)	11/187	APOC1,CA2,APOE,GOT2,SLC25A13,PPARA,SLC38A5,AKR1C1,SLC2A1,RHAG,HBA1	0.001960737569743603	1.0	0.11725210667066747
35	negative regulation of actin filament depolymerization (GO:0030835)	4/26	SPTB,ADD1,ADD2,SPTA1	0.001962944171040299	1.0	0.11412339305520405
36	gas transport (GO:0015669)	3/13	HBQ1,RHAG,HBA1	0.002230648161930238	1.0	0.12618234061945913
37	cellular transition metal ion homeostasis (GO:0046916)	6/66	APLP2,TF,TFR2,TFRC,MFI2,SLC40A1	0.002543605819164561	1.0	0.14009913103977434
38	negative regulation of cell fate specification (GO:0009996)	2/4	CTNNB1,JUP	0.0025563004462627967	1.0	0.13718812394943677
39	ATP biosynthetic process (GO:0006754)	4/28	PKLR,ATP5G2,SLC25A13,GBAS	0.00260162250528577	1.0	0.1361298975890779
40	erythrocyte development (GO:0048821)	3/14	GATA1,RHAG,ANK1	0.002795322641701	1.0	0.13766141856659278
41	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	3/14	GSTO1,GSTM2,RYR2	0.002795322641701	1.0	0.13766141856659278
42	response to arsenic-containing substance (GO:0046685)	3/14	GSTO1,UROS,FECH	0.002795322641701	1.0	0.13766141856659278
43	protein-lipid complex assembly (GO:0065005)	3/14	APOC1,FECH,APOE	0.002795322641701	1.0	0.13766141856659278
44	myeloid cell development (GO:0061515)	4/29	TAL1,GATA1,RHAG,ANK1	0.002968839083836859	1.0	0.13808400449934546
45	cellular response to organic cyclic compound (GO:0071407)	10/170	PGRMC2,APOE,GSTM2,CDH1,CTNNB1,RYR2,PPARA,JUP,FECH,CTNNA1	0.003108086221158185	1.0	0.1414179230626974
