	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	platelet degranulation (GO:0002576)	10/67	THBS1,CD9,VWF,ITGB3,MMRN1,ITGA2B,TGFB1,PPBP,A2M,ABCC4	1.3111951798693524e-09	2.421777497218694e-06	2.421777497218694e-06
1	platelet activation (GO:0030168)	14/169	GP6,THBS1,GP1BB,CD9,VWF,ITGB3,MMRN1,ITGA2B,GP9,TGFB1,PPBP,A2M,GP1BA,ABCC4	1.7376871677968777e-09	3.209508198920833e-06	1.6047540994604165e-06
2	coagulation (GO:0050817)	19/370	ZFPM1,GP9,G6B,ITGA2B,HPS4,TGFB1,PPBP,GP6,A2M,ABCC4,GP1BB,VWF,ITGB3,MMRN1,PRKAR2B,GP1BA,THBS1,ITGA6,CD9	6.1055675517659625e-09	1.1276983268111733e-05	3.2219952194604953e-06
3	blood coagulation (GO:0007596)	19/370	ZFPM1,GP9,G6B,ITGA2B,HPS4,TGFB1,PPBP,GP6,A2M,ABCC4,GP1BB,VWF,ITGB3,MMRN1,PRKAR2B,GP1BA,THBS1,ITGA6,CD9	6.1055675517659625e-09	1.1276983268111733e-05	3.2219952194604953e-06
4	hemostasis (GO:0007599)	19/375	ZFPM1,GP9,G6B,ITGA2B,HPS4,TGFB1,PPBP,GP6,A2M,ABCC4,GP1BB,VWF,ITGB3,MMRN1,PRKAR2B,GP1BA,THBS1,ITGA6,CD9	7.60319852667684e-09	1.4043107678772124e-05	2.8086215357544247e-06
5	blood coagulation, intrinsic pathway (GO:0007597)	5/10	GP1BB,VWF,GP9,A2M,GP1BA	2.49756960815211e-08	4.6130110662569474e-05	7.688351777094912e-06
6	exocytosis (GO:0006887)	11/172	THBS1,CD9,VWF,ITGB3,STX11,MMRN1,ITGA2B,TGFB1,PPBP,A2M,ABCC4	1.4333617889718007e-06	0.0026474192242309158	0.00037820274631870227
7	secretion by cell (GO:0032940)	12/272	THBS1,CD9,ALDH5A1,VWF,ITGB3,STX11,MMRN1,ITGA2B,TGFB1,PPBP,A2M,ABCC4	2.1703391478239266e-05	0.040086164060307926	0.005010770507538491
8	protein activation cascade (GO:0072376)	5/35	GP1BB,VWF,GP9,A2M,GP1BA	2.6218299950380267e-05	0.048425200008352355	0.005380577778705817
9	cell-substrate adhesion (GO:0031589)	7/94	FREM1,HPSE,ITGA6,VWF,ITGB3,ITGA2B,EPDR1	4.8382292488529624e-05	0.08936209422631422	0.008936209422631422
10	cell-matrix adhesion (GO:0007160)	6/66	FREM1,HPSE,ITGA6,ITGB3,ITGA2B,EPDR1	5.5797299670611704e-05	0.10305761249161982	0.009368873862874529
11	extracellular matrix organization (GO:0030198)	10/214	THBS1,ITGA6,VWF,ICAM2,ITGB3,SNCA,ITGA2B,TGFB1,A2M,LTBP1	6.721692229820451e-05	0.12414965548478374	0.010345804623731978
12	extracellular structure organization (GO:0043062)	10/215	THBS1,ITGA6,VWF,ICAM2,ITGB3,SNCA,ITGA2B,TGFB1,A2M,LTBP1	6.98944914858394e-05	0.12909512577434537	0.00993039429033426
13	positive regulation of reactive oxygen species metabolic process (GO:2000379)	4/25	TGFB1,THBS1,AKR1C3,SNCA	0.00011173618353532638	0.20637673098974782	0.014741195070696274
14	cyclooxygenase pathway (GO:0019371)	3/12	CBR1,AKR1C3,TBXAS1	0.00021494344888564932	0.3970005500917943	0.026466703339452953
15	platelet formation (GO:0030220)	3/18	ZFPM1,CLEC1B,G6B	0.0007622738763231362	1.0	0.08799499059805203
16	fatty acid metabolic process (GO:0006631)	8/199	TBXAS1,AKR1C3,CBR1,ALDH5A1,PRKAR2B,ACSM3,CPT1A,SNCA	0.000992022761262676	1.0	0.10778035529718603
17	negative regulation of cell aging (GO:0090344)	2/5	CDK6,SIRT1	0.001017738031921944	1.0	0.10160876459242328
18	positive regulation of fibroblast migration (GO:0010763)	2/5	TGFB1,THBS1	0.001017738031921944	1.0	0.10160876459242328
19	regulation of protein kinase B signaling (GO:0051896)	5/78	THBS1,AKR1C3,HPSE,SIRT1,TGFB1	0.0012015784482845514	1.0	0.11096576969907833
20	water transport (GO:0006833)	3/22	PRKAR2B,ADCY8,CFTR	0.0013963165675131414	1.0	0.11995333489287312
21	negative regulation of fat cell differentiation (GO:0045599)	3/22	TGFB1,ZFPM1,SIRT1	0.0013963165675131414	1.0	0.11995333489287312
22	positive regulation of protein kinase B signaling (GO:0051897)	4/48	TGFB1,THBS1,AKR1C3,HPSE	0.0014338106146124208	1.0	0.11514122631257136
23	potassium ion import (GO:0010107)	2/6	SLC12A6,ABCC9	0.0015163874344742779	1.0	0.11669864964474963
24	fluid transport (GO:0042044)	3/23	PRKAR2B,ADCY8,CFTR	0.0015938447240729772	1.0	0.11775324821451154
25	craniofacial suture morphogenesis (GO:0097094)	2/7	FREM1,TGFB1	0.002108741915549219	1.0	0.1498017814622849
26	regulation of anion transport (GO:0044070)	4/55	THBS1,CLIC2,SNCA,CFTR	0.002378854286696223	1.0	0.16273125435288607
27	anion transmembrane transport (GO:0098656)	5/91	SLC12A6,CLIC2,CFTR,SLC25A15,CPT1A	0.002382559065999115	1.0	0.15716380696072735
28	regulation of reactive oxygen species metabolic process (GO:2000377)	4/56	TGFB1,THBS1,AKR1C3,SNCA	0.0025418473032007855	1.0	0.16188937824178798
29	negative regulation of ion transport (GO:0043271)	4/57	TGFB1,THBS1,CLIC2,SNCA	0.0027123542461579137	1.0	0.16699060975512223
30	response to magnesium ion (GO:0032026)	2/8	THBS1,SNCA	0.002792863390181216	1.0	0.1587205748204525
31	angiogenesis involved in wound healing (GO:0060055)	2/8	HPSE,ITGB3	0.002792863390181216	1.0	0.1587205748204525
32	positive regulation of endothelial cell apoptotic process (GO:2000353)	2/8	THBS1,AKR1C3	0.002792863390181216	1.0	0.1587205748204525
33	modulation by virus of host process (GO:0019054)	2/8	TGFB1,BCL2L1	0.002792863390181216	1.0	0.1587205748204525
34	angiogenesis (GO:0001525)	6/140	THBS1,SLC12A6,HPSE,SIRT1,ITGB3,GPR56	0.0031223112801843536	1.0	0.1647688267000143
35	proteoglycan metabolic process (GO:0006029)	3/29	HPSE,CYTL1,GAL3ST4	0.0031449448326607106	1.0	0.16135314183123145
36	retinal metabolic process (GO:0042574)	2/9	AKR1C3,RDH11	0.003566843057178609	1.0	0.17567891004290376
37	regulation of cAMP-dependent protein kinase activity (GO:2000479)	2/9	PRKAR2B,SIRT1	0.003566843057178609	1.0	0.17567891004290376
38	long-chain fatty acid metabolic process (GO:0001676)	4/63	CBR1,TBXAS1,AKR1C3,CPT1A	0.003902563938782835	1.0	0.18248191379574422
39	integrin-mediated signaling pathway (GO:0007229)	4/63	ITGA2B,ITGA6,ITGB3,G6B	0.003902563938782835	1.0	0.18248191379574422
40	regulation of peptidyl-lysine acetylation (GO:2000756)	3/32	TGFB1,SIRT1,SNCA	0.004174985805343125	1.0	0.1880780190846037
41	regulation of fibroblast migration (GO:0010762)	2/10	TGFB1,THBS1	0.004428801011223725	1.0	0.1902324527379121
42	modulation by symbiont of host cellular process (GO:0044068)	2/10	TGFB1,BCL2L1	0.004428801011223725	1.0	0.1902324527379121
43	negative regulation of peptidyl-lysine acetylation (GO:2000757)	2/10	SIRT1,SNCA	0.004428801011223725	1.0	0.1902324527379121
44	regulation of release of sequestered calcium ion into cytosol (GO:0051279)	3/33	TGFB1,CLIC2,SNCA	0.004558552910334213	1.0	0.18504719176675366
45	regulation of protein acetylation (GO:1901983)	3/33	TGFB1,SIRT1,SNCA	0.004558552910334213	1.0	0.18504719176675366
46	negative regulation of cellular response to growth factor stimulus (GO:0090288)	4/66	TGFB1,THBS1,SIRT1,LTBP1	0.00461246917498253	1.0	0.18126022481261136
47	regulation of lipid metabolic process (GO:0019216)	6/154	AKR1C3,SIRT1,RBL2,TGFB1,CPT1A,SNCA	0.004979186861409578	1.0	0.19159496110465607
48	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	4/68	TGFB1,THBS1,SIRT1,LTBP1	0.005131148612659458	1.0	0.19341288750167387
49	negative regulation of protein acetylation (GO:1901984)	2/11	SIRT1,SNCA	0.005376885859309197	1.0	0.19862216364288174
50	negative regulation of epithelial cell proliferation (GO:0050680)	4/70	TGFB1,THBS1,CDK6,KRT4	0.005687568083340934	1.0	0.20597918137119028
51	regulation of cellular response to growth factor stimulus (GO:0090287)	5/114	THBS1,SIRT1,ITGB3,TGFB1,LTBP1	0.006248161845168588	1.0	0.2219299024620458
52	interaction with host (GO:0051701)	4/72	TGFB1,BCL2L1,ITGB3,DERL1	0.006282900577593479	1.0	0.2189531578644369
53	positive regulation of endothelial cell migration (GO:0010595)	3/37	TGFB1,THBS1,ITGB3	0.00630240274165967	1.0	0.21556551599713722
54	regulation of cellular senescence (GO:2000772)	2/12	CDK6,SIRT1	0.006409274341415155	1.0	0.21329603078547374
55	negative regulation of blood vessel endothelial cell migration (GO:0043537)	2/12	TGFB1,THBS1	0.006409274341415155	1.0	0.21329603078547374
56	epithelial cell differentiation (GO:0030855)	6/166	CBR1,AKR1C3,KRT4,HPS4,TGFB1,CPT1A	0.007129083595077886	1.0	0.23100732280892727
57	arachidonic acid metabolic process (GO:0019369)	3/39	TBXAS1,AKR1C3,CBR1	0.007303974605598377	1.0	0.23259381200931384
58	activation of protein kinase A activity (GO:0034199)	2/13	PRKAR2B,ADCY8	0.0075241709569330234	1.0	0.23356544130176968
59	positive regulation vascular endothelial growth factor production (GO:0010575)	2/13	TGFB1,HPSE	0.0075241709569330234	1.0	0.23356544130176968
60	negative regulation of angiogenesis (GO:0016525)	3/41	OPTC,BAI1,THBS1	0.00839458810741414	1.0	0.25417711859662157
61	megakaryocyte development (GO:0035855)	2/14	ZFPM1,G6B	0.008719807595126495	1.0	0.25362967918423046
62	positive regulation of blood coagulation (GO:0030194)	2/14	THBS1,HPSE	0.008719807595126495	1.0	0.25362967918423046
63	positive regulation of hemostasis (GO:1900048)	2/14	THBS1,HPSE	0.008719807595126495	1.0	0.25362967918423046
64	protein destabilization (GO:0031648)	2/14	SIRT1,SNCA	0.008719807595126495	1.0	0.25362967918423046
65	negative regulation of endopeptidase activity (GO:0010951)	5/124	THBS1,SPINT2,ITIH3,A2M,SNCA	0.008843048250963966	1.0	0.24747136544743098
66	negative regulation of blood vessel morphogenesis (GO:2000181)	3/42	OPTC,BAI1,THBS1	0.008973816828934809	1.0	0.2473826818364566
67	cellular response to extracellular stimulus (GO:0031668)	4/81	SLC39A5,AKR1C3,ITGA6,SIRT1	0.009473083240399619	1.0	0.257305658014972
68	regulation of vascular endothelial growth factor production (GO:0010574)	2/15	TGFB1,HPSE	0.009994443169379422	1.0	0.2637105219120542
69	regulation of macrophage activation (GO:0043030)	2/15	THBS1,SNCA	0.009994443169379422	1.0	0.2637105219120542
70	positive regulation of coagulation (GO:0050820)	2/15	THBS1,HPSE	0.009994443169379422	1.0	0.2637105219120542
71	chloride transmembrane transport (GO:1902476)	3/44	CLIC2,SLC12A6,CFTR	0.01020106214779995	1.0	0.2581008463970754
72	regulation of calcium ion transport into cytosol (GO:0010522)	3/44	TGFB1,CLIC2,SNCA	0.01020106214779995	1.0	0.2581008463970754
73	negative regulation of vasculature development (GO:1901343)	3/44	OPTC,BAI1,THBS1	0.01020106214779995	1.0	0.2581008463970754
74	negative regulation of peptidase activity (GO:0010466)	5/129	THBS1,SPINT2,ITIH3,A2M,SNCA	0.010385308168897765	1.0	0.2557555225060556
75	protein import into nucleus, translocation (GO:0000060)	2/16	TGFB1,AKR1C3	0.011346363258295368	1.0	0.2704094572654393
76	cellular response to corticosteroid stimulus (GO:0071384)	2/16	TGFB1,AKR1C3	0.011346363258295368	1.0	0.2704094572654393
77	regulation of cell aging (GO:0090342)	2/16	CDK6,SIRT1	0.011346363258295368	1.0	0.2704094572654393
78	modulation by virus of host morphology or physiology (GO:0019048)	2/16	TGFB1,BCL2L1	0.011346363258295368	1.0	0.2704094572654393
79	regulation of fat cell differentiation (GO:0045598)	3/47	TGFB1,ZFPM1,SIRT1	0.012216343398640368	1.0	0.2802929969849535
80	negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	3/47	TGFB1,SIRT1,LTBP1	0.012216343398640368	1.0	0.2802929969849535
81	negative regulation of proteolysis (GO:0045861)	6/188	BUB1B,THBS1,SPINT2,ITIH3,A2M,SNCA	0.012700413969977207	1.0	0.28606908051887686
82	cellular response to fatty acid (GO:0071398)	2/17	AKR1C3,CPT1A	0.012773879748559232	1.0	0.28255516042621437
83	positive regulation of blood vessel endothelial cell migration (GO:0043536)	2/17	TGFB1,THBS1	0.012773879748559232	1.0	0.28255516042621437
84	glycoprotein metabolic process (GO:0009100)	3/48	HPSE,CYTL1,GAL3ST4	0.012935178917703847	1.0	0.2810738289529295
85	chloride transport (GO:0006821)	3/49	CLIC2,SLC12A6,CFTR	0.013677752613438492	1.0	0.29375359391884764
86	negative regulation of endothelial cell migration (GO:0010596)	2/18	TGFB1,THBS1	0.014275330482432628	1.0	0.3030636252994605
87	regulation of blood coagulation (GO:0030193)	3/50	HPSE,THBS1,GP1BA	0.014444167686429437	1.0	0.3014505956704539
88	regulation of hemostasis (GO:1900046)	3/50	HPSE,THBS1,GP1BA	0.014444167686429437	1.0	0.3014505956704539
89	negative regulation of protein processing (GO:0010955)	6/196	BUB1B,THBS1,SPINT2,ITIH3,A2M,SNCA	0.01532800259620088	1.0	0.3128267491180445
