	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	Valine, leucine and isoleucine degradation_Homo sapiens_hsa00280	4/47	ACAA2,OXCT1,ACAT1,ACADS	0.0003504437348161806	0.05221611648761091	0.05221611648761091
1	Butanoate metabolism_Homo sapiens_hsa00650	3/20	OXCT1,ACAT1,ACADS	0.0003740827062741252	0.05573832323484466	0.02786916161742233
2	Fatty acid degradation_Homo sapiens_hsa00071	3/32	ACAA2,ACAT1,ACADS	0.0015294604563934288	0.2278896080026209	0.0759632026675403
3	Chemical carcinogenesis_Homo sapiens_hsa05204	3/33	GSTM4,EPHX1,AKR1C2	0.001673727514038919	0.24938539959179892	0.06234634989794973
4	Synthesis and degradation of ketone bodies_Homo sapiens_hsa00072	2/9	OXCT1,ACAT1	0.0017790836319433211	0.26508346115955483	0.053016692231910974
5	Fatty acid metabolism_Homo sapiens_hsa01212	3/39	ACAA2,ACAT1,ACADS	0.002717979240478604	0.40497890683131205	0.06749648447188533
6	AMPK signaling pathway_Homo sapiens_hsa04152	4/93	INS,LEPR,CD36,PRKAG1	0.004467583320439372	0.6656699147454664	0.0950957021064952
7	Pathogenic Escherichia coli infection_Homo sapiens_hsa05130	3/48	ITGB1,TUBB1,TUBA3C	0.004910714338238869	0.7316964363975915	0.0860819336938343
8	Adipocytokine signaling pathway_Homo sapiens_hsa04920	3/48	LEPR,CD36,PRKAG1	0.004910714338238869	0.7316964363975915	0.0860819336938343
9	Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410	3/53	ITGB1,LMNA,PRKAG1	0.006482277829327239	0.9658593965697586	0.09658593965697586
10	ECM-receptor interaction_Homo sapiens_hsa04512	3/55	ITGB1,SDC4,CD36	0.007185345196394984	1.0	0.09732876675116842
11	Apoptosis_Homo sapiens_hsa04210	4/113	CASP3,MAP2K2,TUBA3C,LMNA	0.008843380115326312	1.0	0.10541309097468965
