	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	spherical high-density lipoprotein particle (GO:0034366)	1/4	CLU	0.011788352331356378	0.7308778445440954	0.7308778445440954
1	extracellular matrix (GO:0031012)	3/164	CLU,SERPINE2,FLRT2	0.012385222894968417	0.7678838194880419	0.3839419097440209
2	platelet alpha granule (GO:0031091)	1/9	SERPINE2	0.026334068633947657	1.0	0.5442374184349182
3	endoplasmic reticulum lumen (GO:0005788)	2/94	ERAP2,ARSH	0.03138595902464142	1.0	0.48648236488194196
4	high-density lipoprotein particle (GO:0034364)	1/11	CLU	0.03209393221882719	1.0	0.39796475951345717
5	Ino80 complex (GO:0031011)	1/14	INO80B	0.04067171274888305	1.0	0.3879455677585768
6	DNA helicase complex (GO:0033202)	1/14	INO80B	0.04067171274888305	1.0	0.3879455677585768
7	external side of plasma membrane (GO:0009897)	2/112	TNFRSF18,FCER1A	0.04318820067734524	1.0	0.3347085552494256
8	perinuclear region of cytoplasm (GO:0048471)	3/297	CLU,TPD52,CSF1	0.056881912503487175	1.0	0.3918531750240227
9	INO80-type complex (GO:0097346)	1/20	INO80B	0.057606296894228304	1.0	0.35715904074421545
10	integral component of plasma membrane (GO:0005887)	4/501	TNFRSF18,MST1R,FCER1A,FLRT2	0.05915736892848108	1.0	0.3334324430514388
11	plasma lipoprotein particle (GO:0034358)	1/21	CLU	0.06040034853411221	1.0	0.31206846742624644
12	immunological synapse (GO:0001772)	1/22	PRKCQ	0.06318635224676984	1.0	0.3013502953307485
13	protein-lipid complex (GO:0032994)	1/23	CLU	0.06596433052878799	1.0	0.29212774948463255
14	side of membrane (GO:0098552)	2/148	TNFRSF18,FCER1A	0.07078628030215034	1.0	0.29258329191555477
15	extracellular space (GO:0005615)	4/549	CLU,CSF1,SERPINE2,FLRT2	0.07734329012546852	1.0	0.2997052492361905
16	neuromuscular junction (GO:0031594)	1/29	SERPINE2	0.08246491863718851	1.0	0.3007544091473934
17	adherens junction (GO:0005912)	3/353	PDLIM1,DLG5,FLRT2	0.08563440447041418	1.0	0.2949629487314266
18	anchoring junction (GO:0070161)	3/364	PDLIM1,DLG5,FLRT2	0.09190297858237344	1.0	0.2998939301109028
19	platelet alpha granule lumen (GO:0031093)	1/35	CLU	0.09868219417781014	1.0	0.30591480195121146
20	inclusion body (GO:0016234)	1/38	CLU	0.10668606890675439	1.0	0.3149779177247034
21	cell-cell adherens junction (GO:0005913)	1/39	DLG5	0.10933865120791773	1.0	0.3081361988586772
22	endoplasmic reticulum-Golgi intermediate compartment (GO:0005793)	1/41	MAN1A1	0.11462088090055962	1.0	0.3024040262057318
23	secretory granule lumen (GO:0034774)	1/41	CLU	0.11462088090055962	1.0	0.3024040262057318
24	extrinsic component of plasma membrane (GO:0019897)	1/44	SERPINE2	0.12248720869963918	1.0	0.30376827757510516
25	actin filament bundle (GO:0032432)	1/45	MST1R	0.12509419857433257	1.0	0.29267321930598567
26	stress fiber (GO:0001725)	1/45	MST1R	0.12509419857433257	1.0	0.29267321930598567
27	lysosomal lumen (GO:0043202)	1/46	TXNDC5	0.127693664025182	1.0	0.28275025605576015
28	sarcolemma (GO:0042383)	1/47	SGCG	0.1302856261442778	1.0	0.2785416834808698
29	vacuolar lumen (GO:0005775)	1/49	TXNDC5	0.13544712439210088	1.0	0.27992405707700846
30	actomyosin (GO:0042641)	1/53	MST1R	0.14568100202559736	1.0	0.2822569414245949
31	vesicle lumen (GO:0031983)	1/53	CLU	0.14568100202559736	1.0	0.2822569414245949
32	cytoplasmic membrane-bounded vesicle lumen (GO:0060205)	1/53	CLU	0.14568100202559736	1.0	0.2822569414245949
33	SWI/SNF superfamily-type complex (GO:0070603)	1/61	INO80B	0.1657969148373353	1.0	0.3023355505857291
34	postsynaptic density (GO:0014069)	1/62	SOS1	0.16827881793018462	1.0	0.2980939060477556
35	cell surface (GO:0009986)	2/264	MST1R,FCER1A	0.18349981257939826	1.0	0.31602745499785256
36	blood microparticle (GO:0072562)	1/77	CLU	0.20465768756791938	1.0	0.3429399088975946
37	extracellular region (GO:0005576)	3/548	TNFRSF18,CLU,SERPINE2	0.21975464140394282	1.0	0.35854704650116986
38	extrinsic component of membrane (GO:0019898)	1/88	SERPINE2	0.2303482373967473	1.0	0.36619463381021367
39	focal adhesion (GO:0005925)	2/309	PDLIM1,FLRT2	0.23235730614061495	1.0	0.3601538245179532
40	cell-substrate adherens junction (GO:0005924)	2/312	PDLIM1,FLRT2	0.23565638743702283	1.0	0.3563584395389126
41	cell-substrate junction (GO:0030055)	2/316	PDLIM1,FLRT2	0.24006034447827695	1.0	0.3543747942298374
42	proteinaceous extracellular matrix (GO:0005578)	1/98	FLRT2	0.25300245017494877	1.0	0.36479423048480986
43	secretory granule (GO:0030141)	1/105	SERPINE2	0.268473574469551	1.0	0.3783036731161855
44	synapse (GO:0045202)	1/139	SERPINE2	0.33929863436969393	1.0	0.4674781184649116
45	dendrite (GO:0030425)	1/143	CLU	0.34717945210456813	1.0	0.4679375224018092
46	extracellular vesicular exosome (GO:0070062)	7/1992	TXNDC5,CADM4,CSF1,FLRT2,KALRN,CLU,MAN1A1	0.3748463608588943	1.0	0.4944781781542861
47	receptor complex (GO:0043235)	1/158	CSF1	0.3759273082582112	1.0	0.48557277316685615
48	actin cytoskeleton (GO:0015629)	1/161	KALRN	0.38152744844465647	1.0	0.48274901639936124
49	neuronal cell body (GO:0043025)	1/170	SOS1	0.3980365402353738	1.0	0.4935653098918636
50	transcription factor complex (GO:0005667)	1/178	PDLIM1	0.4123512898590855	1.0	0.5012898033581039
51	cell body (GO:0044297)	1/209	SOS1	0.464762003680679	1.0	0.5541393120808096
