	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	blood microparticle (GO:0072562)	6/77	ENG,HBB,HPX,APCS,HBD,ITIH4	1.8195769663298384e-05	0.002601995061851669	0.002601995061851669
1	extracellular vesicular exosome (GO:0070062)	30/1992	HBB,PRKAG1,CA1,NEDD4L,EPCAM,ACAA2,HPX,SLC26A2,DECR1,SDC4,MUC1,KRT5,APCS,TST,TUBB1,FTH1,ITIH4,CD59,SAA4,ETFA,ITGB1,TPRG1L,APOC3,BPHL,EPHB4,ACAT1,ECH1,NCS1,CD70,NBR1	2.92677570063784e-05	0.004185289251912111	0.0020926446259560555
2	extracellular region (GO:0005576)	14/548	PON2,PF4,APOC3,NDFIP1,INS,HBB,NPPB,HPX,APCS,MAP2K2,LEPR,ITIH4,CD59,SAA4	3.2470522992038754e-05	0.004643284787861542	0.0015477615959538474
3	mitochondrial matrix (GO:0005759)	7/187	OXCT1,FDXR,DECR1,ACAT1,TST,ACADS,ETFA	0.0003857464686115988	0.05516174501145863	0.013790436252864658
4	extracellular space (GO:0005615)	12/549	ENG,PF4,APOC3,INS,NPPB,MUC1,HPX,APCS,TST,CD70,CD59,CD36	0.0005276236678605222	0.07545018450405466	0.015090036900810934
5	vesicle lumen (GO:0031983)	4/53	HPX,INS,HBB,PF4	0.0005568041625567717	0.07962299524561835	0.012249691576248977
6	cytoplasmic membrane-bounded vesicle lumen (GO:0060205)	4/53	HPX,INS,HBB,PF4	0.0005568041625567717	0.07962299524561835	0.012249691576248977
7	cell surface (GO:0009986)	8/264	ITGB1,ENG,ATPIF1,SDC4,MUC1,EPCAM,CD59,CD36	0.0006051716877419073	0.08653955134709275	0.010817443918386594
8	mitochondrion (GO:0005739)	17/1047	OXCT1,PON2,ATPIF1,FDXR,ACAA2,DECR1,FAHD1,BPHL,ACAT1,ECH1,KRT5,TST,MAP2K2,FTH1,ACADS,ISOC2,ETFA	0.0010926025083380425	0.15624215869234007	0.017360239854704453
9	Golgi lumen (GO:0005796)	3/33	INS,SDC4,MUC1	0.001673727514038919	0.23934303450756542	0.023934303450756544
10	high-density lipoprotein particle (GO:0034364)	2/11	APOC3,SAA4	0.00269276235382404	0.38506501659683773	0.03348391448668154
11	hemoglobin complex (GO:0005833)	2/11	HBB,HBD	0.00269276235382404	0.38506501659683773	0.03348391448668154
12	endocytic vesicle lumen (GO:0071682)	2/13	HPX,HBB	0.0037833432522355716	0.5410180850696867	0.04161677577459129
13	site of double-strand break (GO:0035861)	2/17	SETMAR,RFWD3	0.006474775295045631	0.9258928671915252	0.06613520479939466
14	integral component of plasma membrane (GO:0005887)	9/501	SLC26A2,LAPTM5,EPHB4,SDC4,MUC1,CD151,GPR176,CD70,CD36	0.009676743525654646	1.0	0.09225162161124097
15	plasma lipoprotein particle (GO:0034358)	2/21	APOC3,SAA4	0.009813573973151836	1.0	0.08770881738504453
16	protein-lipid complex (GO:0032994)	2/23	APOC3,SAA4	0.011713752971668562	1.0	0.09853333382050614
17	mitochondrial membrane (GO:0031966)	7/367	FDXR,ACAA2,FAHD1,ACAT1,TST,ACADS,LETM2	0.01629529736352115	1.0	0.1294570846101958
18	mitochondrial inner membrane (GO:0005743)	6/287	FDXR,ACAA2,FAHD1,ACAT1,TST,LETM2	0.01714082023499726	1.0	0.1290072259791899
19	organelle inner membrane (GO:0019866)	6/303	FDXR,ACAA2,FAHD1,ACAT1,TST,LETM2	0.021753521288525132	1.0	0.1555376772129547
20	side of membrane (GO:0098552)	4/148	ITGB1,MAP2K2,ENG,CD36	0.021840989994347228	1.0	0.14872674139007874
