	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	extracellular region (GO:0005576)	14/548	S100A9,SERPINA1,ENOX1,DEFA3,FCAR,CES5A,S100A8,PLG,LAMA2,FCN1,AZU1,TPSB2,LYZ,S100A12	7.3408858044390266e-06	0.0009543151545770734	0.0009543151545770734
1	extracellular vesicular exosome (GO:0070062)	26/1992	S100A9,DDT,TXN,GCA,CD177,MNDA,PLG,PADI2,AZU1,PLXDC2,ATIC,CSTA,SERPINA1,LAMA2,BST1,RETN,GLRX,GNAI1,BPI,DEFA3,MAOB,S100A8,CDC42BPA,S100P,QPRT,LYZ	0.0001370262670235779	0.017813414713065127	0.008906707356532564
2	extrinsic component of membrane (GO:0019898)	5/88	EPB41L1,FARP1,PLG,FCN1,BST1	0.00023323616646423704	0.030320701640350816	0.010106900546783605
3	secretory granule lumen (GO:0034774)	3/41	PLG,SERPINA1,DEFA3	0.0021971783969402287	0.2856331916022297	0.07140829790055743
4	extrinsic component of plasma membrane (GO:0019897)	3/44	PLG,FCN1,FARP1	0.0026928972437999694	0.35007664169399605	0.0700153283387992
5	vesicle lumen (GO:0031983)	3/53	PLG,SERPINA1,DEFA3	0.004573026633058979	0.5944934622976673	0.0914605326611796
6	cytoplasmic membrane-bounded vesicle lumen (GO:0060205)	3/53	PLG,SERPINA1,DEFA3	0.004573026633058979	0.5944934622976673	0.0914605326611796
7	platelet alpha granule lumen (GO:0031093)	2/35	PLG,SERPINA1	0.020633108331004752	1.0	0.3352880103788272
8	extracellular space (GO:0005615)	8/549	CSTA,S100A9,SERPINA1,DEFA3,S100A8,PLG,RETN,LYZ	0.022566763852013928	1.0	0.3259643667513123
9	organelle outer membrane (GO:0031968)	3/98	ITPR3,MAOB,MAVS	0.024254155387653496	1.0	0.3153040200394954
10	outer membrane (GO:0019867)	3/101	ITPR3,MAOB,MAVS	0.02622145602633531	1.0	0.30988993485669
11	dendritic spine (GO:0043197)	2/48	LRRC4,LAMA2	0.03711005152933516	1.0	0.4020255582344642
12	neuron spine (GO:0044309)	2/51	LRRC4,LAMA2	0.041441607211708226	1.0	0.41441607211708226
13	cornified envelope (GO:0001533)	1/7	CSTA	0.04357241014849279	1.0	0.40460095137886165
14	excitatory synapse (GO:0060076)	1/8	LRRC4	0.049642140157605305	1.0	0.4163534335799155
15	platelet dense tubular network membrane (GO:0031095)	1/8	ITPR3	0.049642140157605305	1.0	0.4163534335799155
16	anchored component of membrane (GO:0031225)	2/59	CD177,BST1	0.053851558711919253	1.0	0.41180603720879433
17	laminin complex (GO:0043256)	1/9	LAMA2	0.05567386051642741	1.0	0.3912217225478683
18	myelin sheath (GO:0043209)	1/9	ITPR3	0.05567386051642741	1.0	0.3912217225478683
19	heterochromatin (GO:0000792)	2/61	HMGA1,HMGA2	0.05713648293521909	1.0	0.37138713907892407
20	mitochondrial envelope (GO:0005740)	1/10	MAOB	0.06166780605226823	1.0	0.38175308508546996
21	peroxisomal part (GO:0044439)	2/64	MLYCD,MAVS	0.06219145256205246	1.0	0.35932839258074756
22	microbody part (GO:0044438)	2/64	MLYCD,MAVS	0.06219145256205246	1.0	0.35932839258074756
23	cytosol (GO:0005829)	19/2127	S100A9,TXN,SPRY1,EPB41L1,FARP1,ATIC,RPS4Y1,GLRX,SOCS2,S100A12,RPL10,IGF2BP3,HMGA1,S100A8,QPRT,PLCG1,CYCS,IGF2BP1,ECT2	0.06970931929507183	1.0	0.3775921461816391
