	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	Salivary secretion_Homo sapiens_hsa04970	3/47	KCNN4,GUCY1B3,ITPR1	0.002783671654414182	0.3006365386767316	0.3006365386767316
1	Gap junction_Homo sapiens_hsa04540	3/64	TUBA3E,GUCY1B3,ITPR1	0.006651609395730459	0.7183738147388896	0.3591869073694448
2	Vascular smooth muscle contraction_Homo sapiens_hsa04270	3/71	PPP1R12B,GUCY1B3,ITPR1	0.0088567255068514	0.9565263547399513	0.31884211824665043
3	Malaria_Homo sapiens_hsa05144	2/27	IL18,PECAM1	0.01132376452345699	1.0	0.3057416421333387
4	Renin secretion_Homo sapiens_hsa04924	2/39	GUCY1B3,ITPR1	0.02282728923385008	1.0	0.49306944745116166
5	Platelet activation_Homo sapiens_hsa04611	3/106	GUCY1B3,GP5,ITPR1	0.025775520622389768	1.0	0.46395937120301584
6	Thyroid hormone synthesis_Homo sapiens_hsa04918	2/43	GPX1,ITPR1	0.027394624387550668	1.0	0.4226599191222103
7	Complement and coagulation cascades_Homo sapiens_hsa04610	2/44	TFPI,F13A1	0.02858946242575136	1.0	0.3859577427476434
8	Oxytocin signaling pathway_Homo sapiens_hsa04921	3/111	PPP1R12B,GUCY1B3,ITPR1	0.02901822279587165	1.0	0.34821867355045977
9	Apoptosis_Homo sapiens_hsa04210	3/113	NTRK1,TUBA3E,ITPR1	0.03037326040730795	1.0	0.32803121239892585
10	Long-term depression_Homo sapiens_hsa04730	2/48	GUCY1B3,ITPR1	0.033572256807593015	1.0	0.3296185213836405
11	Antigen processing and presentation_Homo sapiens_hsa04612	2/53	TAPBP,HLA-C	0.04023773111326673	1.0	0.36213958001940055
12	Central carbon metabolism in cancer_Homo sapiens_hsa05230	2/57	NTRK1,PFKP	0.04589878220635512	1.0	0.38131295986818103
13	Olfactory transduction_Homo sapiens_hsa04740	2/58	SLC24A4,OR5H1	0.047357530531221805	1.0	0.3653295212408539
14	Pancreatic secretion_Homo sapiens_hsa04972	2/59	ITPR1,RAB27B	0.04883316696969811	1.0	0.3402569053372514
15	Hematopoietic cell lineage_Homo sapiens_hsa04640	2/59	CD37,GP5	0.04883316696969811	1.0	0.3402569053372514
16	Circadian entrainment_Homo sapiens_hsa04713	2/60	GUCY1B3,ITPR1	0.05032544256047745	1.0	0.31971457626656263
17	Fatty acid biosynthesis_Homo sapiens_hsa00061	1/9	ACSL5	0.05277567497845112	1.0	0.3166540498707067
18	Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750	2/66	NTRK1,ITPR1	0.059614864417773854	1.0	0.33886343984839873
19	Glycosphingolipid biosynthesis - lacto and neolacto series_Homo sapiens_hsa00601	1/13	FUT4	0.07534086576877252	1.0	0.4068406751513716
20	Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650	2/81	CD244,HLA-C	0.08508970319034471	1.0	0.4376041878360585
21	Dopaminergic synapse_Homo sapiens_hsa04728	2/83	COMT,ITPR1	0.08870087396991025	1.0	0.4257641950555692
22	Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514	2/83	PECAM1,HLA-C	0.08870087396991025	1.0	0.4257641950555692
23	FoxO signaling pathway_Homo sapiens_hsa04068	2/93	RAG2,GABARAP	0.10740486084409387	1.0	0.48332187379842245
24	African trypanosomiasis_Homo sapiens_hsa05143	1/20	IL18	0.11356163978945469	1.0	0.47171758066388875
25	Tyrosine metabolism_Homo sapiens_hsa00350	1/20	COMT	0.11356163978945469	1.0	0.47171758066388875
26	Thyroid cancer_Homo sapiens_hsa05216	1/20	NTRK1	0.11356163978945469	1.0	0.47171758066388875
27	Other types of O-glycan biosynthesis_Homo sapiens_hsa00514	1/22	FUT4	0.12419281453738656	1.0	0.4790294275013482
28	Regulation of autophagy_Homo sapiens_hsa04140	1/23	GABARAP	0.129461162428337	1.0	0.48213122559518606
29	Graft-versus-host disease_Homo sapiens_hsa05332	1/24	HLA-C	0.13469826270524074	1.0	0.4849137457388667
30	Pentose phosphate pathway_Homo sapiens_hsa00030	1/25	PFKP	0.13990429806658564	1.0	0.4796718790854365
31	Steroid hormone biosynthesis_Homo sapiens_hsa00140	1/25	COMT	0.13990429806658564	1.0	0.4796718790854365
32	Galactose metabolism_Homo sapiens_hsa00052	1/26	PFKP	0.14507945017285084	1.0	0.46084060643140856
33	Primary immunodeficiency_Homo sapiens_hsa05340	1/26	RAG2	0.14507945017285084	1.0	0.46084060643140856
34	Allograft rejection_Homo sapiens_hsa05330	1/26	HLA-C	0.14507945017285084	1.0	0.46084060643140856
35	cGMP-PKG signaling pathway_Homo sapiens_hsa04022	2/113	GUCY1B3,ITPR1	0.14747684625544089	1.0	0.44243053876632266
36	Autoimmune thyroid disease_Homo sapiens_hsa05320	1/28	HLA-C	0.15533782597700477	1.0	0.4534185190680139
37	Phagosome_Homo sapiens_hsa04145	2/117	TUBA3E,HLA-C	0.15582777342237591	1.0	0.4428789349899105
38	Type I diabetes mellitus_Homo sapiens_hsa04940	1/29	HLA-C	0.16042140776219183	1.0	0.4442438984183774
