	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	glutathione transferase activity (GO:0004364)	5/17	GSTO1,MGST3,MGST1,GSTM3,GSTM2	1.9620491728384365e-05	0.008731118819131042	0.008731118819131042
1	sulfur compound binding (GO:1901681)	10/123	LXN,ALDH6A1,APLP2,MGST1,RYR2,GSTM3,ECI2,ILVBL,APOE,GSTM2	0.0002584630801807794	0.11501607068044684	0.05750803534022342
2	protein heterodimerization activity (GO:0046982)	14/257	HIST1H2BD,ADD2,GCLM,HIST3H2BB,ADD1,H3F3C,SPTA1,HIST3H3,H2AFX,TAL1,H2BFS,BNIP3L,SPTB,HIST1H3A	0.0010528374564956076	0.4685126681405454	0.15617088938018178
3	glutathione binding (GO:0043295)	3/11	MGST1,GSTM3,GSTM2	0.001327513457213226	0.5907434884598856	0.13127633076886347
4	oligopeptide binding (GO:1900750)	3/11	MGST1,GSTM3,GSTM2	0.001327513457213226	0.5907434884598856	0.13127633076886347
5	actin filament binding (GO:0051015)	7/83	ADD2,ADD1,SPTA1,CTNNA1,MYO3A,SPTB,MICALL2	0.0017562885777184037	0.7815484170846896	0.13025806951411495
6	RNA polymerase II transcription factor binding (GO:0001085)	6/62	CTNNB1,GFI1B,PPARA,GATA1,TAL1,T	0.0018447240632059637	0.8209022081266538	0.11727174401809341
7	transferase activity, transferring alkyl or aryl (other than methyl) groups (GO:0016765)	5/43	GSTO1,MGST1,MGST3,GSTM3,GSTM2	0.0019572881261159885	0.8709932161216148	0.10887415201520186
8	ankyrin binding (GO:0030506)	3/13	SPTB,RHAG,CDH1	0.002230648161909715	0.992638432049823	0.11029315911664701
9	protein self-association (GO:0043621)	4/30	RYR2,PCSK9,L1CAM,SLC2A1	0.003369954493077795	1.0	0.14996297494196187
10	spectrin binding (GO:0030507)	3/16	ANK1,ADD2,ADD1	0.004169372880068119	1.0	0.16867008469366485
11	antioxidant activity (GO:0016209)	5/51	GSTO1,MGST1,MGST3,HBA1,APOE	0.004170969105783384	1.0	0.15467343767280048
12	alpha-catenin binding (GO:0045294)	2/5	JUP,CTNNB1	0.00420160289517427	1.0	0.1438240991040423
13	gamma-catenin binding (GO:0045295)	2/6	CTNNA1,CDH1	0.006215428037239732	1.0	0.19756181975512008
14	modified amino acid binding (GO:0072341)	4/37	MGST1,GSTM3,GSTM2,SYT3	0.007244435433620365	1.0	0.21491825119740415
15	nucleotide kinase activity (GO:0019201)	3/20	AK1,MPP1,TJP2	0.00797952622309108	1.0	0.22193057307972064
16	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	3/21	BLVRB,AKR1C1,BLVRA	0.009167252664618892	1.0	0.23996631975031807
17	cadherin binding (GO:0045296)	3/24	CTNNA1,JUP,CTNNB1	0.013322552238651978	1.0	0.3293630970111184
18	guanylate kinase activity (GO:0004385)	2/9	MPP1,TJP2	0.014309994800135409	1.0	0.31063159444196375
19	ferric iron binding (GO:0008199)	2/9	MFI2,TF	0.014309994800135409	1.0	0.31063159444196375
20	AMP binding (GO:0016208)	2/9	APRT,ACSS1	0.014309994800135409	1.0	0.31063159444196375
21	protein kinase A regulatory subunit binding (GO:0034237)	2/9	ARFGEF2,RYR2	0.014309994800135409	1.0	0.31063159444196375
22	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)	2/10	MAOA,PNPO	0.017642343639297387	1.0	0.34134099649944943
23	oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627)	4/50	PPOX,BLVRB,AKR1C1,BLVRA	0.02046339022893789	1.0	0.37942536049489006
24	oxidoreductase activity, acting on the CH-NH2 group of donors (GO:0016638)	2/11	MAOA,PNPO	0.02126786145753832	1.0	0.3640076287924828
25	oxygen transporter activity (GO:0005344)	2/11	HBQ1,HBA1	0.02126786145753832	1.0	0.3640076287924828
26	low-density lipoprotein particle receptor binding (GO:0050750)	2/11	APOE,PCSK9	0.02126786145753832	1.0	0.3640076287924828
27	carboxylic acid binding (GO:0031406)	7/135	APOC1,L1CAM,MGST1,GSTM3,SYT3,AKR1C1,GSTM2	0.0235662602437254	1.0	0.3745352074449215
28	hydro-lyase activity (GO:0016836)	3/30	UROS,ALAD,CA2	0.02438258075988312	1.0	0.374146497867172
29	organic acid binding (GO:0043177)	7/136	APOC1,L1CAM,MGST1,GSTM3,SYT3,AKR1C1,GSTM2	0.024418030763627047	1.0	0.36220078966046787
30	glutathione peroxidase activity (GO:0004602)	2/12	MGST3,MGST1	0.025172888470705077	1.0	0.36135275385366966
31	peptide binding (GO:0042277)	6/108	MGST1,GSTM3,BRAP,GSTM2,APOE,ECE1	0.02602417132896666	1.0	0.3618986325434426
32	phosphotransferase activity, phosphate group as acceptor (GO:0016776)	3/31	AK1,MPP1,TJP2	0.02658716956913888	1.0	0.35852395328081216
33	heme binding (GO:0020037)	5/81	HBQ1,HBA1,PGRMC2,HEBP1,FECH	0.027510665259552387	1.0	0.3600660600147298
34	chromatin DNA binding (GO:0031490)	4/55	HIST1H1B,GATA1,HIST1H1E,H3F3C	0.027962078879879927	1.0	0.3555178600441876
35	oxidoreductase activity, acting on peroxide as acceptor (GO:0016684)	3/33	MGST1,MGST3,HBA1	0.031305225394307246	1.0	0.3816664465881294
36	peroxidase activity (GO:0004601)	3/33	MGST1,MGST3,HBA1	0.031305225394307246	1.0	0.3816664465881294
37	amide binding (GO:0033218)	6/113	MGST1,GSTM3,BRAP,GSTM2,APOE,ECE1	0.03156012791595399	1.0	0.36958570848946115
38	lipoprotein particle binding (GO:0071813)	2/14	APOE,PCSK9	0.03376901859861781	1.0	0.3756803319096232
39	protein-lipid complex binding (GO:0071814)	2/14	APOE,PCSK9	0.03376901859861781	1.0	0.3756803319096232
40	polypeptide N-acetylgalactosaminyltransferase activity (GO:0004653)	2/14	GALNT5,GALNT10	0.03376901859861781	1.0	0.3756803319096232
41	fatty-acyl-CoA binding (GO:0000062)	2/15	ECI2,ALDH6A1	0.03843495314127759	1.0	0.3977570732062448
42	ARF guanyl-nucleotide exchange factor activity (GO:0005086)	2/15	ARFGEF2,IQSEC1	0.03843495314127759	1.0	0.3977570732062448
43	lipoprotein particle receptor binding (GO:0070325)	2/15	APOE,PCSK9	0.03843495314127759	1.0	0.3977570732062448
44	cofactor binding (GO:0048037)	9/216	GOT2,GPT,ACCSL,ALDH6A1,UROS,ECI2,ILVBL,PNPO,PPOX	0.03845487542431754	1.0	0.3802759903071401
45	tetrapyrrole binding (GO:0046906)	5/89	HBQ1,HBA1,PGRMC2,HEBP1,FECH	0.03903229150181686	1.0	0.3775949938762718
46	steroid binding (GO:0005496)	3/36	PROM2,AKR1C1,PGRMC2	0.03914691062299358	1.0	0.3706462814304711
47	structural constituent of epidermis (GO:0030280)	1/2	KRT10	0.04150692181595035	1.0	0.38480375433537306
48	transaminase activity (GO:0008483)	2/16	GOT2,GPT	0.04333003603573607	1.0	0.3895326471899505
49	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)	2/16	BLVRB,PYCR1	0.04333003603573607	1.0	0.3895326471899505
50	nucleobase-containing compound kinase activity (GO:0019205)	3/40	AK1,MPP1,TJP2	0.05099633745534684	1.0	0.44496804250253613
