	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	extracellular space (GO:0005615)	11/549	PSAP,S100A4,FABP3,HMOX1,IL1RN,HP,CTSH,IGLC3,SDCBP,KITLG,TTR	2.110823364244532e-07	1.794199859607852e-05	1.794199859607852e-05
1	proton-transporting V-type ATPase, V0 domain (GO:0033179)	2/6	ATP6V0A1,ATP6V0D1	0.00011950385892383325	0.010157828008525827	0.005078914004262913
2	extracellular vesicular exosome (GO:0070062)	14/1992	PSAP,ATP6V0A1,S100A4,FABP3,IL1RN,CNTN1,TTR,HP,CTSH,ATP6V0D1,SDCBP,DNAJC11,GBE1,FAM129B	0.0006835730356636843	0.05810370803141316	0.01936790267713772
3	proton-transporting two-sector ATPase complex, proton-transporting domain (GO:0033177)	2/16	ATP6V0A1,ATP6V0D1	0.0009389432605748986	0.07981017714886639	0.019952544287216597
4	phagocytic vesicle membrane (GO:0030670)	2/19	ATP6V0A1,ATP6V0D1	0.0013307821136633571	0.11311647966138536	0.022623295932277073
5	extrinsic component of cytoplasmic side of plasma membrane (GO:0031234)	2/22	FERMT2,CDK16	0.0017880379450794456	0.15198322533175287	0.025330537555292146
6	vacuolar part (GO:0044437)	4/225	PSAP,ATP6V0A1,MAP1LC3A,ATP6V0D1	0.0037821204373918883	0.3214802371783105	0.045925748168330074
7	extracellular region (GO:0005576)	6/548	PSAP,HP,IGLC3,KITLG,TTR,AGR2	0.004277586329680826	0.3635948380228702	0.04544935475285877
8	extrinsic component of plasma membrane (GO:0019897)	2/44	FERMT2,CDK16	0.007038612779272503	0.5982820862381627	0.06647578735979587
9	synaptic vesicle (GO:0008021)	2/56	ATP6V0D1,CDK16	0.011214469680720053	0.9532299228612044	0.09532299228612044
10	cytosol (GO:0005829)	12/2127	FABP3,HMOX1,THRA,CTSH,EIF4ENIF1,FAM129B,NFATC2,MAP1LC3A,SDCBP,GBE1,PC,FERMT2	0.012240474832961291	1.0	0.09458548734560998
11	vacuolar membrane (GO:0005774)	3/174	PSAP,MAP1LC3A,ATP6V0D1	0.013411693107118648	1.0	0.09499949284209043
12	proton-transporting V-type ATPase complex (GO:0033176)	1/5	ATP6V0D1	0.014296291543993304	1.0	0.08679891294567363
13	vacuolar proton-transporting V-type ATPase complex (GO:0016471)	1/5	ATP6V0D1	0.014296291543993304	1.0	0.08679891294567363
14	outer dense fiber (GO:0001520)	1/5	CTSH	0.014296291543993304	1.0	0.08679891294567363
15	endocytic vesicle membrane (GO:0030666)	2/69	ATP6V0A1,ATP6V0D1	0.01669135730602476	1.0	0.08867283568825654
16	blood microparticle (GO:0072562)	2/77	SDCBP,HP	0.020522835617855947	1.0	0.10261417808927974
17	lamellar body (GO:0042599)	1/8	CTSH	0.022778635663439628	1.0	0.10756577952179824
18	vacuole (GO:0005773)	3/221	PSAP,CTSH,MAP1LC3A	0.025177084880612894	1.0	0.11263432709747874
19	extrinsic component of membrane (GO:0019898)	2/88	FERMT2,CDK16	0.02632833250835464	1.0	0.1118954131605072
20	autophagic vacuole membrane (GO:0000421)	1/10	MAP1LC3A	0.02839412688379621	1.0	0.11492860881536561
21	endocytic vesicle lumen (GO:0071682)	1/13	HP	0.03675868234435822	1.0	0.1420221817850204
22	early endosome (GO:0005769)	2/110	SAMD9L,ATP6V0D1	0.03965219858350394	1.0	0.14654073389555805
23	cytoplasmic vesicle part (GO:0044433)	3/271	ATP6V0A1,HP,ATP6V0D1	0.042253823588303284	1.0	0.14964895854190746
24	axon terminus (GO:0043679)	1/16	ATP6V0D1	0.04505332758413391	1.0	0.1531813137860553
25	axoneme part (GO:0044447)	1/19	CTSH	0.053278629344082354	1.0	0.1741801343941154
26	autophagic vacuole (GO:0005776)	1/21	MAP1LC3A	0.058723917551023956	1.0	0.18487159229026062
27	endosome membrane (GO:0010008)	2/140	ATP6V0A1,ATP6V0D1	0.06103156234974689	1.0	0.1852743857045888
28	filamentous actin (GO:0031941)	1/22	FERMT2	0.06143514991321178	1.0	0.180068542849069
29	neuron projection terminus (GO:0044306)	1/24	ATP6V0D1	0.06683489419256039	1.0	0.1893655335455878
30	acrosomal vesicle (GO:0001669)	1/25	CTSH	0.06952344716243193	1.0	0.19062880673570046
31	cytoplasmic membrane-bounded vesicle (GO:0016023)	3/338	ATP6V0D1,CTSH,CDK16	0.0722330926818866	1.0	0.1918691524362613
32	proton-transporting two-sector ATPase complex (GO:0016469)	1/28	ATP6V0D1	0.07754407457815692	1.0	0.1997347375497981
33	actin cytoskeleton (GO:0015629)	2/161	FAM129B,NFATC2	0.07785890350983753	1.0	0.1946472587745938
34	endosomal part (GO:0044440)	2/162	ATP6V0A1,ATP6V0D1	0.07869382477176089	1.0	0.191113574445705
35	adherens junction (GO:0005912)	3/353	FAM129B,SDCBP,FERMT2	0.07998400648312241	1.0	0.18885112641848348
36	lysosomal membrane (GO:0005765)	2/164	PSAP,ATP6V0D1	0.08037228748801975	1.0	0.18463903882382915
37	anchoring junction (GO:0070161)	3/364	FAM129B,SDCBP,FERMT2	0.08589371778963661	1.0	0.19213068452945034
38	cytoplasmic vesicle membrane (GO:0030659)	2/175	ATP6V0A1,ATP6V0D1	0.08980193916675108	1.0	0.1957221751070216
39	vesicle membrane (GO:0012506)	2/192	ATP6V0A1,ATP6V0D1	0.1049838548469862	1.0	0.22309069154984568
40	lytic vacuole (GO:0000323)	2/199	PSAP,CTSH	0.11143010383815595	1.0	0.22823033316248809
41	lysosome (GO:0005764)	2/199	PSAP,CTSH	0.11143010383815595	1.0	0.22823033316248809
42	stress fiber (GO:0001725)	1/45	FERMT2	0.12174235445071235	1.0	0.2378873592715069
43	actin filament bundle (GO:0032432)	1/45	FERMT2	0.12174235445071235	1.0	0.2378873592715069
44	caveola (GO:0005901)	1/46	HMOX1	0.12427722371630458	1.0	0.22964269599751932
45	plasma membrane raft (GO:0044853)	1/46	HMOX1	0.12427722371630458	1.0	0.22964269599751932
46	lysosomal lumen (GO:0043202)	1/46	PSAP	0.12427722371630458	1.0	0.22964269599751932
47	vacuolar lumen (GO:0005775)	1/49	PSAP	0.13183929856286114	1.0	0.2334654245383999
48	vesicle lumen (GO:0031983)	1/53	HP	0.14182353850139415	1.0	0.24110001545237003
49	actomyosin (GO:0042641)	1/53	FERMT2	0.14182353850139415	1.0	0.24110001545237003
50	cytoplasmic membrane-bounded vesicle lumen (GO:0060205)	1/53	HP	0.14182353850139415	1.0	0.24110001545237003
51	synapse part (GO:0044456)	2/231	ATP6V0D1,CDK16	0.14212564907382227	1.0	0.23232077252451716
52	plasma membrane region (GO:0098590)	2/233	HMOX1,ATP6V0D1	0.1441027358958364	1.0	0.23110816134237913
53	sperm part (GO:0097223)	1/57	CTSH	0.1516962945846682	1.0	0.23878120443882958
54	anchored component of membrane (GO:0031225)	1/59	CNTN1	0.15659124402525398	1.0	0.2420046498572107
55	nuclear transcription factor complex (GO:0044798)	1/67	NFATC2	0.1758983360758497	1.0	0.2669885458294147
56	mitochondrial inner membrane (GO:0005743)	2/287	DNAJC11,PC	0.1993853603179685	1.0	0.29732904608819866
57	axon part (GO:0033267)	1/78	ATP6V0D1	0.2017465776376402	1.0	0.29566308791723134
58	perinuclear region of cytoplasm (GO:0048471)	2/297	S100A4,HMOX1	0.20992559005246042	1.0	0.3024351721094769
59	organelle inner membrane (GO:0019866)	2/303	DNAJC11,PC	0.2162806034444968	1.0	0.30639752154637045
60	late endosome (GO:0005770)	1/85	MAP1LC3A	0.2177838895116944	1.0	0.30346935423760696
