	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	ribosome (GO:0005840)	3/149	FAU,RPL29,RPL39P5	0.004121696334567882	0.1813546387209868	0.1813546387209868
1	axonal growth cone (GO:0044295)	1/9	NRXN1	0.01962201443558987	0.8633686351659543	0.43168431758297715
2	integrator complex (GO:0032039)	1/13	INTS7	0.028223583215178292	1.0	0.41394588715594827
3	ribosomal subunit (GO:0044391)	2/128	FAU,RPL29	0.0318959737695063	1.0	0.3508557114645693
4	chromosome (GO:0005694)	2/144	HMGB2,INTS7	0.03955044366429423	1.0	0.34804390424578924
5	receptor complex (GO:0043235)	2/158	PTPRB,PLXNA3	0.04676420338383866	1.0	0.3429374914814835
6	presynaptic membrane (GO:0042734)	1/24	NRXN1	0.051505373495603496	1.0	0.32374806197236483
7	cytosolic part (GO:0044445)	2/181	FAU,RPL29	0.059571335664233206	1.0	0.32764234615328264
8	mitochondrion (GO:0005739)	5/1047	CKB,LDHB,NME1,BCAT1,DUT	0.07442701244012763	1.0	0.3638653941517351
9	cytosolic small ribosomal subunit (GO:0022627)	1/37	FAU	0.07832904260772595	1.0	0.3446477874739942
10	condensed chromosome (GO:0000793)	1/40	HMGB2	0.08441471958083151	1.0	0.33765887832332603
11	ruffle membrane (GO:0032587)	1/42	NME1	0.08845035227666541	1.0	0.32431795834777316
12	chromatin (GO:0000785)	2/246	HMGN2,RXRA	0.10113255998951522	1.0	0.34229481842605153
13	cytosolic large ribosomal subunit (GO:0022625)	1/49	RPL29	0.10244080814727549	1.0	0.321956825605723
14	cell surface (GO:0009986)	2/264	NRXN1,ELANE	0.11378283667629632	1.0	0.3337629875838026
15	transcriptional repressor complex (GO:0017053)	1/59	ELANE	0.12206953287421068	1.0	0.33569121540407937
16	small ribosomal subunit (GO:0015935)	1/60	FAU	0.12400954580513625	1.0	0.32096588326035264
17	nucleoplasm (GO:0005654)	4/887	ING4,RXRA,HMGB2,DUT	0.1263814605409036	1.0	0.30893245909998657
18	leading edge membrane (GO:0031256)	1/65	NME1	0.13364794205202682	1.0	0.30950049738364105
19	perinuclear region of cytoplasm (GO:0048471)	2/297	HMGB2,NME1	0.13797364957530123	1.0	0.3035420290656627
20	large ribosomal subunit (GO:0015934)	1/69	RPL29	0.1412851588691361	1.0	0.2960260471543804
21	histone acetyltransferase complex (GO:0000123)	1/71	ING4	0.14507945017316953	1.0	0.29015890034633907
22	growth cone (GO:0030426)	1/74	NRXN1	0.15074067658364385	1.0	0.28837346824697085
23	site of polarized growth (GO:0030427)	1/76	NRXN1	0.1544947830013659	1.0	0.28324043550250416
24	axon part (GO:0033267)	1/78	NRXN1	0.15823293013663275	1.0	0.27848995704047363
25	endocytic vesicle (GO:0030139)	1/79	NRXN1	0.16009603934038247	1.0	0.26089724929543806
26	acetyltransferase complex (GO:1902493)	1/79	ING4	0.16009603934038247	1.0	0.26089724929543806
27	protein acetyltransferase complex (GO:0031248)	1/79	ING4	0.16009603934038247	1.0	0.26089724929543806
28	cytoplasmic membrane-bounded vesicle (GO:0016023)	2/338	NRXN1,ELANE	0.1694703231534194	1.0	0.2571273868534639
29	cytosol (GO:0005829)	7/2127	RPL29,CKB,FAU,NME1,DUT,BCAT1,LDHB	0.17305647251929016	1.0	0.2538161596949589
30	secretory granule (GO:0030141)	1/105	ELANE	0.20716844419509386	1.0	0.2940455336962623
31	synaptic membrane (GO:0097060)	1/120	NRXN1	0.23316056825997916	1.0	0.32059578135747135
32	cell projection membrane (GO:0031253)	1/122	NME1	0.2365636492356052	1.0	0.3154181989808069
33	extracellular vesicular exosome (GO:0070062)	6/1992	CKB,SERBP1,NME1,ELANE,DUT,LDHB	0.26593006145431286	1.0	0.34414478541146365
34	nuclear chromatin (GO:0000790)	1/147	RXRA	0.27789576657171977	1.0	0.34935467797587627
35	integral component of plasma membrane (GO:0005887)	2/501	NRXN1,PTPRB	0.30232932189816286	1.0	0.36951361565331015
36	extracellular space (GO:0005615)	2/549	FAU,HMGB2	0.3417445139220899	1.0	0.4063988814208636
37	synapse part (GO:0044456)	1/231	NRXN1	0.4015916455763901	1.0	0.46500085277266223
38	nuclear chromosome part (GO:0044454)	1/272	RXRA	0.45430146156399304	1.0	0.5125452386875818
39	centrosome (GO:0005813)	1/316	NME1	0.5058949999402704	1.0	0.5564844999342975
40	intracellular (GO:0005622)	1/371	PLXNA3	0.5638161527544866	1.0	0.5977809812336725
41	microtubule organizing center (GO:0005815)	1/371	NME1	0.5638161527544866	1.0	0.5977809812336725
42	extracellular region (GO:0005576)	1/548	ELANE	0.7091813078746096	1.0	0.7256738964298332
43	nucleolus (GO:0005730)	1/1388	DUT	0.9612253336324555	1.0	0.9612253336324557
