	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	defense response to bacterium (GO:0042742)	8/81	S100A8,S100A9,BPI,S100A12,MAVS,LYZ,AZU1,DEFA3	3.966494554717977e-08	4.093422380468952e-05	4.093422380468952e-05
1	response to bacterium (GO:0009617)	8/97	S100A8,S100A9,BPI,S100A12,MAVS,LYZ,AZU1,DEFA3	1.6437077069458877e-07	0.00016963063535681562	8.481531767840781e-05
2	defense response to fungus (GO:0050832)	4/15	S100A8,S100A9,S100A12,DEFA3	1.9324218998086245e-06	0.0019942594006025004	0.0006647531335341668
3	response to other organism (GO:0051707)	10/283	S100A8,S100A9,BPI,S100A12,MAVS,LYZ,AZU1,HMGA2,DEFA3,HMGA1	1.1043728341797177e-05	0.011397127648734686	0.0028492819121836714
4	response to fungus (GO:0009620)	4/25	S100A8,S100A9,S100A12,DEFA3	1.706808536736987e-05	0.017614264099125705	0.0035228528198251413
5	defense response to other organism (GO:0098542)	8/184	S100A8,S100A9,BPI,S100A12,MAVS,LYZ,AZU1,DEFA3	2.045530567533813e-05	0.02110987545694895	0.003518312576158158
6	myeloid leukocyte migration (GO:0097529)	4/47	S100A8,S100A9,AZU1,S100A12	0.00021656099912112687	0.22349095109300293	0.031927278727571846
7	leukocyte migration (GO:0050900)	6/153	S100A8,PLCG1,S100A9,CD177,S100A12,AZU1	0.0004105579089120026	0.42369576199718667	0.052961970249648334
8	leukocyte chemotaxis (GO:0030595)	4/58	S100A8,S100A9,AZU1,S100A12	0.0004887141200669064	0.5043529719090474	0.05603921910100527
9	citrulline biosynthetic process (GO:0019240)	2/7	PADI2,PADI4	0.0008165786873305983	0.8427092053251775	0.08427092053251775
10	neutrophil chemotaxis (GO:0030593)	3/32	S100A8,S100A9,S100A12	0.0010649752093860828	1.0	0.09991403782603976
11	leukocyte aggregation (GO:0070486)	2/8	S100A8,S100A9	0.001084300089266516	1.0	0.08288871793504032
12	heterochromatin organization (GO:0070828)	2/8	HMGA2,HMGA1	0.001084300089266516	1.0	0.08288871793504032
13	sequestering of metal ion (GO:0051238)	2/8	S100A8,S100A9	0.001084300089266516	1.0	0.08288871793504032
14	leukocyte migration involved in inflammatory response (GO:0002523)	2/8	S100A8,S100A9	0.001084300089266516	1.0	0.08288871793504032
15	neutrophil migration (GO:1990266)	3/33	S100A8,S100A9,S100A12	0.001166159600474319	1.0	0.07521729423059358
16	positive regulation of response to wounding (GO:1903036)	4/73	PLG,S100A9,S100A12,S100A8	0.001167085435782807	1.0	0.07084895116046216
17	granulocyte chemotaxis (GO:0071621)	3/35	S100A8,S100A9,S100A12	0.001386265435035404	1.0	0.07947921827536317
18	granulocyte migration (GO:0097530)	3/37	S100A8,S100A9,S100A12	0.0016308457154490322	1.0	0.08858067254438953
19	negative regulation of JAK-STAT cascade (GO:0046426)	2/10	SOCS2,HMGA2	0.001728350685677729	1.0	0.08700770281070323
20	chronic inflammatory response (GO:0002544)	2/10	S100A8,S100A9	0.001728350685677729	1.0	0.08700770281070323
21	regulation of interleukin-8 production (GO:0032677)	3/38	FCN1,BPI,MAVS	0.0017626120660477705	1.0	0.08268252964369542
22	cell chemotaxis (GO:0060326)	4/84	S100A8,S100A9,AZU1,S100A12	0.0019632592376453784	1.0	0.08809058840217524
23	citrulline metabolic process (GO:0000052)	2/11	PADI2,PADI4	0.0021037649638950403	1.0	0.09046189344748673
24	inflammatory response (GO:0006954)	6/216	S100A8,SERPINA1,S100A9,S100A12,LYZ,AZU1	0.0024458370206389937	1.0	0.10096415221197766
25	positive regulation of gene expression, epigenetic (GO:0045815)	2/12	PADI2,HMGA1	0.0025141689713949894	1.0	0.09103938170103962
26	killing of cells of other organism (GO:0031640)	2/12	S100A12,DEFA3	0.0025141689713949894	1.0	0.09103938170103962
27	disruption of cells of other organism (GO:0044364)	2/12	S100A12,DEFA3	0.0025141689713949894	1.0	0.09103938170103962
28	peptidyl-arginine modification (GO:0018195)	2/12	PADI2,PADI4	0.0025141689713949894	1.0	0.09103938170103962
29	regulation of cellular senescence (GO:2000772)	2/12	HMGA2,HMGA1	0.0025141689713949894	1.0	0.09103938170103962
30	regulation of protein import into nucleus, translocation (GO:0033158)	2/12	TXN,MAVS	0.0025141689713949894	1.0	0.09103938170103962
31	cellular modified amino acid biosynthetic process (GO:0042398)	3/43	ATIC,PADI2,PADI4	0.002520691077811112	1.0	0.08129228725940836
32	positive regulation of synaptic transmission (GO:0050806)	3/46	LAMA2,RETN,ITPR3	0.0030586978702488972	1.0	0.09565382430596552
33	positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	5/158	S100A8,S100A9,S100A12,MAVS,HMGA2	0.0032520751372139014	1.0	0.09871004534131607
34	intracellular estrogen receptor signaling pathway (GO:0030520)	2/14	PADI2,DEFA3	0.0034381623902919626	1.0	0.1013766739080373
35	positive regulation of inflammatory response (GO:0050729)	3/50	S100A8,S100A9,S100A12	0.003878424993865817	1.0	0.11118151649082009
36	chromatin remodeling (GO:0006338)	4/104	PADI2,PADI4,HMGA2,HMGA1	0.004254166006201822	1.0	0.11865673833514272
37	modification of morphology or physiology of other organism (GO:0035821)	3/52	HMGA2,S100A12,DEFA3	0.004333730788536309	1.0	0.11616649801998627
38	DNA catabolic process, endonucleolytic (GO:0000737)	3/52	CYCS,HMGA2,HMGA1	0.004333730788536309	1.0	0.11616649801998627
39	regulation of cell aging (GO:0090342)	2/16	HMGA2,HMGA1	0.004496804486221943	1.0	0.11601755574452613
40	response to metal ion (GO:0010038)	5/171	S100A8,MAOB,ECT2,S100A9,ITPR3	0.004554383928705863	1.0	0.11463717596157195
41	response to inorganic substance (GO:0010035)	6/251	S100A8,MAOB,ECT2,ATIC,S100A9,ITPR3	0.005111854620589192	1.0	0.12560557067733444
42	regulation of tumor necrosis factor production (GO:0032680)	3/56	BPI,AZU1,MAVS	0.005338382881010511	1.0	0.12812118914425225
43	nucleobase-containing small molecule interconversion (GO:0015949)	2/18	GLRX,TXN	0.005686633841701629	1.0	0.13337741192354732
44	regulation of tumor necrosis factor superfamily cytokine production (GO:1903555)	3/58	BPI,AZU1,MAVS	0.005888879117842473	1.0	0.1350516277691874
45	chromatin assembly (GO:0031497)	2/19	HMGA2,HMGA1	0.006329679575186121	1.0	0.14200498525200167
46	alpha-amino acid biosynthetic process (GO:1901607)	3/60	ATIC,PADI2,PADI4	0.006472195334585257	1.0	0.1421128847934465
47	regulation of cytokine biosynthetic process (GO:0042035)	3/61	IGF2BP3,AZU1,IGF2BP1	0.006776314231359473	1.0	0.14569075597422868
48	positive regulation of response to external stimulus (GO:0032103)	4/119	S100A8,S100A9,AZU1,S100A12	0.006842393096912947	1.0	0.1441091770615135
49	cellular senescence (GO:0090398)	2/20	HMGA2,HMGA1	0.00700425303231949	1.0	0.14456778258707426
50	humoral immune response (GO:0006959)	3/62	FCN1,BST1,DEFA3	0.007088817828380737	1.0	0.14344431370370433
51	positive regulation of defense response (GO:0031349)	5/194	S100A8,S100A9,S100A12,MAVS,FCN1	0.00770656916878216	1.0	0.1529457573496767
52	negative regulation of behavior (GO:0048521)	2/21	RETN,PADI2	0.007709939364969679	1.0	0.1501256117858247
53	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	3/66	S100A8,CYCS,S100A9	0.00842375921274991	1.0	0.1609873982881094
54	carboxylic acid biosynthetic process (GO:0046394)	5/204	PADI4,ATIC,NANP,MLYCD,PADI2	0.009462364662524928	1.0	0.17594883480586893
55	organic acid biosynthetic process (GO:0016053)	5/204	PADI4,ATIC,NANP,MLYCD,PADI2	0.009462364662524928	1.0	0.17594883480586893
56	response to ethanol (GO:0045471)	3/69	S100A8,MAOB,S100A9	0.009515524466811245	1.0	0.1722810745570036
57	intracellular receptor signaling pathway (GO:0030522)	4/131	TXN,DEFA3,PADI2,MAVS	0.009538832570597048	1.0	0.16972543470441642
58	activation of cysteine-type endopeptidase activity (GO:0097202)	3/70	S100A8,CYCS,S100A9	0.00989693622492634	1.0	0.17311251159532173
59	positive regulation of DNA binding (GO:0043388)	2/25	TXN,HMGA2	0.010835651338754358	1.0	0.18483292862139666
60	response to zinc ion (GO:0010043)	2/25	S100A8,S100A9	0.010835651338754358	1.0	0.18483292862139666
61	aging (GO:0007568)	4/140	RETN,SOCS2,HMGA2,HMGA1	0.011960950463906472	1.0	0.1990919496572819
62	cell killing (GO:0001906)	2/27	S100A12,DEFA3	0.012574680146967556	1.0	0.2059852366931828
63	cell wall macromolecule catabolic process (GO:0016998)	1/2	LYZ	0.01264529519635414	1.0	0.20232472314166625
64	cell wall macromolecule metabolic process (GO:0044036)	1/2	LYZ	0.01264529519635414	1.0	0.20232472314166625
65	zymogen activation (GO:0031638)	3/77	S100A8,CYCS,S100A9	0.012815595758409638	1.0	0.20038931549513253
66	chemotaxis (GO:0006935)	4/145	S100A8,S100A9,AZU1,S100A12	0.013462825931881974	1.0	0.2058316498029955
67	taxis (GO:0042330)	4/145	S100A8,S100A9,AZU1,S100A12	0.013462825931881974	1.0	0.2058316498029955
68	positive regulation of interleukin-8 production (GO:0032757)	2/28	FCN1,MAVS	0.013486862156881918	1.0	0.20171654704206
69	regulation of endopeptidase activity (GO:0052548)	5/224	S100A8,SERPINA1,S100A9,CYCS,CSTA	0.013767432735635023	1.0	0.20297129404536207
70	coenzyme biosynthetic process (GO:0009108)	3/80	ATIC,MLYCD,QPRT	0.014201482716328475	1.0	0.2064215515950843
