	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	porphyrin-containing compound metabolic process (GO:0006778)	11/32	PPOX,ALAD,TMEM14C,UROS,ANK1,SPTA1,BLVRB,FECH,NFE2L1,SPTB,BLVRA	2.4208334815339248e-11	5.066804476850505e-08	5.066804476850505e-08
1	tetrapyrrole metabolic process (GO:0033013)	12/51	PPOX,ALAD,TMEM14C,UROS,SPTA1,ANK1,BLVRB,PRSS1,FECH,NFE2L1,SPTB,BLVRA	4.2707785342226847e-10	8.938739472128079e-07	4.4693697360640394e-07
2	porphyrin-containing compound biosynthetic process (GO:0006779)	9/25	PPOX,ALAD,TMEM14C,UROS,ANK1,SPTA1,FECH,NFE2L1,SPTB	1.0354125187505384e-09	2.167118401744877e-06	7.223728005816256e-07
3	tetrapyrrole biosynthetic process (GO:0033014)	9/28	PPOX,ALAD,TMEM14C,UROS,ANK1,SPTA1,FECH,NFE2L1,SPTB	3.313175650845266e-09	6.934476637219141e-06	1.7336191593047853e-06
4	pigment metabolic process (GO:0042440)	10/41	ALAD,UROS,BLVRB,PRPS1,APRT,PPOX,NFE2L1,TMEM14C,FECH,BLVRA	8.698683763822223e-09	1.8206345117679912e-05	3.6412690235359823e-06
5	heme metabolic process (GO:0042168)	8/24	ALAD,UROS,BLVRB,PPOX,NFE2L1,TMEM14C,FECH,BLVRA	1.8400185387933753e-08	3.851158801694535e-05	6.418598002824225e-06
6	pigment biosynthetic process (GO:0046148)	8/34	PPOX,ALAD,UROS,PRPS1,APRT,FECH,NFE2L1,TMEM14C	3.7881411048169093e-07	0.0007928579332381791	0.00011326541903402558
7	heme biosynthetic process (GO:0006783)	6/18	ALAD,UROS,PPOX,NFE2L1,TMEM14C,FECH	1.203759896229603e-06	0.0025194694628085587	0.00031493368285106984
8	cofactor biosynthetic process (GO:0051188)	12/107	PPOX,NMNAT3,ALAD,TMEM14C,UROS,ANK1,SPTA1,ACSS1,PNPO,FECH,NFE2L1,SPTB	2.3587660643121476e-06	0.004936897372605325	0.0005485441525117028
9	glutathione derivative metabolic process (GO:1901685)	6/20	GCLM,GSTO1,MGST1,MGST3,GSTM3,GSTM2	2.4262302686608287e-06	0.005078099952307114	0.0004836285668863919
10	glutathione derivative biosynthetic process (GO:1901687)	6/20	GCLM,GSTO1,MGST1,MGST3,GSTM3,GSTM2	2.4262302686608287e-06	0.005078099952307114	0.0004836285668863919
11	cofactor metabolic process (GO:0051186)	15/214	PPOX,NMNAT3,ALAD,TMEM14C,UROS,ANK1,SPTA1,BLVRB,ACSS1,PNPO,FECH,AKR1C1,NFE2L1,SPTB,BLVRA	4.470322684391378e-05	0.09356385378431153	0.007796987815359296
12	protoporphyrinogen IX metabolic process (GO:0046501)	4/11	PPOX,FECH,UROS,ALAD	5.549540688563439e-05	0.11615188661163277	0.008934760508587138
13	xenobiotic metabolic process (GO:0006805)	9/85	GCLM,GSTO1,MGST3,MGST1,GSTM3,MAOA,AKR1C1,ACSS1,GSTM2	6.974530725518019e-05	0.14597692808509213	0.010426923434649439
14	cellular response to alcohol (GO:0097306)	6/39	CDH1,CTNNB1,CTNNA1,JUP,FECH,APOE	0.0001462436422797178	0.30608794329144934	0.020405862886096623
15	xenobiotic catabolic process (GO:0042178)	3/7	GSTM2,GSTO1,GSTM3	0.0002996995401273874	0.6272711374866218	0.038016432574946774
