	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	Cysteine and methionine metabolism_Homo sapiens_hsa00270	2/40	BCAT1,LDHB	0.0034445927410410747	0.10333778223123224	0.10333778223123224
1	Pyrimidine metabolism_Homo sapiens_hsa00240	2/87	NME1,DUT	0.01550860105763067	0.4652580317289201	0.23262901586446005
2	Transcriptional misregulation in cancer_Homo sapiens_hsa05202	2/107	ELANE,RXRA	0.022887828146936493	0.6866348444080947	0.22887828146936495
3	Ribosome_Homo sapiens_hsa03010	2/125	FAU,RPL29	0.030534713301890327	0.9160413990567098	0.22901034976417745
4	2-Oxocarboxylic acid metabolism_Homo sapiens_hsa01210	1/16	BCAT1	0.03462709054527599	1.0	0.20776254327165594
5	Pantothenate and CoA biosynthesis_Homo sapiens_hsa00770	1/18	BCAT1	0.03887353393577118	1.0	0.19436766967885588
6	Thyroid cancer_Homo sapiens_hsa05216	1/20	RXRA	0.04310201362875045	1.0	0.18472291555178766
7	Metabolic pathways_Homo sapiens_hsa01100	5/917	CKB,LDHB,NME1,BCAT1,DUT	0.04660408232511619	1.0	0.17476530871918572
8	Propanoate metabolism_Homo sapiens_hsa00640	1/30	LDHB	0.06397750046404133	1.0	0.21325833488013776
9	Arginine and proline metabolism_Homo sapiens_hsa00330	1/37	CKB	0.07832904260772595	1.0	0.23498712782317788
10	Pyruvate metabolism_Homo sapiens_hsa00620	1/38	LDHB	0.08036191034544223	1.0	0.21916884639666062
11	Bile secretion_Homo sapiens_hsa04976	1/39	RXRA	0.08239046640983672	1.0	0.2059761660245918
12	PPAR signaling pathway_Homo sapiens_hsa03320	1/44	RXRA	0.0924688783301908	1.0	0.2133897192235172
13	Non-small cell lung cancer_Homo sapiens_hsa05223	1/47	RXRA	0.0984647446857018	1.0	0.20372016141869337
14	Valine, leucine and isoleucine degradation_Homo sapiens_hsa00280	1/47	BCAT1	0.0984647446857018	1.0	0.20372016141869337
15	Adipocytokine signaling pathway_Homo sapiens_hsa04920	1/48	RXRA	0.10045488873716828	1.0	0.1883529163821905
16	Glycolysis / Gluconeogenesis_Homo sapiens_hsa00010	1/54	LDHB	0.11230733633955696	1.0	0.1981894170698064
17	Systemic lupus erythematosus_Homo sapiens_hsa05322	1/60	ELANE	0.12400954580513625	1.0	0.20668257634189374
18	Adherens junction_Homo sapiens_hsa04520	1/61	PTPRB	0.1259454363116443	1.0	0.19886121522891204
19	Biosynthesis of amino acids_Homo sapiens_hsa01230	1/64	BCAT1	0.13172845730497545	1.0	0.19759268595746318
20	Small cell lung cancer_Homo sapiens_hsa05222	1/70	RXRA	0.14318432405026932	1.0	0.19979208007014324
21	Glucagon signaling pathway_Homo sapiens_hsa04922	1/70	LDHB	0.14318432405026932	1.0	0.19979208007014324
22	Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514	1/83	NRXN1	0.1675089029855644	1.0	0.21848987345943183
23	Hepatitis C_Homo sapiens_hsa05160	1/86	RXRA	0.1730272248884097	1.0	0.21628403111051211
24	Axon guidance_Homo sapiens_hsa04360	1/93	PLXNA3	0.18576686522462563	1.0	0.22292023826955074
25	Thyroid hormone signaling pathway_Homo sapiens_hsa04919	1/95	RXRA	0.18937196302306789	1.0	0.21850611118046295
26	Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932	1/121	RXRA	0.23486392795457461	1.0	0.26095991994952733
27	Purine metabolism_Homo sapiens_hsa00230	1/142	NME1	0.26980539216144866	1.0	0.28907720588726643
28	PI3K-Akt signaling pathway_Homo sapiens_hsa04151	1/209	RXRA	0.37132422017071215	1.0	0.38412850362487466
29	Pathways in cancer_Homo sapiens_hsa05200	1/270	RXRA	0.45183727955109726	1.0	0.45183727955109726
