	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	Porphyrin and chlorophyll metabolism_Homo sapiens_hsa00860	4/26	UROD,HMBS,ALAS2,CPOX	3.2947080906001525e-05	0.002009771935266093	0.002009771935266093
1	Metabolic pathways_Homo sapiens_hsa01100	16/917	CBS,MGAM,UROD,HMBS,OAT,C1GALT1C1,PNMT,KHK,ALDH3B1,ASNS,ARG1,ALOX5,CPOX,EXTL3,ALAS2,LPIN2	0.000728811659319093	0.044457511218464675	0.022228755609232338
2	Tyrosine metabolism_Homo sapiens_hsa00350	2/20	PNMT,ALDH3B1	0.008920297447094164	0.544138144272744	0.181379381424248
3	Drug metabolism - cytochrome P450_Homo sapiens_hsa00982	2/27	GSTM5,ALDH3B1	0.0159525875734061	0.9731078419777721	0.24327696049444303
4	Metabolism of xenobiotics by cytochrome P450_Homo sapiens_hsa00980	2/30	GSTM5,ALDH3B1	0.019497828448212445	1.0	0.23787350706819183
5	Chemical carcinogenesis_Homo sapiens_hsa05204	2/33	GSTM5,ALDH3B1	0.023340699565645284	1.0	0.21904348823144038
6	Glycine, serine and threonine metabolism_Homo sapiens_hsa00260	2/33	CBS,ALAS2	0.023340699565645284	1.0	0.21904348823144038
7	Arginine and proline metabolism_Homo sapiens_hsa00330	2/37	OAT,ARG1	0.02890327535856748	1.0	0.22038747460907704
8	Phenylalanine metabolism_Homo sapiens_hsa00360	1/11	ALDH3B1	0.07631947117330995	1.0	0.5172764157302119
9	Biosynthesis of amino acids_Homo sapiens_hsa01230	2/64	CBS,ARG1	0.0773372171955302	1.0	0.47175702489273424
10	Proteoglycans in cancer_Homo sapiens_hsa05205	3/142	CTTN,TIMP3,PDCD4	0.08236609231203446	1.0	0.45675742100310013
11	Fat digestion and absorption_Homo sapiens_hsa04975	1/15	MTTP	0.10262024185463545	1.0	0.5216528960943969
12	Arginine biosynthesis_Homo sapiens_hsa00220	1/17	ARG1	0.11549170518332269	1.0	0.5218514086061248
13	Collecting duct acid secretion_Homo sapiens_hsa04966	1/17	SLC4A1	0.11549170518332269	1.0	0.5218514086061248
14	Histidine metabolism_Homo sapiens_hsa00340	1/18	ALDH3B1	0.1218588465332056	1.0	0.4795735250661639
15	Glycosaminoglycan biosynthesis - heparan sulfate / heparin_Homo sapiens_hsa00534	1/18	EXTL3	0.1218588465332056	1.0	0.4795735250661639
16	Mucin type O-Glycan biosynthesis_Homo sapiens_hsa00512	1/19	C1GALT1C1	0.12818068934210508	1.0	0.45994247352167117
17	Tight junction_Homo sapiens_hsa04530	2/94	CTTN,MYH10	0.14653512281212505	1.0	0.49659124952997935
