	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	oxygen transporter activity (GO:0005344)	5/11	HBZ,HBM,HBG2,HBE1,HBG1	7.609278891120717e-09	1.8262269338689721e-06	1.8262269338689721e-06
1	oxygen binding (GO:0019825)	5/20	HBZ,HBM,HBG2,HBE1,HBG1	2.4269319457857253e-07	5.824636669885741e-05	2.9123183349428703e-05
2	heme binding (GO:0020037)	7/81	CBS,HBZ,HBM,CYB5A,HBG2,HBE1,HBG1	1.7465727126621668e-06	0.00041917745103892004	0.00013972581701297333
3	tetrapyrrole binding (GO:0046906)	7/89	CBS,HBZ,HBM,CYB5A,HBG2,HBE1,HBG1	3.3044728320495256e-06	0.0007930734796918862	0.00019826836992297155
4	iron ion binding (GO:0005506)	7/104	HBZ,HBM,HBG2,ALOX5,HBE1,LTF,HBG1	9.341877562123192e-06	0.002242050614909566	0.00044841012298191317
5	chromatin DNA binding (GO:0031490)	4/55	H3F3A,HIST1H1D,HIST1H1C,HMGN5	0.000641481289839235	0.1539555095614164	0.0256592515935694
6	pyridoxal phosphate binding (GO:0030170)	3/41	CBS,OAT,ALAS2	0.003137779635973339	0.7530671126336014	0.10758101609051449
7	ankyrin binding (GO:0030506)	2/13	SLC4A1,TNKS1BP1	0.003783343252224463	0.9080023805338711	0.11350029756673388
8	transition metal ion transmembrane transporter activity (GO:0046915)	2/18	SLC31A1,SLC25A37	0.007250302235312952	1.0	0.19334139294167874
9	structure-specific DNA binding (GO:0043566)	5/187	H3F3A,HMGN5,RAD18,HIST1H1D,HIST1H1C	0.011097479596507191	1.0	0.2663395103161726
10	nucleosomal DNA binding (GO:0031492)	2/28	H3F3A,HMGN5	0.017100377668093858	1.0	0.3730991491220478
11	nucleosome binding (GO:0031491)	2/36	H3F3A,HMGN5	0.027467142640037714	1.0	0.5493428528007542
12	myosin heavy chain binding (GO:0032036)	1/5	MYL4	0.03543371497505628	1.0	0.6074351138581077
13	protein-glutamine gamma-glutamyltransferase activity (GO:0003810)	1/5	EPB42	0.03543371497505628	1.0	0.6074351138581077
14	phosphatidate phosphatase activity (GO:0008195)	1/5	LPIN2	0.03543371497505628	1.0	0.6074351138581077
15	transferase activity, transferring alkyl or aryl (other than methyl) groups (GO:0016765)	2/43	HMBS,GSTM5	0.038122690056219405	1.0	0.5718403508432911
16	inorganic anion exchanger activity (GO:0005452)	1/6	SLC4A1	0.042370105349601124	1.0	0.5649347379946816
17	organic cation transmembrane transporter activity (GO:0015101)	1/6	RHCE	0.042370105349601124	1.0	0.5649347379946816
18	bicarbonate transmembrane transporter activity (GO:0015106)	1/6	SLC4A1	0.042370105349601124	1.0	0.5649347379946816
19	protein homodimerization activity (GO:0042803)	7/449	CBS,SLC4A1,CTSE,ASNS,OLFM4,CPOX,GYPA	0.04238948842910115	1.0	0.5086738611492139
20	metalloenzyme inhibitor activity (GO:0048551)	1/7	TIMP3	0.04925719740859799	1.0	0.5139881468723269
21	protein anchor (GO:0043495)	1/7	SLC4A1	0.04925719740859799	1.0	0.5139881468723269
22	chloride channel regulator activity (GO:0017081)	1/7	WNK3	0.04925719740859799	1.0	0.5139881468723269
23	structural constituent of eye lens (GO:0005212)	1/7	CPOX	0.04925719740859799	1.0	0.5139881468723269
24	metalloendopeptidase inhibitor activity (GO:0008191)	1/7	TIMP3	0.04925719740859799	1.0	0.5139881468723269
25	cysteine-type peptidase activity (GO:0008234)	3/118	USP32,SRI,USPL1	0.053068716256597405	1.0	0.4898650731378222
26	lipid transporter activity (GO:0005319)	2/52	MTTP,ATP10B	0.053721732591685466	1.0	0.477526511926093
27	oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor (GO:0016634)	1/8	CPOX	0.05609533738323573	1.0	0.46423727489574396
28	semaphorin receptor activity (GO:0017154)	1/8	PLXNA4	0.05609533738323573	1.0	0.46423727489574396
29	metalloenzyme regulator activity (GO:0010576)	1/8	TIMP3	0.05609533738323573	1.0	0.46423727489574396
30	inorganic anion transmembrane transporter activity (GO:0015103)	2/56	SLC4A1,RHCE	0.06126409341693455	1.0	0.4743026587117513
31	ferric iron binding (GO:0008199)	1/9	LTF	0.06288486910215131	1.0	0.44389319366224456
32	SUMO ligase activity (GO:0019789)	1/9	PIAS2	0.06288486910215131	1.0	0.44389319366224456
33	glycine binding (GO:0016594)	1/9	ALAS2	0.06288486910215131	1.0	0.44389319366224456
34	SUMO binding (GO:0032183)	1/9	USPL1	0.06288486910215131	1.0	0.44389319366224456
35	glucosidase activity (GO:0015926)	1/9	MGAM	0.06288486910215131	1.0	0.44389319366224456
36	ion channel binding (GO:0044325)	2/57	SRI,CDH5	0.06320344356662576	1.0	0.4099682825943292
37	calcium ion binding (GO:0005509)	6/393	CDH26,USP32,CDH5,MYL4,DTNA,SRI	0.06334576972847682	1.0	0.4000785456535378
38	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813)	1/10	ARG1	0.06962613400789923	1.0	0.42304486485812187
39	actin-dependent ATPase activity (GO:0030898)	1/10	MYH10	0.06962613400789923	1.0	0.42304486485812187
40	cofactor binding (GO:0048037)	4/216	CBS,OAT,ALAS2,ASNS	0.0699633385434295	1.0	0.409541493912758
41	small conjugating protein-specific protease activity (GO:0019783)	2/62	USP32,USPL1	0.07320309523357817	1.0	0.4133821848484414
42	channel regulator activity (GO:0016247)	2/62	SRI,WNK3	0.07320309523357817	1.0	0.4133821848484414
43	carbon-nitrogen ligase activity, with glutamine as amido-N-donor (GO:0016884)	1/11	ASNS	0.07631947117330995	1.0	0.402564243551525
44	actin monomer binding (GO:0003785)	1/11	MYL4	0.07631947117330995	1.0	0.402564243551525
45	apolipoprotein binding (GO:0034185)	1/11	MTTP	0.07631947117330995	1.0	0.402564243551525
46	protein serine/threonine kinase activator activity (GO:0043539)	1/11	LTF	0.07631947117330995	1.0	0.402564243551525
47	phospholipid-translocating ATPase activity (GO:0004012)	1/12	ATP10B	0.0829652173177377	1.0	0.4148260865886885
48	hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	2/68	MGAM,CHI3L1	0.08581946954190585	1.0	0.4203402589807634
49	small conjugating protein ligase binding (GO:0044389)	3/145	CBS,RAD18,PIAS2	0.08643441660852531	1.0	0.41077742546625895
50	ubiquitin protein ligase binding (GO:0031625)	3/145	CBS,RAD18,PIAS2	0.08643441660852531	1.0	0.41077742546625895
51	transferase activity, transferring amino-acyl groups (GO:0016755)	1/13	EPB42	0.0895637068231971	1.0	0.4055715025956095
52	calcium-dependent cysteine-type endopeptidase activity (GO:0004198)	1/13	SRI	0.0895637068231971	1.0	0.4055715025956095
53	anion:anion antiporter activity (GO:0015301)	1/13	SLC4A1	0.0895637068231971	1.0	0.4055715025956095
54	ubiquitin binding (GO:0043130)	2/72	RAD18,USPL1	0.09456831501213579	1.0	0.41266173823477437
55	aspartic-type endopeptidase activity (GO:0004190)	1/14	CTSE	0.09611527175039225	1.0	0.40469588105428317
56	polypeptide N-acetylgalactosaminyltransferase activity (GO:0004653)	1/14	C1GALT1C1	0.09611527175039225	1.0	0.40469588105428317
57	aldo-keto reductase (NADP) activity (GO:0004033)	1/14	CYB5A	0.09611527175039225	1.0	0.40469588105428317
58	UDP-glycosyltransferase activity (GO:0008194)	2/74	C1GALT1C1,EXTL3	0.099035919024272	1.0	0.4028579756919539
59	amino acid binding (GO:0016597)	2/75	CBS,ALAS2	0.10129186554328583	1.0	0.4051674621731433
60	aspartic-type peptidase activity (GO:0070001)	1/15	CTSE	0.10262024185463545	1.0	0.40375177123135253
61	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	1/16	ALOX5	0.10907894460165969	1.0	0.4090460422562238
62	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen (GO:0016701)	1/16	ALOX5	0.10907894460165969	1.0	0.4090460422562238
63	transaminase activity (GO:0008483)	1/16	OAT	0.10907894460165969	1.0	0.4090460422562238
64	spectrin binding (GO:0030507)	1/16	DCTN2	0.10907894460165969	1.0	0.4090460422562238
65	DNA secondary structure binding (GO:0000217)	1/16	RAD18	0.10907894460165969	1.0	0.4090460422562238
66	small conjugating protein binding (GO:0032182)	2/80	RAD18,USPL1	0.11278034618158202	1.0	0.40398929975492065
67	transferase activity, transferring glycosyl groups (GO:0016757)	3/164	C1GALT1C1,PARP6,EXTL3	0.11408156416155868	1.0	0.4026408146878542
68	microfilament motor activity (GO:0000146)	1/17	MYH10	0.11549170518332269	1.0	0.39597156062853495
69	1-phosphatidylinositol binding (GO:0005545)	1/17	PICALM	0.11549170518332269	1.0	0.39597156062853495
70	glutathione transferase activity (GO:0004364)	1/17	GSTM5	0.11549170518332269	1.0	0.39597156062853495
71	actin filament binding (GO:0051015)	2/83	MYL4,MYH10	0.11982937019745318	1.0	0.3994312339915106
72	transferase activity, transferring nitrogenous groups (GO:0016769)	1/18	OAT	0.1218588465332056	1.0	0.3952178806482344
73	virus receptor activity (GO:0001618)	1/18	GYPA	0.1218588465332056	1.0	0.3952178806482344
74	carbohydrate kinase activity (GO:0019200)	1/18	KHK	0.1218588465332056	1.0	0.3952178806482344
75	inorganic cation transmembrane transporter activity (GO:0022890)	4/266	RHCE,CYB5A,SLC31A1,SLC25A37	0.12452635239195213	1.0	0.39324111281669094
76	endopeptidase inhibitor activity (GO:0004866)	2/85	TIMP3,CAST	0.1245887356178919	1.0	0.3883285266012215
77	hydrolase activity, acting on glycosyl bonds (GO:0016798)	2/86	MGAM,CHI3L1	0.12698555980669657	1.0	0.3907247994052202
78	NAD+ ADP-ribosyltransferase activity (GO:0003950)	1/19	PARP6	0.12818068934210508	1.0	0.37746460665159776
79	cytochrome-c oxidase activity (GO:0004129)	1/19	CYB5A	0.12818068934210508	1.0	0.37746460665159776
80	clathrin binding (GO:0030276)	1/19	PICALM	0.12818068934210508	1.0	0.37746460665159776
81	2 iron, 2 sulfur cluster binding (GO:0051537)	1/19	RFESD	0.12818068934210508	1.0	0.37746460665159776
82	heme-copper terminal oxidase activity (GO:0015002)	1/19	CYB5A	0.12818068934210508	1.0	0.37746460665159776
83	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor (GO:0016676)	1/19	CYB5A	0.12818068934210508	1.0	0.37746460665159776
84	peptidase inhibitor activity (GO:0030414)	2/89	TIMP3,CAST	0.13424123703785035	1.0	0.37903408104804803
85	oxidoreductase activity, acting on a heme group of donors (GO:0016675)	1/20	CYB5A	0.13445755207342153	1.0	0.37523037787931585
86	endopeptidase regulator activity (GO:0061135)	2/90	TIMP3,CAST	0.13668061683953314	1.0	0.3770499774883673
87	calcium channel regulator activity (GO:0005246)	1/21	SRI	0.1406897509784414	1.0	0.38369932085029473
88	ADP binding (GO:0043531)	1/23	MYH10	0.15302141134514652	1.0	0.41264200812174345
89	kinase regulator activity (GO:0019207)	2/99	LTF,BCCIP	0.15905223574626642	1.0	0.42413929532337713
90	acetylgalactosaminyltransferase activity (GO:0008376)	1/24	C1GALT1C1	0.15912149438494158	1.0	0.41509955056941283
91	cadherin binding (GO:0045296)	1/24	OLFM4	0.15912149438494158	1.0	0.41509955056941283
92	cysteine-type endopeptidase inhibitor activity (GO:0004869)	1/24	CAST	0.15912149438494158	1.0	0.41509955056941283
93	ligase activity, forming carbon-nitrogen bonds (GO:0016879)	2/100	PIAS2,ASNS	0.16157970896405685	1.0	0.4125439377805707
94	ion channel inhibitor activity (GO:0008200)	1/25	WNK3	0.1651781567845078	1.0	0.40659238593109615
95	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	1/25	ALDH3B1	0.1651781567845078	1.0	0.40659238593109615
96	scaffold protein binding (GO:0097110)	1/25	PHF6	0.1651781567845078	1.0	0.40659238593109615
97	small conjugating protein ligase activity (GO:0019787)	1/25	PIAS2	0.1651781567845078	1.0	0.40659238593109615
98	acetylglucosaminyltransferase activity (GO:0008375)	1/25	EXTL3	0.1651781567845078	1.0	0.40659238593109615
99	calcium-dependent phospholipid binding (GO:0005544)	1/25	DOC2A	0.1651781567845078	1.0	0.40659238593109615
100	phospholipid transporter activity (GO:0005548)	1/26	ATP10B	0.1711917039602126	1.0	0.4028040093181473
101	channel inhibitor activity (GO:0016248)	1/26	WNK3	0.1711917039602126	1.0	0.4028040093181473
102	Rab guanyl-nucleotide exchange factor activity (GO:0017112)	1/26	KIAA1432	0.1711917039602126	1.0	0.4028040093181473
103	metalloexopeptidase activity (GO:0008235)	1/27	METAP2	0.17716243920585908	1.0	0.4068802431522122
104	carboxy-lyase activity (GO:0016831)	1/27	UROD	0.17716243920585908	1.0	0.4068802431522122
105	aminopeptidase activity (GO:0004177)	1/28	METAP2	0.18309066370725768	1.0	0.41259867877691875
106	RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	1/28	H3F3A	0.18309066370725768	1.0	0.41259867877691875
107	chromatin binding (GO:0003682)	4/310	H3F3A,HMGN5,HIST1H1C,HIST1H1D	0.1836070802906298	1.0	0.40801573397917734
108	extracellular matrix structural constituent (GO:0005201)	1/29	CHI3L1	0.18897667655670095	1.0	0.41609543462025894
109	endopeptidase activity (GO:0004175)	3/210	CTSE,SRI,LTF	0.19195896561019124	1.0	0.41881956133132636
110	transferase activity, transferring hexosyl groups (GO:0016758)	2/112	C1GALT1C1,EXTL3	0.19242625636495747	1.0	0.416056770518827
111	hydro-lyase activity (GO:0016836)	1/30	CBS	0.19482077476733858	1.0	0.415617652836989
112	protein kinase activator activity (GO:0030295)	1/30	LTF	0.19482077476733858	1.0	0.415617652836989
113	motor activity (GO:0003774)	2/113	DCTN2,MYH10	0.19503325284261322	1.0	0.4105963217739226
114	ubiquitin thiolesterase activity (GO:0004221)	1/31	USP32	0.20062325328745517	1.0	0.418692006860776
115	peptidase regulator activity (GO:0061134)	2/118	TIMP3,CAST	0.20813385849113497	1.0	0.4306217761885551
116	ligase activity (GO:0016874)	4/329	HLTF,PIAS2,RAD18,ASNS	0.2115881902897253	1.0	0.43402705700456473
117	peroxidase activity (GO:0004601)	1/33	PRDX2	0.21210452080993414	1.0	0.42777382348222015
118	oxidoreductase activity, acting on peroxide as acceptor (GO:0016684)	1/33	PRDX2	0.21210452080993414	1.0	0.42777382348222015
119	androgen receptor binding (GO:0050681)	1/33	PIAS2	0.21210452080993414	1.0	0.42777382348222015
120	anion transmembrane transporter activity (GO:0008509)	2/121	SLC4A1,RHCE	0.2160398101432664	1.0	0.42850871433375154
121	polyubiquitin binding (GO:0031593)	1/35	RAD18	0.2234227979496134	1.0	0.43594692282851394
122	manganese ion binding (GO:0030145)	1/35	ARG1	0.2234227979496134	1.0	0.43594692282851394
123	oxidoreductase activity, acting on the aldehyde or oxo group of donors (GO:0016903)	1/35	ALDH3B1	0.2234227979496134	1.0	0.43594692282851394
124	kinase activator activity (GO:0019209)	1/36	LTF	0.22902153095845854	1.0	0.4397213394402404
125	modified amino acid binding (GO:0072341)	1/37	CBS	0.23458037139178883	1.0	0.4415630520316025
126	transferase activity, transferring pentosyl groups (GO:0016763)	1/37	PARP6	0.23458037139178883	1.0	0.4415630520316025
127	antiporter activity (GO:0015297)	1/37	SLC4A1	0.23458037139178883	1.0	0.4415630520316025
128	olfactory receptor activity (GO:0004984)	1/37	OR4C46	0.23458037139178883	1.0	0.4415630520316025
129	phosphoprotein binding (GO:0051219)	1/38	PHF6	0.24009960013557058	1.0	0.4415624830079459
130	myosin binding (GO:0017022)	1/38	MYL4	0.24009960013557058	1.0	0.4415624830079459
131	lyase activity (GO:0016829)	2/133	CBS,UROD	0.24789795286640512	1.0	0.45072355066619113
132	carboxylic acid binding (GO:0031406)	2/135	CBS,ALAS2	0.25323087586271376	1.0	0.45695797148158873
133	organic acid binding (GO:0043177)	2/136	CBS,ALAS2	0.2558986508813791	1.0	0.45832594187709685
134	carbon-carbon lyase activity (GO:0016830)	1/41	UROD	0.25642239585868637	1.0	0.4558620370821091
135	RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	1/42	H3F3A	0.2617859478233852	1.0	0.460282985183974
136	carbon-oxygen lyase activity (GO:0016835)	1/42	CBS	0.2617859478233852	1.0	0.460282985183974
137	beta-catenin binding (GO:0008013)	1/43	CDH5	0.26711126348450837	1.0	0.464541327799145
138	core promoter sequence-specific DNA binding (GO:0001046)	1/44	H3F3A	0.27239861220321615	1.0	0.4703285390559128
139	repressing transcription factor binding (GO:0070491)	1/45	SRI	0.27764826146581933	1.0	0.47427461033307217
140	chloride transmembrane transporter activity (GO:0015108)	1/45	SLC4A1	0.27764826146581933	1.0	0.47427461033307217
141	structural constituent of ribosome (GO:0003735)	2/145	RPS27,RPS27A	0.27992205767660766	1.0	0.47310770311539324
