	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	structure-specific DNA binding (GO:0043566)	4/187	HMGN2,RXRA,HMGB2,NME1	0.0006894690171739917	0.06067327351131127	0.06067327351131127
1	structural constituent of ribosome (GO:0003735)	3/145	FAU,RPL29,RPL39P5	0.0038185768919628852	0.3360347664927339	0.16801738324636695
2	chromatin DNA binding (GO:0031490)	2/55	HMGN2,RXRA	0.0064267399773733904	0.5655531180088583	0.18851770600295278
3	single-stranded DNA binding (GO:0003697)	2/64	HMGB2,NME1	0.008619745048284897	0.7585375642490709	0.18963439106226773
4	receptor inhibitor activity (GO:0030547)	1/4	DUT	0.008767070488955813	0.7715022030281116	0.1543004406056223
5	heparin binding (GO:0008201)	2/71	RPL29,ELANE	0.010525495447248453	0.9262435993578638	0.15437393322631066
6	acetylcholine receptor binding (GO:0033130)	1/7	NRXN1	0.015293823802134766	1.0	0.19226521351255135
7	glycosaminoglycan binding (GO:0005539)	2/92	RPL29,ELANE	0.01723739462666692	1.0	0.18961134089333612
8	nucleoside-triphosphate diphosphatase activity (GO:0047429)	1/8	DUT	0.01746021071879956	1.0	0.14633319459565344
9	semaphorin receptor activity (GO:0017154)	1/8	PLXNA3	0.01746021071879956	1.0	0.14633319459565344
10	peroxisome proliferator activated receptor binding (GO:0042975)	1/8	DUT	0.01746021071879956	1.0	0.14633319459565344
11	intermediate filament binding (GO:0019215)	1/8	NME1	0.01746021071879956	1.0	0.14633319459565344
12	transmembrane receptor protein phosphatase activity (GO:0019198)	1/9	PTPRB	0.01962201443558987	1.0	0.11908532898840749
13	RAGE receptor binding (GO:0050786)	1/9	HMGB2	0.01962201443558987	1.0	0.11908532898840749
14	ribosomal small subunit binding (GO:0043024)	1/9	NME1	0.01962201443558987	1.0	0.11908532898840749
15	transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	1/9	PTPRB	0.01962201443558987	1.0	0.11908532898840749
16	phosphotransferase activity, nitrogenous group as acceptor (GO:0016775)	1/10	CKB	0.02177924426164563	1.0	0.11273961735440091
17	chemoattractant activity (GO:0042056)	1/11	HMGB2	0.0239319094879848	1.0	0.11700044638570345
18	sulfur compound binding (GO:1901681)	2/123	RPL29,ELANE	0.029640629101907873	1.0	0.13728291373515225
19	gamma-tubulin binding (GO:0043015)	1/14	NME1	0.03036261020776258	1.0	0.12427486968758637
20	DNA binding, bending (GO:0008301)	1/14	HMGB2	0.03036261020776258	1.0	0.12427486968758637
21	nucleoside diphosphate kinase activity (GO:0004550)	1/14	NME1	0.03036261020776258	1.0	0.12427486968758637
22	vitamin D receptor binding (GO:0042809)	1/14	RXRA	0.03036261020776258	1.0	0.12427486968758637
23	transaminase activity (GO:0008483)	1/16	BCAT1	0.03462709054527599	1.0	0.12696599866601196
24	transferase activity, transferring nitrogenous groups (GO:0016769)	1/18	BCAT1	0.03887353393577118	1.0	0.13683483945391453
25	RNA polymerase II transcription corepressor activity (GO:0001106)	1/20	ELANE	0.04310201362875045	1.0	0.14588373843577074
26	ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity (GO:0004879)	1/21	RXRA	0.045209539901147934	1.0	0.13959436881757958
27	receptor regulator activity (GO:0030545)	1/21	DUT	0.045209539901147934	1.0	0.13959436881757958
28	calcium channel regulator activity (GO:0005246)	1/21	NRXN1	0.045209539901147934	1.0	0.13959436881757958
29	direct ligand regulated sequence-specific DNA binding transcription factor activity (GO:0098531)	1/21	RXRA	0.045209539901147934	1.0	0.13959436881757958
30	RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	2/158	RXRA,NME1	0.04676420338383866	1.0	0.13274999670250975
31	steroid hormone receptor activity (GO:0003707)	1/22	RXRA	0.04731260258859033	1.0	0.1301096571186234
32	RNA polymerase II regulatory region DNA binding (GO:0001012)	2/160	RXRA,NME1	0.04783199089431205	1.0	0.12755197571816548
33	RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription (GO:0001191)	1/25	ELANE	0.05359509981448449	1.0	0.13871672893160691
34	mRNA 3'-UTR binding (GO:0003730)	1/27	SERBP1	0.05776127929905661	1.0	0.1452283593804852
35	nucleosomal DNA binding (GO:0031492)	1/28	HMGN2	0.05983775045842469	1.0	0.14627005667614923
36	sequence-specific DNA binding RNA polymerase II transcription factor activity (GO:0000981)	2/189	RXRA,CSRNP3	0.06428341381822195	1.0	0.15289028151360895
37	phosphotransferase activity, phosphate group as acceptor (GO:0016776)	1/31	NME1	0.0660407971989235	1.0	0.15293658298698073
38	transcription regulatory region sequence-specific DNA binding (GO:0000976)	2/192	RXRA,NME1	0.06608264944332803	1.0	0.1491095679746889
39	nucleosome binding (GO:0031491)	1/36	HMGN2	0.07629185439959879	1.0	0.16576995523863441
40	calcium-dependent protein binding (GO:0048306)	1/36	NRXN1	0.07629185439959879	1.0	0.16576995523863441
41	nucleobase-containing compound kinase activity (GO:0019205)	1/40	NME1	0.08441471958083151	1.0	0.17686893626459935
42	transcription coactivator activity (GO:0003713)	2/223	ING4,RXRA	0.08562671824569835	1.0	0.17523607454933615
43	deoxyribonuclease activity (GO:0004536)	1/43	NME1	0.0904617492758003	1.0	0.1809234985516006
44	methylated histone binding (GO:0035064)	1/44	ING4	0.0924688783301908	1.0	0.1808280287345953
45	cytokine binding (GO:0019955)	1/45	ELANE	0.09447174813440228	1.0	0.18072856164842174
46	NAD binding (GO:0051287)	1/46	LDHB	0.09647036736602412	1.0	0.18062536868532175
