	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	focal adhesion (GO:0005925)	18/309	ALCAM,ACTN1,GIT2,PLAU,CNN3,TPM4,FLNA,LIG4,DPP4,FHL1,AKAP12,FOCAD,CSRP1,DST,EGFR,B2M,FLNC,SCARB2	2.3702710192807857e-05	0.006067893809358811	0.006067893809358811
1	cell-substrate adherens junction (GO:0005924)	18/312	ALCAM,ACTN1,GIT2,PLAU,CNN3,TPM4,FLNA,LIG4,DPP4,FHL1,AKAP12,FOCAD,CSRP1,DST,EGFR,B2M,FLNC,SCARB2	2.6955246811806485e-05	0.00690054318382246	0.00345027159191123
2	cell-substrate junction (GO:0030055)	18/316	ALCAM,ACTN1,GIT2,PLAU,CNN3,TPM4,FLNA,LIG4,DPP4,FHL1,AKAP12,FOCAD,CSRP1,DST,EGFR,B2M,FLNC,SCARB2	3.190929711248668e-05	0.00816878006079659	0.002722926686932197
3	adherens junction (GO:0005912)	19/353	GIT2,PLAU,CNN3,LIG4,AKAP12,EGFR,FLNC,SCARB2,TPM4,KIFC3,DPP4,FHL1,FOCAD,DST,ALCAM,ACTN1,FLNA,CSRP1,B2M	4.174678724177067e-05	0.010687177533893292	0.002671794383473323
4	anchoring junction (GO:0070161)	19/364	GIT2,PLAU,CNN3,LIG4,AKAP12,EGFR,FLNC,SCARB2,TPM4,KIFC3,DPP4,FHL1,FOCAD,DST,ALCAM,ACTN1,FLNA,CSRP1,B2M	6.314395203465421e-05	0.016164851720871478	0.0032329703441742958
5	contractile fiber part (GO:0044449)	10/115	ACTN1,TPM4,MYH13,TPM1,MEF2C,TNNT2,DST,MYOM1,MYPN,FLNC	6.395957273493022e-05	0.016373650620142136	0.0027289417700236893
6	MHC protein complex (GO:0042611)	4/21	HLA-DRB3,HLA-A,CD74,B2M	0.0005822872788882979	0.14906554339540426	0.021295077627914893
7	extracellular space (GO:0005615)	22/549	PLAU,TNFSF13,OSM,SRGN,EGFR,LIF,IGFBP7,ERAP1,CRTAP,NUCB2,APOL1,SOGA3,CMTM6,QSOX1,HMSD,SORL1,GGH,ACTN1,APOA5,MASP1,B2M,CBR3	0.0007367651097947709	0.18861186810746136	0.02357648351343267
8	ER to Golgi transport vesicle membrane (GO:0012507)	4/28	HLA-DRB3,HLA-A,CD74,B2M	0.001795676900805805	0.45969328660628606	0.051077031845142895
9	Golgi cisterna (GO:0031985)	3/16	SORL1,HLA-A,ATL1	0.003129776231290975	0.8012227152104896	0.08012227152104896
10	transport vesicle membrane (GO:0030658)	4/33	HLA-DRB3,HLA-A,CD74,B2M	0.0033332519526124526	0.8533124998687879	0.07757386362443526
11	extracellular region (GO:0005576)	20/548	LAS2,PLAU,RNASE2,OSM,SRGN,NRG2,IGFBP7,CST7,CES4A,ERAP1,PRSS57,APOL1,PRG2,GPX7,ACTN1,FLNA,APOA5,MASP1,FAM150B,B2M	0.003800179688112799	0.9728460001568765	0.08107050001307305
12	proteasome core complex (GO:0005839)	3/18	PSMB8,PSMB10,PSMB9	0.004435080196616659	1.0	0.08733696387183575
13	phagocytic vesicle membrane (GO:0030670)	3/19	HLA-A,B2M,SLC11A1	0.005193817648581452	1.0	0.09169774607150702
14	organelle subcompartment (GO:0031984)	3/19	SORL1,HLA-A,ATL1	0.005193817648581452	1.0	0.09169774607150702
15	proteasome complex (GO:0000502)	5/61	PSMB9,PSME1,PSME2,PSMB8,PSMB10	0.005866081223213369	1.0	0.09385729957141391
16	sarcomere (GO:0030017)	3/20	MEF2C,TNNT2,TPM1	0.006025944355037942	1.0	0.09074363264057136
17	plasma lipoprotein particle (GO:0034358)	3/21	SORL1,APOA5,APOL1	0.006933220534396214	1.0	0.09860580315585726
18	myofilament (GO:0036379)	2/7	MYOM1,TNNT2	0.00704590222045251	1.0	0.09493426149662329
19	protein-lipid complex (GO:0032994)	3/23	SORL1,APOA5,APOL1	0.008979362850924339	1.0	0.11493584449183154
20	vacuole (GO:0005773)	10/221	UVRAG,RNASE2,CD74,LIPA,FNBP1,SRGN,GGH,CD34,SLC11A1,SCARB2	0.009452579768393253	1.0	0.1152314486051749
21	endocytic vesicle membrane (GO:0030666)	5/69	HLA-A,HLA-DRB3,CD74,B2M,SLC11A1	0.009815545854368108	1.0	0.1142172608508289
22	integral component of lumenal side of endoplasmic reticulum membrane (GO:0071556)	3/24	HLA-DRB3,HLA-A,CD74	0.010120873294320962	1.0	0.1126497201454855
23	pseudopodium (GO:0031143)	2/9	ARRB1,ACTN1	0.011780696368394732	1.0	0.12566076126287715
24	extracellular vesicular exosome (GO:0070062)	51/1992	IMPA1,PLAU,TNFSF13,SSR4,HLA-A,HIST2H2AC,RNASE2,PSMB8,PSME2,LIPA,RAB3D,PHGDH,SCARB2,KRT32,GAMT,TPM4,UGP2,IGFBP7,MYH13,PSME1,ERAP1,CD74,CKAP4,CD84,NUCB2,EPX,MYO1G,PSMB9,CMTM6,PLP2,IGLL1,QSOX1,KIFC3,DPP4,SORL1,LAIR1,PRG2,DST,GGH,PTMA,ALCAM,ACTN1,B4GALT5,PGM1,ST3GAL4,FLNA,REEP2,CSRP1,CR1,B2M,CLTCL1	0.01285806680580079	1.0	0.1316666040914001
25	lytic vacuole (GO:0000323)	9/199	UVRAG,RNASE2,LIPA,FNBP1,SRGN,GGH,CD34,SLC11A1,SCARB2	0.0135438462831766	1.0	0.13083866598087585
26	lysosome (GO:0005764)	9/199	UVRAG,RNASE2,LIPA,FNBP1,SRGN,GGH,CD34,SLC11A1,SCARB2	0.0135438462831766	1.0	0.13083866598087585
27	low-density lipoprotein particle (GO:0034362)	2/10	SORL1,APOA5	0.014543512782244963	1.0	0.13063646569314774
28	MHC class I protein complex (GO:0042612)	2/10	HLA-A,B2M	0.014543512782244963	1.0	0.13063646569314774
29	high-density lipoprotein particle (GO:0034364)	2/11	APOA5,APOL1	0.017555628330819348	1.0	0.14735215910458208
30	muscle myosin complex (GO:0005859)	2/11	MYOM1,MYH13	0.017555628330819348	1.0	0.14735215910458208
31	coated vesicle membrane (GO:0030662)	4/53	HLA-DRB3,HLA-A,CD74,B2M	0.017794979457821762	1.0	0.1423598356625741
32	triglyceride-rich lipoprotein particle (GO:0034385)	2/13	APOA5,APOL1	0.024286659675469054	1.0	0.1802140544034805
33	very-low-density lipoprotein particle (GO:0034361)	2/13	APOA5,APOL1	0.024286659675469054	1.0	0.1802140544034805
34	MHC class II protein complex (GO:0042613)	2/13	HLA-DRB3,CD74	0.024286659675469054	1.0	0.1802140544034805
35	multivesicular body (GO:0005771)	2/13	SORL1,CD74	0.024286659675469054	1.0	0.1802140544034805
36	intermediate filament (GO:0005882)	4/60	KRT32,KRT39,MNS1,DST	0.026770696085440724	1.0	0.18522427561818447
37	Golgi membrane (GO:0000139)	9/233	B4GALT5,ST3GAL4,GORASP2,ARRB1,HLA-A,HLA-DRB3,CD74,GRM6,B2M	0.03341804653977709	1.0	0.2251321030048141
38	cytoplasmic vesicle part (GO:0044433)	10/271	ACTN1,ARRB1,HLA-A,HLA-DRB3,CD74,SRGN,EGFR,B2M,SLC11A1,CLTCL1	0.03370568786612313	1.0	0.22124759214685952
39	endoplasmic reticulum-Golgi intermediate compartment (GO:0005793)	3/41	SURF4,RAB37,NUCB2	0.04220309636492591	1.0	0.27009981673552586
40	myosin filament (GO:0032982)	2/18	MYOM1,MYH13	0.044788292337825275	1.0	0.26978359619960635
41	myofibril (GO:0030016)	2/18	MYH13,TPM1	0.044788292337825275	1.0	0.26978359619960635
42	myosin II complex (GO:0016460)	2/18	MYOM1,MYH13	0.044788292337825275	1.0	0.26978359619960635
43	heterotrimeric G-protein complex (GO:0005834)	2/18	ARRB1,GNGT2	0.044788292337825275	1.0	0.26978359619960635
44	basal plasma membrane (GO:0009925)	2/19	CD34,DST	0.049446465830677536	1.0	0.28129545005896556
45	integral component of endoplasmic reticulum membrane (GO:0030176)	4/73	HLA-DRB3,HLA-A,CD74,RRBP1	0.04954643494260879	1.0	0.2757366814197359
46	coated pit (GO:0005905)	3/44	ARRB1,FNBP1,CLTCL1	0.05033747445631126	1.0	0.2741785842726741
47	external side of plasma membrane (GO:0009897)	5/112	ALCAM,TNFSF13,CD74,B2M,CD34	0.06157153448564904	1.0	0.3283815172567949
48	endocytic vesicle (GO:0030139)	4/79	DPP4,OCLN,EGFR,UVRAG	0.06276927532803366	1.0	0.32793743844850237
49	filamentous actin (GO:0031941)	2/22	TPM4,TPM1	0.06438755543069449	1.0	0.32640028099520374
50	contractile fiber (GO:0043292)	2/22	MYH13,TPM1	0.06438755543069449	1.0	0.32640028099520374
51	myosin complex (GO:0016459)	3/50	MYOM1,MYO1G,MYH13	0.06868594798207663	1.0	0.3349257653983165
52	intermediate filament cytoskeleton (GO:0045111)	3/50	MDN1,EIF1AD,DST	0.06868594798207663	1.0	0.3349257653983165
53	microtubule associated complex (GO:0005875)	5/117	DNAH8,MAP1A,DNAH14,KIFC3,MAP7	0.07142839269491724	1.0	0.3386234912944225
54	troponin complex (GO:0005861)	1/4	TNNT2	0.073654803595206	1.0	0.3428296312795043
55	late endosome (GO:0005770)	4/85	SORL1,CD74,SLC11A1,UVRAG	0.07766151028275417	1.0	0.35502404700687623
56	actomyosin (GO:0042641)	3/53	DBN1,TPM4,TPM1	0.07884342542098738	1.0	0.35410380539952224
57	late endosome membrane (GO:0031902)	2/25	HLA-DRB3,SLC11A1	0.08061973757347744	1.0	0.35583884170362456
58	integral component of organelle membrane (GO:0031301)	6/159	ST3GAL4,QSOX1,HLA-A,HLA-DRB3,CD74,RRBP1	0.08181983966958038	1.0	0.3550148975493657
59	clathrin-coated endocytic vesicle membrane (GO:0030669)	2/26	HLA-DRB3,CD74	0.08628420055619197	1.0	0.36814592237308574
60	sperm flagellum (GO:0036126)	1/5	MNS1	0.09120842207034971	1.0	0.3827763286886807
61	integral component of Golgi membrane (GO:0030173)	2/28	QSOX1,ST3GAL4	0.09795396943006417	1.0	0.40445509958220044
62	Z disc (GO:0030018)	3/59	ACTN1,MYPN,DST	0.10096158412589477	1.0	0.4102565958131597
63	trans-Golgi network (GO:0005802)	4/94	SORL1,FLNA,CLTCL1,ATP9B	0.10297500926068018	1.0	0.4087070134997539
