	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	regulation of platelet aggregation (GO:0090330)	2/9	PRKCQ,SERPINE2	0.0003024298303192782	0.15212220465059692	0.15212220465059692
1	regulation of homotypic cell-cell adhesion (GO:0034110)	2/13	PRKCQ,SERPINE2	0.0006504080331213817	0.327155240660055	0.1635776203300275
2	regulation of platelet activation (GO:0010543)	2/17	PRKCQ,SERPINE2	0.001125645366527371	0.5661996193632676	0.18873320645442251
3	positive regulation of protein kinase activity (GO:0045860)	5/311	MST1R,NRK,CLU,CSF1,FCER1A	0.0020692357336125036	1.0	0.2602063935017723
4	positive regulation of small GTPase mediated signal transduction (GO:0051057)	2/23	CSF1,SOS1	0.0020708300249679236	1.0	0.20832550051177312
5	positive regulation of kinase activity (GO:0033674)	5/332	MST1R,NRK,CLU,CSF1,FCER1A	0.002749457711954028	1.0	0.23049620485214603
6	positive regulation of Rho GTPase activity (GO:0032321)	3/117	SOS1,ARHGEF33,KALRN	0.004906296307319491	1.0	0.3525524346545291
7	Fc-epsilon receptor signaling pathway (GO:0038095)	3/121	PRKCQ,SOS1,FCER1A	0.0053879738635684024	1.0	0.3387688566718633
8	positive regulation of cytokine biosynthetic process (GO:0042108)	2/41	PRKCQ,FCER1A	0.006491601249009463	1.0	0.36280838091686224
9	regulation of Rho GTPase activity (GO:0032319)	3/132	SOS1,ARHGEF33,KALRN	0.006856158009750352	1.0	0.3448647478904427
10	regulation of timing of cell differentiation (GO:0048505)	1/3	SERPINE2	0.008853983309054342	1.0	0.40486850949584857
11	regulation of blood coagulation (GO:0030193)	2/50	PRKCQ,SERPINE2	0.00953780190168662	1.0	0.3838011485238696
12	regulation of hemostasis (GO:1900046)	2/50	PRKCQ,SERPINE2	0.00953780190168662	1.0	0.3838011485238696
13	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	2/52	PRKCQ,FCER1A	0.010286119749565973	1.0	0.36956558814512036
14	regulation of coagulation (GO:0050818)	2/54	PRKCQ,SERPINE2	0.011059719219797258	1.0	0.3708692511705347
15	leukocyte proliferation (GO:0070661)	2/55	CSF1,CLU	0.011455903438509605	1.0	0.34923148058002007
16	positive regulation of adaptive immune response (GO:0002821)	2/55	PRKCQ,FCER1A	0.011455903438509605	1.0	0.34923148058002007
17	regulation of development, heterochronic (GO:0040034)	1/4	SERPINE2	0.011788352331570252	1.0	0.3205157417718831
18	positive regulation of odontogenesis (GO:0042482)	1/4	CSF1	0.011788352331570252	1.0	0.3205157417718831
19	regulation of cell-cell adhesion (GO:0022407)	2/59	PRKCQ,SERPINE2	0.013102314800816594	1.0	0.32952321724053735
20	Fc receptor signaling pathway (GO:0038093)	3/169	PRKCQ,SOS1,FCER1A	0.013424922805196604	1.0	0.31408075214018105
21	platelet activation (GO:0030168)	3/169	PRKCQ,SOS1,CLU	0.013424922805196604	1.0	0.31408075214018105
22	regulation of cytokine biosynthetic process (GO:0042035)	2/61	PRKCQ,FCER1A	0.013961996949916414	1.0	0.2988461474811896
23	organic hydroxy compound transport (GO:0015850)	2/61	CLU,FCER1A	0.013961996949916414	1.0	0.2988461474811896
