	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	actin binding (GO:0003779)	64/312	TWF2,CORO1B,FSCN1,LSP1,SPTAN1,GSN,ARPC5,GMFB,HIP1,MARCKS,TPM2,EPB41L3,CAP1,EVL,CAPG,PFN1,ALDOA,ACTR2,MYH9,ARPC1B,MIB2,TMSB4X,WAS,LCP1,PPP1R18,CAPZB,PARVG,ACTR3,SPTBN1,ACTR3B,MYO9B,LASP1,AIF1,ARPC4,ARPC3,MYO1F,SYNE2,CFL1,SNTA1,COTL1,CNN2,SYNE1,MYO18A,WDR1,ARPC5L,TPM3,DIXDC1,HCLS1,ARPC2,MICAL1,RP2,EPB41L2,MSN,TMSB10,FKBP15,FMNL1,BAIAP2L1,WASL,PXK,MLPH,WIPF1,CAPZA1,CORO1A,PSTPIP1	2.8319570247704214e-22	1.9993616594879175e-19	1.9993616594879175e-19
1	actin filament binding (GO:0051015)	20/83	CORO1B,FSCN1,ARPC5,MARCKS,ACTR2,MYH9,ARPC1B,LCP1,CAPZB,ACTR3,MYO9B,LASP1,AIF1,ARPC4,ARPC3,MYO18A,SYNE1,ARPC2,FMNL1,CORO1A	4.490044461388529e-09	3.1699713897403017e-06	1.5849856948701509e-06
2	antigen binding (GO:0003823)	13/49	IGHG1,HLA-B,HLA-DPA1,HLA-DRB1,HLA-DMA,IGKC,HLA-DQB1,ANXA11,HLA-DQA1,HLA-DPB1,PKM,CD48,HLA-DRA	7.043107770630525e-07	0.000497243408606515	0.00016574780286883836
3	structural constituent of cytoskeleton (GO:0005200)	16/80	ARPC2,ARPC4,ARPC3,ARPC1B,MSN,SPTAN1,ARPC5,HIP1,TUBB3,CYLC1,EPB41L3,VIM,ACTB,ACTR2,ACTR3,SPTBN1	2.340066074045274e-06	0.0016520866482759636	0.0004130216620689909
4	MHC class II receptor activity (GO:0032395)	5/7	HLA-DPA1,HLA-DRB1,HLA-DQB1,HLA-DQA1,HLA-DRA	6.701568639182428e-06	0.004731307459262794	0.0009462614918525588
5	peptidase regulator activity (GO:0061134)	18/118	C5,PYCARD,SERPINB2,SERPING1,SERPINB1,PRDX5,SERPINB10,SERPINB8,PINK1,PEBP1,CSTB,EBAG9,SERPINB6,CTSC,SERPINB9,NAIP,CASP1,MMP14	2.9731406450066797e-05	0.020990372953747158	0.003498395492291193
6	S100 protein binding (GO:0044548)	5/9	S100A11,AHNAK,ANXA2,ANXA11,S100B	3.688392354258561e-05	0.02604005002106544	0.003720007145866491
7	peptide antigen binding (GO:0042605)	7/21	HLA-B,HLA-DPA1,HLA-DRB1,HLA-DQB1,HLA-DQA1,HLA-DPB1,HLA-DRA	5.5503247840987215e-05	0.039185292975736974	0.004898161621967122
8	calcium ion binding (GO:0005509)	39/393	RASGRP1,CLSTN1,MAN1C1,CBLB,SPTAN1,GSN,HSP90B1,MMP14,CALR,CEP152,CBL,IQGAP1,DYSF,PLCH1,LCP1,PLCL2,LPCAT2,PROCA1,AIF1,CRELD2,SLC25A24,PCDHGA3,TESC,ANXA1,ANXA6,S100A11,LPCAT1,ANXA2,MYL6,CALB2,ANXA11,EFHD2,S100A10,HSPA5,ANXA5,S100B,PCDHA5,PKD1L2,HPGDS	5.605584308058911e-05	0.03957542521489591	0.004397269468321768
9	enzyme activator activity (GO:0008047)	33/314	RGS19,ARHGAP26,GDI1,PYCARD,STK4,PAK2,GMFB,PRKCD,EBAG9,CTSC,PINK1,DOCK2,MMP14,ARHGAP25,GDI2,SH3BP1,IQGAP1,SIPA1L2,ARHGDIB,ARHGAP30,ARHGDIA,GMIP,MYO9B,ABR,ARHGAP18,ALDH1A1,ARHGEF6,CASP1,RP2,ARHGAP15,NCKAP1L,SH3BGRL3,NCF4	6.933260082650288e-05	0.04894881618351103	0.004894881618351103
