	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	actin binding (GO:0003779)	18/312	GMFG,ACTN1,DBN1,TPM4,EGFR,CNN3,MYH13,PAWR,FLNA,TPM1,SMTN,KLHL5,TNNT2,PLS3,MYO1G,DST,MYPN,FLNC	2.6955246811806485e-05	0.010620367243851755	0.010620367243851755
1	structural constituent of muscle (GO:0008307)	4/30	MYOM1,TPM4,SMTN,TPM1	0.0023334216233732766	0.9193681196090709	0.45968405980453547
2	ion channel binding (GO:0044325)	5/57	ACTN1,ARRB1,RIMS2,FHL1,KCND3	0.00438761121049181	1.0	0.5762396056445911
3	threonine-type peptidase activity (GO:0070003)	3/19	PSMB8,PSMB10,PSMB9	0.005193817648581452	1.0	0.45474758967579826
4	threonine-type endopeptidase activity (GO:0004298)	3/19	PSMB8,PSMB10,PSMB9	0.005193817648581452	1.0	0.45474758967579826
5	endopeptidase activity (GO:0004175)	10/210	TMPRSS6,CAPN9,PLAU,PSMB10,PSMB8,PRSS57,DPP4,CLC,MASP1,PSMB9	0.0067076565019149785	1.0	0.4404694436257503
6	HMG box domain binding (GO:0071837)	2/7	MEF2C,CEBPA	0.00704590222045251	1.0	0.39658363926546986
7	growth factor activity (GO:0008083)	5/64	GMFG,NRG2,OSM,HDGFRP3,LIF	0.007183287623813057	1.0	0.35377691547279305
8	calcium ion binding (GO:0005509)	15/393	ACTN1,CAPN9,TPM4,RUNX1,CRELD1,RASGRP2,PPP2R3A,SWAP70,PCDHGC4,PLS3,NUCB2,DST,MASP1,PSPH,FAT3	0.007897398409973944	1.0	0.3457305526144149
9	serine-type endopeptidase activity (GO:0004252)	5/68	TMPRSS6,PLAU,DPP4,PRSS57,MASP1	0.009243148569108049	1.0	0.3641800536228571
10	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription (GO:0001077)	5/71	CEBPA,FLI1,MEF2C,STK16,ETV6	0.01103250772713898	1.0	0.39516436768115987
11	LRR domain binding (GO:0030275)	2/11	LRRFIP2,PAWR	0.017555628330819348	1.0	0.576409796861902
12	glutathione peroxidase activity (GO:0004602)	2/12	GPX7,ALOX5AP	0.020806693827939864	1.0	0.630602874477562
13	serine-type peptidase activity (GO:0008236)	5/84	TMPRSS6,PLAU,DPP4,PRSS57,MASP1	0.021505684228065307	1.0	0.6052313989898379
14	serine hydrolase activity (GO:0017171)	5/86	TMPRSS6,PLAU,DPP4,PRSS57,MASP1	0.023542803447678878	1.0	0.6183909705590318
15	oxidoreductase activity, acting on peroxide as acceptor (GO:0016684)	3/33	GPX7,ALOX5AP,EPX	0.02409749837144427	1.0	0.5754190520211541
16	peroxidase activity (GO:0004601)	3/33	GPX7,ALOX5AP,EPX	0.02409749837144427	1.0	0.5754190520211541
17	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription (GO:0001228)	5/93	CEBPA,FLI1,MEF2C,STK16,ETV6	0.03163692006521122	1.0	0.6924970280940678
18	beta-amyloid binding (GO:0001540)	2/15	SORL1,CD74	0.03189454682426784	1.0	0.6613921815137647
19	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen (GO:0016701)	2/16	P4HA1,ALOX12B	0.036003799766121676	1.0	0.6919754686757044
20	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	2/16	P4HA1,ALOX12B	0.036003799766121676	1.0	0.6919754686757044
21	cytokine activity (GO:0005125)	4/70	CMTM6,OSM,LIF,TNFSF13	0.04357480822651647	1.0	0.7803852018748859
22	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity (GO:0000982)	5/102	CEBPA,FLI1,MEF2C,STK16,ETV6	0.044336969437945795	1.0	0.7595115634152453
23	omega peptidase activity (GO:0008242)	2/18	GGH,ASRGL1	0.044788292337825275	1.0	0.7352744658792982
24	protein phosphatase regulator activity (GO:0019888)	3/42	PPP1R37,PPP1R26,PPP2R3A	0.044835067590420906	1.0	0.7066006652250334
25	protein homodimerization activity (GO:0042803)	14/449	CEBPA,IMPA1,RUNX1,FLNA,DMRTA1,ALOX5AP,DPP4,TREX2,DST,MASP1,MYOM1,GRM6,SLC11A1,PSPH	0.046567282139934316	1.0	0.7056734293513123
26	voltage-gated cation channel activity (GO:0022843)	4/74	NALCN,KCNQ3,HVCN1,KCND3	0.05163223064854169	1.0	0.7534481065009416
27	peptide binding (GO:0042277)	5/108	HLA-A,HLA-DRB3,SORL1,CD74,PPIF	0.05428021012888123	1.0	0.7638000996706859
28	immunoglobulin receptor binding (GO:0034987)	1/3	FLNA	0.0557636737456911	1.0	0.7576168088207688
29	exopeptidase activity (GO:0008238)	4/77	DPP4,GGH,ASRGL1,ERAP1	0.05817357472777102	1.0	0.7640129480913928
30	protein phosphatase inhibitor activity (GO:0004864)	2/21	PPP1R37,PPP1R26	0.059253889025540046	1.0	0.7411438817797708
31	peptide antigen binding (GO:0042605)	2/21	HLA-DRB3,HLA-A	0.059253889025540046	1.0	0.7411438817797708
32	motor activity (GO:0003774)	5/113	DNAH8,DNAH14,MYH13,KIFC3,MYO1G	0.0634770722869947	1.0	0.7465661636142062
33	amide binding (GO:0033218)	5/113	HLA-A,HLA-DRB3,SORL1,CD74,PPIF	0.0634770722869947	1.0	0.7465661636142062
34	phosphatase regulator activity (GO:0019208)	3/49	PPP1R37,PPP1R26,PPP2R3A	0.0654420172626218	1.0	0.7263142197598026
35	antigen binding (GO:0003823)	3/49	HLA-DRB3,HLA-A,CD74	0.0654420172626218	1.0	0.7263142197598026
36	phosphatase inhibitor activity (GO:0019212)	2/23	PPP1R37,PPP1R26	0.0696645261525773	1.0	0.7418330622733907
37	antioxidant activity (GO:0016209)	3/51	GPX7,ALOX5AP,EPX	0.07200162168453415	1.0	0.7465431300975384
38	actin filament binding (GO:0051015)	4/83	FLNA,ACTN1,EGFR,FLNC	0.07251561497792545	1.0	0.7325936487513495
39	adenylate cyclase binding (GO:0008179)	1/4	AKAP12	0.073654803595206	1.0	0.7254998154127791
40	delayed rectifier potassium channel activity (GO:0005251)	2/24	KCNQ3,KCND3	0.0750775855033279	1.0	0.7127847876701492
41	cysteine-type endopeptidase inhibitor activity (GO:0004869)	2/24	ARRB1,CST7	0.0750775855033279	1.0	0.7127847876701492
42	enzyme activator activity (GO:0008047)	10/314	GMFG,GIT2,SGSM1,ARRB1,PSME1,ALOX5AP,HMHA1,IQGAP3,APOA5,RIN2	0.07570128117254377	1.0	0.6936349949298196
43	S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)	4/88	GAMT,DNMT3B,DOT1L,OCLN	0.08571339056812814	1.0	0.7675244519055111
