	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	extracellular matrix binding (GO:0050840)	5/33	ITGB3,ITGA6,GPR56,THBS1,ITGA2B	1.9483855674796948e-05	0.006195866104585429	0.006195866104585429
1	collagen binding (GO:0005518)	4/36	VWF,THBS1,GPR56,GP6	0.0004770311582938735	0.15169590833745178	0.07584795416872589
2	integrin binding (GO:0005178)	5/70	VWF,ITGA6,ICAM2,THBS1,CD9	0.0007350442741479564	0.23374407917905013	0.07791469305968338
3	cell adhesion molecule binding (GO:0050839)	6/121	VWF,ITGB3,ITGA6,ICAM2,THBS1,CD9	0.0014960535182791028	0.4757450188127547	0.11893625470318868
4	retinol dehydrogenase activity (GO:0004745)	2/8	AKR1C3,RDH11	0.0027928633900830458	0.8881305580464085	0.1776261116092817
5	alcohol dehydrogenase (NADP+) activity (GO:0008106)	2/10	AKR1C3,RDH11	0.004428801011203541	1.0	0.23472645359378766
6	cytokine activity (GO:0005125)	4/70	TGFB1,PF4V1,CMTM5,PPBP	0.005687568083355727	1.0	0.25837809292958874
7	transforming growth factor beta binding (GO:0050431)	2/12	THBS1,LTBP1	0.006409274341268631	1.0	0.25476865506542806
8	cyclin binding (GO:0030332)	2/13	POLN,CDK6	0.007524170956793215	1.0	0.25186172255370975
9	chemokine activity (GO:0008009)	2/13	PF4V1,PPBP	0.007524170956793215	1.0	0.25186172255370975
10	ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	4/76	ABCB6,ABCC4,CFTR,ABCC9	0.0075948192874075535	1.0	0.21955932121778202
11	ATPase activity, coupled to movement of substances (GO:0043492)	4/77	ABCB6,ABCC9,ABCC4,CFTR	0.007948852923608571	1.0	0.20221881837660205
12	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances (GO:0016820)	4/77	ABCB6,ABCC9,ABCC4,CFTR	0.007948852923608571	1.0	0.20221881837660205
13	sulfur compound binding (GO:1901681)	5/123	GSTM1,PF4V1,THBS1,GAL3ST4,G6B	0.008554849016799728	1.0	0.19431728481016527
14	aldo-keto reductase (NADP) activity (GO:0004033)	2/14	AKR1C3,RDH11	0.008719807594882138	1.0	0.18485992101150134
15	transferase activity, transferring alkyl or aryl (other than methyl) groups (GO:0016765)	3/43	GSTM1,GGPS1,CLIC2	0.009575916309550212	1.0	0.19032133665231046
16	primary active transmembrane transporter activity (GO:0015399)	4/83	ABCB6,ABCC9,ABCC4,CFTR	0.010301771633664058	1.0	0.18719790740029546
17	P-P-bond-hydrolysis-driven transmembrane transporter activity (GO:0015405)	4/83	ABCB6,ABCC9,ABCC4,CFTR	0.010301771633664058	1.0	0.18719790740029546
18	cytokine binding (GO:0019955)	3/45	A2M,THBS1,LTBP1	0.010849417126323292	1.0	0.17692895621388754
19	chloride transmembrane transporter activity (GO:0015108)	3/45	SLC12A6,CLIC2,CFTR	0.010849417126323292	1.0	0.17692895621388754
20	endopeptidase inhibitor activity (GO:0004866)	4/85	A2M,SNCA,SPINT2,ITIH3	0.011176088812483203	1.0	0.16923791630331708
21	fibronectin binding (GO:0001968)	2/16	THBS1,ITGB3	0.011346363258424684	1.0	0.16400652346268407
22	serine-type endopeptidase inhibitor activity (GO:0004867)	3/46	A2M,SPINT2,ITIH3	0.011521131520430843	1.0	0.15929216623900036
23	glutathione transferase activity (GO:0004364)	2/17	GSTM1,CLIC2	0.01277387974841515	1.0	0.16925390666650075
24	peptidase inhibitor activity (GO:0030414)	4/89	A2M,SNCA,SPINT2,ITIH3	0.01306510219669379	1.0	0.166188099941945
25	endopeptidase regulator activity (GO:0061135)	4/90	A2M,SNCA,SPINT2,ITIH3	0.013567203545030151	1.0	0.165937335666138
26	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	4/92	AKR1C3,ABCC4,RDH11,CBR1	0.01460790512640241	1.0	0.1720486603776284
27	chemokine receptor binding (GO:0042379)	2/20	PF4V1,PPBP	0.017493513758882095	1.0	0.19867633483301808
28	laminin binding (GO:0043236)	2/21	THBS1,ITGA6	0.019207048666896633	1.0	0.2106152233128665
29	inorganic anion transmembrane transporter activity (GO:0015103)	3/56	SLC12A6,CLIC2,CFTR	0.019547747399699233	1.0	0.20720612243681186
30	oxidoreductase activity, acting on CH-OH group of donors (GO:0016614)	4/102	AKR1C3,ABCC4,RDH11,CBR1	0.020563752692538833	1.0	0.21094430181378546
31	glycoprotein binding (GO:0001948)	3/58	VWF,TGFB1,THBS1	0.021442638071232752	1.0	0.2130862158328755
32	acetylglucosaminyltransferase activity (GO:0008375)	2/25	MGAT3,MGAT4C	0.026721315705612085	1.0	0.2536530863995416
33	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	2/25	AKR1C3,ALDH5A1	0.026721315705612085	1.0	0.2536530863995416
34	protease binding (GO:0002020)	3/65	VWF,ITGB3,A2M	0.028839968721012976	1.0	0.2620317158080608
35	cytokine receptor binding (GO:0005126)	4/114	TGFB1,ITGB3,PF4V1,PPBP	0.029439159690180378	1.0	0.2600459105965933
36	ATPase activity, coupled (GO:0042623)	6/229	ABCC4,ABCC9,ABCB6,CFTR,BRIP1,RECQL4	0.03014947182447016	1.0	0.25912248757247325
