	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	cellular response to calcium ion (GO:0071277)	5/23	MEF2C,ALOX5AP,RASGRP2,FOSB,PPIF	5.9403873614332744e-05	0.12314423000251178	0.12314423000251178
1	alpha-amino acid metabolic process (GO:1901605)	12/167	GAMT,DNMT3B,OCLN,P4HA1,PHGDH,GPT2,HDC,ASRGL1,CARNS1,SARDH,PSPH,GGH	7.883788899059025e-05	0.1634309438774936	0.0817154719387468
2	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002822)	8/75	SASH3,TNFSF13,MEF2C,HLA-A,CLC,CR1,B2M,SLC11A1	8.288543083453746e-05	0.17182149811999614	0.05727383270666538
3	cellular response to metal ion (GO:0071248)	7/57	CEBPA,MEF2C,ALOX5AP,RASGRP2,FOSB,PPIF,HVCN1	9.41946246168302e-05	0.195265456830689	0.04881636420767225
4	regulation of adaptive immune response (GO:0002819)	8/81	SASH3,TNFSF13,MEF2C,HLA-A,CLC,CR1,B2M,SLC11A1	0.00014337783069698432	0.2972222430348485	0.0594444486069697
5	response to calcium ion (GO:0051592)	7/61	MEF2C,ALOX5AP,RASGRP2,TNNT2,FOSB,PPIF,EGFR	0.0001457832959057706	0.3022087724126625	0.05036812873544375
6	cellular response to inorganic substance (GO:0071241)	7/63	CEBPA,MEF2C,ALOX5AP,RASGRP2,FOSB,PPIF,HVCN1	0.00017905273336989955	0.3711763162758018	0.05302518803940025
7	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	7/69	PSMB9,HLA-A,PSME1,PSME2,PSMB8,B2M,PSMB10	0.0003172037575893316	0.6575633894826844	0.08219542368533556
8	antigen processing and presentation of peptide antigen (GO:0048002)	11/166	PSMB10,HLA-A,PSME1,SLC11A1,ERAP1,PSME2,PSMB8,HLA-DRB3,CD74,B2M,PSMB9	0.000317469974526384	0.658115257193194	0.07312391746591045
9	antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	8/94	PSMB10,HLA-A,PSME1,ERAP1,PSME2,PSMB8,B2M,PSMB9	0.0004020971240817088	0.8335473382213824	0.08335473382213823
10	response to metal ion (GO:0010038)	11/171	CEBPA,EGFR,MEF2C,ALOX5AP,RASGRP2,TNNT2,FOSB,PPIF,GGH,B2M,HVCN1	0.00040931344965947785	0.8485067811440976	0.07713698010400886
11	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	7/73	PSMB9,HLA-A,PSME1,PSME2,PSMB8,B2M,PSMB10	0.00044938237812028857	0.9315696698433582	0.07763080582027986
12	positive regulation of interleukin-4 production (GO:0032753)	3/9	SASH3,EPX,PRG2	0.0005178229007203012	1.0	0.07951458319949514
13	behavioral response to pain (GO:0048266)	3/9	OSM,GIT2,RUNX1	0.0005178229007203012	1.0	0.07951458319949514
14	regulation of interleukin-10 production (GO:0032653)	4/22	CD34,SASH3,EPX,PRG2	0.0007011924169319484	1.0	0.09690479201999527
15	actomyosin structure organization (GO:0031032)	5/40	CNN3,TPM1,MEF2C,TNNT2,MYPN	0.0008940977101708268	1.0	0.11584153457400775
16	antigen processing and presentation (GO:0019882)	11/189	PSMB10,HLA-A,PSME1,SLC11A1,ERAP1,PSME2,PSMB8,HLA-DRB3,CD74,B2M,PSMB9	0.0009446659103992621	1.0	0.1151936724857453
17	antigen processing and presentation of endogenous antigen (GO:0019883)	3/11	HLA-A,CD74,ERAP1	0.0009889928136602257	1.0	0.113899005706536
18	regulation of lymphocyte mediated immunity (GO:0002706)	6/67	SASH3,TNFSF13,HLA-A,CLC,CR1,B2M	0.0016461225502278423	1.0	0.17960063403275353
19	regulation of interleukin-4 production (GO:0032673)	3/13	SASH3,EPX,PRG2	0.001666881666529293	1.0	0.1727722847357612
20	regulation of cellular amino acid metabolic process (GO:0006521)	5/50	PSMB9,PSME1,PSME2,PSMB8,PSMB10	0.00247031757814714	1.0	0.2438556352142391
21	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	9/156	PSMB10,HLA-A,PSME1,PSME2,HLA-DRB3,PSMB8,CD74,B2M,PSMB9	0.002876584091449209	1.0	0.27105267370791863
22	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	5/52	SASH3,TNFSF13,HLA-A,B2M,SLC11A1	0.0029390728363853217	1.0	0.26489991260116397
23	response to inorganic substance (GO:0010035)	12/251	CEBPA,EGFR,MEF2C,ALOX5AP,RASGRP2,TNNT2,FOSB,PPIF,EPX,GGH,B2M,HVCN1	0.0029972397810551516	1.0	0.25888658608863874
24	response to pain (GO:0048265)	3/16	OSM,GIT2,RUNX1	0.003129776231290975	1.0	0.25952104509864765
25	antigen processing and presentation of exogenous antigen (GO:0019884)	9/158	PSMB10,HLA-A,PSME1,PSME2,HLA-DRB3,PSMB8,CD74,B2M,PSMB9	0.003132750367271003	1.0	0.24977659659049187
26	regulation of T cell mediated immunity (GO:0002709)	4/33	CLC,HLA-A,B2M,SASH3	0.0033332519526124526	1.0	0.2559196776950228
27	regulation of dendritic cell antigen processing and presentation (GO:0002604)	2/5	CD74,SLC11A1	0.0034403296946311232	1.0	0.2502387177884322
28	negative regulation of interleukin-10 production (GO:0032693)	2/5	EPX,PRG2	0.0034403296946311232	1.0	0.2502387177884322
29	positive regulation of adaptive immune response (GO:0002821)	5/55	SASH3,TNFSF13,HLA-A,B2M,SLC11A1	0.0037580977148414818	1.0	0.25968455209554636
30	regulation of B cell proliferation (GO:0030888)	4/35	MEF2C,CD74,SASH3,PAWR	0.004141255422732312	1.0	0.2769297577846478
31	negative regulation of cell cycle G1/S phase transition (GO:1902807)	6/83	PSMB9,PSME1,PSME2,FHL1,PSMB8,PSMB10	0.004850366285661419	1.0	0.3093787480054191
32	negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	6/83	PSMB9,PSME1,PSME2,FHL1,PSMB8,PSMB10	0.004850366285661419	1.0	0.3093787480054191
33	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	5/59	PSMB9,PSME1,PSME2,PSMB8,PSMB10	0.005088874956295293	1.0	0.31027169954118067
34	positive regulation of glycoprotein biosynthetic process (GO:0010560)	2/6	SOAT1,PAWR	0.005096191335898908	1.0	0.2975888630793926
35	negative regulation of meiosis (GO:0045835)	2/6	OSM,LIF	0.005096191335898908	1.0	0.2975888630793926
36	sarcomere organization (GO:0045214)	3/19	MYPN,TNNT2,TPM1	0.005193817648581452	1.0	0.290994161770523
37	signal transduction involved in mitotic G1 DNA damage checkpoint (GO:0072431)	5/60	PSMB9,PSME1,PSME2,PSMB8,PSMB10	0.005467725634673739	1.0	0.2944050711864587
38	intracellular signal transduction involved in G1 DNA damage checkpoint (GO:1902400)	5/60	PSMB9,PSME1,PSME2,PSMB8,PSMB10	0.005467725634673739	1.0	0.2944050711864587
