	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	extracellular vesicular exosome (GO:0070062)	76/1992	AK1,HBS1L,GPT,APOC1,CFB,MFI2,UBAC1,TFRC,PROS1,SEMA3C,SARS,KRT10,HIST3H3,HIST1H1E,PNPO,CMBL,SMIM1,GDF15,HIST1H3A,IGSF8,MINPP1,TRAP1,LXN,HIST1H2BD,ALAD,HIST1H1B,RYR2,EML5,METTL7A,HEBP1,APRT,JUP,ACY1,TPST2,S100A6,GSTM2,PROM2,GOT2,MUC16,APLP2,MGST3,CEACAM1,HBA1,CDH1,PKLR,CTNNB1,SELENBP1,BLVRB,FCGBP,TMBIM1,TF,LGALS7,FKBP5,BLVRA,ECE1,GSTO1,RNH1,ALDH6A1,KRT1,IRF6,HSPA6,SLC2A1,GSTM3,SEC14L2,TMEM27,PRSS1,PHB2,ATRN,TGM2,H2AFX,HSPB1,CA2,APOE,AKR1C1,PHB,PPT2	4.398991294603588e-08	1.2141215973105903e-05	1.2141215973105903e-05
1	protein-DNA complex (GO:0032993)	11/61	HIST1H2BD,HIST3H2BB,H3F3C,CTNNB1,HIST3H3,HIST1H1E,JUP,H2BFS,H2AFX,HIST1H1B,HIST1H3A	4.584599663495662e-08	1.2653495071248027e-05	6.3267475356240135e-06
2	DNA bending complex (GO:1990104)	9/42	HIST1H2BD,HIST3H2BB,H3F3C,HIST3H3,HIST1H1E,H2AFX,H2BFS,HIST1H1B,HIST1H3A	1.6551101569100615e-07	4.56810403307177e-05	1.3051725808776485e-05
3	nucleosome (GO:0000786)	9/42	HIST1H2BD,HIST3H2BB,H3F3C,HIST3H3,HIST1H1E,H2AFX,H2BFS,HIST1H1B,HIST1H3A	1.6551101569100615e-07	4.56810403307177e-05	1.3051725808776485e-05
4	DNA packaging complex (GO:0044815)	9/48	HIST1H2BD,HIST3H2BB,H3F3C,HIST3H3,HIST1H1E,H2AFX,H2BFS,HIST1H1B,HIST1H3A	5.578183195510526e-07	0.0001539578561960905	3.07915712392181e-05
5	blood microparticle (GO:0072562)	10/77	CFB,TFRC,PROS1,HSPA6,KRT1,HBA1,SLC2A1,PRSS1,TF,APOE	4.388564717660369e-06	0.0012112438620742619	0.000201873977012377
6	spectrin-associated cytoskeleton (GO:0014731)	3/6	SPTA1,ANK1,SPTB	0.00017395261104334375	0.048010920647962876	0.006858702949708982
7	zonula adherens (GO:0005915)	3/9	CTNNA1,JUP,CTNNB1	0.000697191383181955	0.1924248217582196	0.02405310271977745
8	intrinsic component of membrane (GO:0031224)	5/37	SPTA1,PPOX,BNIP3L,SPTB,ECE1	0.0009815296472450129	0.27090218263962357	0.030100242515513728
9	hemoglobin complex (GO:0005833)	3/11	HBQ1,AHSP,HBA1	0.001327513457213226	0.3663937141908504	0.036639371419085034
10	basolateral plasma membrane (GO:0016323)	7/82	SLC40A1,SLC2A1,CDH1,CTNNB1,ANK1,JUP,CA2	0.0016368184372036543	0.4517618886682086	0.04106926260620078
11	apical part of cell (GO:0045177)	6/61	PDZD3,MGST1,CDH1,CTNNB1,BYSL,CA2	0.0016954051193194353	0.4679318129321641	0.03899431774434701
12	mitochondrial membrane (GO:0031966)	17/367	AGPAT5,SLC25A21,GOT2,PPOX,SLC25A13,NDUFB7,MGST1,AFG3L2,MAOA,NDUFC1,PHB2,ABCB10,FECH,HSD17B10,BNIP3L,PHB,TRAP1	0.00189500843544511	0.5230223281828503	0.040232486783296176
13	vesicle lumen (GO:0031983)	5/53	SCG3,PROS1,HBA1,TF,APOE	0.0049260543967196814	1.0	0.09376489748238842
14	cytoplasmic membrane-bounded vesicle lumen (GO:0060205)	5/53	SCG3,PROS1,HBA1,TF,APOE	0.0049260543967196814	1.0	0.09376489748238842
15	mitochondrial inner membrane (GO:0005743)	13/287	SLC25A21,GOT2,SLC25A13,NDUFB7,MGST1,AFG3L2,NDUFC1,PHB2,ABCB10,FECH,HSD17B10,PHB,TRAP1	0.007562499096624047	1.0	0.1304531094167648
