	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	DNA replication_Homo sapiens_hsa03030	19/32	POLE2,MCM6,MCM4,POLE,POLD2,RPA1,RFC5,POLD1,MCM7,PRIM2,POLD3,MCM5,PRIM1,MCM3,POLA2,PCNA,MCM2,RFC4,RFC2	1.7165127107051224e-09	4.5144284291544723e-07	4.5144284291544723e-07
1	RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622	16/39	DDX3X,RIPK1,CASP10,IRF7,IKBKB,CASP8,TRAF2,IFIH1,CXCL10,MAPK13,DHX58,DDX58,ISG15,TRADD,TRIM25,IKBKG	2.069911096736497e-05	0.005443866184416987	0.0027219330922084936
2	Influenza A_Homo sapiens_hsa05164	32/115	FURIN,IFIH1,EIF2AK2,AGFG1,EIF2S1,HSPA2,IRF7,IKBKB,MAPK13,STAT1,KPNA1,STAT2,SLC25A6,MX1,FDPS,OAS3,HSPA1A,IFNGR1,CXCL10,JUN,OAS1,PML,RSAD2,TNFSF10,DDX58,TRIM25,MAP2K1,RNASEL,DNAJB1,ADAR,CASP1,OAS2	3.843084208493699e-05	0.010107311468338428	0.0033691038227794757
3	Hepatitis C_Homo sapiens_hsa05160	23/80	CDKN1A,EIF2AK2,EIF2S1,IRF7,IKBKB,TRAF2,MAPK13,STAT1,STAT2,TRADD,RIPK1,OAS3,RXRA,OAS1,SCARB1,DDX58,NRAS,IKBKG,IFIT1,RNASEL,CLDN1,OAS2,EGFR	0.000271936784049548	0.07151937420503113	0.017879843551257782
4	Cell cycle_Homo sapiens_hsa04110	23/82	CDKN1A,MCM6,SFN,CCNB1,ATR,MAD2L1,MCM4,PKMYT1,CDK1,YWHAZ,MCM7,CDK2,CCNA2,CDK4,MCM5,SMAD3,CDC20,YWHAG,CDKN2A,MCM3,PCNA,MCM2,CCNE2	0.000403302640030948	0.10606859432813932	0.021213718865627867
5	Herpes simplex infection_Homo sapiens_hsa05168	29/117	HLA-G,IFIH1,EIF2AK2,EIF2S1,TAP1,CDK1,IRF7,IKBKB,TRAF2,STAT1,STAT2,CDK2,CD74,TAP2,OAS3,IFNGR1,CASP8,HLA-C,JUN,OAS1,PML,HLA-E,DDX58,TAF10,HLA-F,IKBKG,IFIT1,RNASEL,OAS2	0.0007429616607631995	0.19539891678072147	0.03256648613012025
6	p53 signaling pathway_Homo sapiens_hsa04115	13/38	CDK4,CDKN1A,CD82,SFN,SERPINB5,CCNB1,CASP8,ATR,RRM2,CDKN2A,CCNE2,CDK2,CDK1	0.0009918211097509134	0.2608489518644902	0.03726413598064146
7	Bladder cancer_Homo sapiens_hsa05219	10/27	CDK4,TYMP,CDKN1A,RPS6KA5,CDKN2A,SRC,CDH1,EGFR,NRAS,MAP2K1	0.0019113594138883165	0.5026875258526272	0.0628359407315784
8	Viral carcinogenesis_Homo sapiens_hsa05203	29/124	CDKN1A,HLA-G,EIF2AK2,SRC,CDK1,YWHAZ,GTF2A2,IRF7,TRAF2,CDK2,TRADD,REL,CCNA2,DDX3X,CDK4,CDC20,CASP8,HLA-C,YWHAG,JUN,CDKN2A,HLA-E,DLG1,NRAS,HLA-F,IKBKG,PKM,CCNE2,BAK1	0.0019652996309898942	0.5168738029503421	0.05743042255003802
9	Mismatch repair_Homo sapiens_hsa03430	8/19	POLD2,PCNA,RPA1,RFC5,POLD1,POLD3,RFC4,RFC2	0.0021096964263321257	0.554850160125349	0.05548501601253491
