	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	double-stranded RNA binding (GO:0003725)	18/46	DDX60,OAS3,DHX15,OASL,HSPA1A,LRRFIP1,IFIH1,OAS1,DHX58,EIF2AK2,TFRC,OAS2,TARBP2,DDX58,SLC3A2,DHX36,STAU1,EIF4A1	1.390006409786258e-05	0.01153705320122594	0.01153705320122594
1	MHC protein binding (GO:0042287)	8/12	TAP2,BCAP31,DERL1,TAP1,HLA-E,TAPBP,KRT17,CD74	3.338137042044463e-05	0.02770653744896904	0.01385326872448452
2	ATP binding (GO:0005524)	159/893	PTK6,ITPKC,ABCC5,ATR,IFIH1,ATAD2,KIF20B,DDX60,ACSL3,IKBKB,RFC5,RPS6KA4,HSPA4L,SMARCAD1,HSPH1,MAST4,RPS6KA1,DDX60L,HSPA14,MLKL,DDX3X,TAP2,CDK17,STRADA,PIP4K2A,BCR,ATP1A1,CSNK1A1,EIF2B2,VPS4B,MAP2K1,MYO19,WNK1,MAP4K2,LRRK2,ATP2A2,RFC2,ABCB8,DGKA,TWF1,MARK3,FKBP4,PFKFB3,RRM1,EIF2AK2,ABCD1,TAP1,SMC2,PKMYT1,HSPA2,PMVK,CSNK1D,GLUL,EPHA2,MARK2,MMAB,CDK2,ERCC2,PRKCI,AURKB,MYO1E,KIF2C,PAK6,G3BP1,ADCK1,NMRK1,MINK1,MCM3,DDX24,MARK1,RIOK1,DHX15,KIF4A,STK24,UBE2C,ABCE1,GART,KIF11,PKM,ABCF2,MASTL,MOV10,CKMT1A,AK4,TRIP13,ACACA,DNAJA1,GMPS,EEF2K,TK1,SRC,PAK2,MCM4,PRKD2,IGF1R,TNK1,ITM2B,SLK,UBE2A,OPLAH,UBE2E1,UBE2K,MKNK1,POMK,UBA7,MVD,RIPK1,DDX11L8,OAS3,HELZ2,PRPS2,RPS6KA5,CHTF18,PC,DHX36,TPX2,UCK2,DHX58,RFC4,CSNK1E,HK2,UBE2G1,RECQL,MCM6,OASL,MAP3K4,CDC42BPG,EIF4A1,DDR1,CDK1,UBE2Q1,SMC4,TOR1B,CMPK2,MAPK13,MCM7,TAOK3,TAF1,CDK4,RIOK3,PRPS1,MCM5,HSPA1A,ATP11B,CDK16,OAS1,PAICS,DDX58,MVK,PRKCH,ABCF3,ACTR8,RNASEL,PIP4K2C,MCM2,OAS2,EGFR,CDK13,CIT	9.151247354226002e-05	0.07595535304007582	0.025318451013358608
3	protein serine/threonine kinase activity (GO:0004674)	53/248	PTK6,MARK3,ATR,MAP3K4,PPP4C,EIF2AK2,EEF2K,PRKD2,PAK2,EGFR,PKMYT1,CDC42BPG,CDK1,SLK,CSNK1D,IKBKB,RPS6KA4,MAPK13,MAST4,MARK2,RPS6KA1,CDK2,MKNK1,ERCC2,TAOK3,PRKCI,AURKB,RIPK1,TAF1,CDK17,RIOK3,CDK4,STRADA,RPS6KA5,BCR,PAK6,CSNK1A1,ADCK1,CDK16,MINK1,MAP2K1,PRKCH,MARK1,RIOK1,STK24,CAB39,WNK1,MAP4K2,LRRK2,CSNK1E,CDK13,CIT,MASTL	0.00040357638806232197	0.33496840209172724	0.08374210052293181
4	tumor necrosis factor receptor superfamily binding (GO:0032813)	8/17	RIPK1,DAB2IP,TMBIM1,CASP8,TRAF2,STAT1,TNFSF10,TRADD	0.0008719449401725552	0.7237143003432208	0.14474286006864417
5	binding, bridging (GO:0060090)	24/94	CNKSR1,FKBP4,VAV3,NCK2,SRC,ITSN2,BAIAP2L1,DSP,ANXA1,CSTA,TRADD,CCDC43,EVPL,SPRR1A,MTSS1,MPP7,SPRR1B,IVL,DAB2IP,NCK1,BAIAP2,NMD3,SHC1,FSCN1	0.0013291865183697026	1.0	0.18387080170780887
6	GDP binding (GO:0019003)	13/40	RAB10,RAB4A,RAB18,RAB27B,RAP2C,RAB7A,PRPS2,RAB14,EIF2B1,RAB22A,RAP2B,RRAGC,RAB21	0.0016983845589951915	1.0	0.20137988342371557
7	transferase activity, transferring pentosyl groups (GO:0016763)	11/31	UMPS,PPAT,TYMP,PARP10,ZC3HAV1,NAPRT,PARP12,PARP14,PARP9,UPP1,NAMPT	0.0017165374713326996	1.0	0.1780907626507676
8	MHC class I protein binding (GO:0042288)	5/8	DERL1,TAP1,HLA-E,TAPBP,BCAP31	0.0017860362289488139	1.0	0.1647122300030573
9	kinase regulator activity (GO:0019207)	20/75	IQGAP1,CDKN1A,SFN,HSPB1,PAK2,MARK2,TAOK3,STRADA,CXCL10,YWHAG,CDKN2A,GSTP1,MAP2K1,NCK1,CAB39,WNK1,CKS1B,ABI1,CCNE2,BCL10	0.0018580219711539015	1.0	0.15421582360577382
10	protein kinase regulator activity (GO:0019887)	18/65	IQGAP1,CDKN1A,SFN,HSPB1,NCK1,STRADA,CAB39,CXCL10,YWHAG,WNK1,CDKN2A,ABI1,PAK2,MARK2,CKS1B,CCNE2,MAP2K1,TAOK3	0.0019513031794969509	1.0	0.14723469445295176
11	beta-catenin binding (GO:0008013)	12/37	CTNNBIP1,DVL3,SMAD3,CXADR,TBL1XR1,SHROOM2,CARM1,PSEN1,CD2AP,CDH1,CTNNA1,TAX1BP3	0.0025854777719307048	1.0	0.17882887922520707
12	protein phosphatase type 2A regulator activity (GO:0008601)	7/16	ANKLE2,ARPP19,PPP2R5A,EIF2AK2,IGBP1,PPP2R5C,ENSA	0.0031032456024001013	1.0	0.19813029615323724
13	cadherin binding (GO:0045296)	8/21	NDRG1,JUP,PSEN1,CD2AP,CTNND1,CTNNA1,TBC1D2,CTNNB1	0.004425029305099738	1.0	0.25329478091260565
14	peptide antigen binding (GO:0042605)	8/21	HLA-G,HLA-C,SLC7A5,TAP1,HLA-E,DHCR24,TAPBP,HLA-F	0.004425029305099738	1.0	0.25329478091260565
15	protein binding, bridging (GO:0030674)	21/86	CNKSR1,FKBP4,VAV3,NCK2,SRC,ITSN2,BAIAP2L1,DSP,ANXA1,CSTA,CCDC43,EVPL,SPRR1A,MTSS1,SPRR1B,IVL,NCK1,BAIAP2,NMD3,SHC1,FSCN1	0.004586954783528151	1.0	0.23794827939552285
16	DNA-directed DNA polymerase activity (GO:0003887)	7/17	POLD2,POLE2,POLD1,CHRAC1,POLD3,POLA2,POLE	0.0046651560658584066	1.0	0.22776938439191044
17	cyclin binding (GO:0030332)	5/10	CDK4,CDKN1A,CDK2,CDK13,CDK1	0.006349421922338733	1.0	0.28486595651573776
18	tumor necrosis factor receptor binding (GO:0005164)	5/10	CASP8,TRAF2,TNFSF10,STAT1,TRADD	0.006349421922338733	1.0	0.28486595651573776
19	protein phosphatase 2A binding (GO:0051721)	6/14	DAB2IP,ANKLE2,ARPP19,SMG7,MASTL,ENSA	0.00698423795698305	1.0	0.2827764636241918
20	cytoskeletal adaptor activity (GO:0008093)	6/14	BAIAP2L1,CCDC43,NCK1,BAIAP2,MTSS1,NCK2	0.00698423795698305	1.0	0.2827764636241918
