	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	extracellular matrix structural constituent (GO:0005201)	32/41	BGN,FBLN1,LAMA4,COL15A1,ELN,PRELP,MGP,COL5A3,EFEMP2,EMILIN1,COL4A1,COL1A1,COL5A1,FBLN2,COL5A2,LAMC1,COL11A1,LAMB1,COL14A1,COL12A1,FBN1,COL1A2,MUC5AC,LUM,EMILIN2,MUC6,COL4A2,PXDN,FBN2,ACAN,COL3A1,MFAP5	1.7843428590816947e-18	1.5595156588374012e-15	1.5595156588374012e-15
1	calcium ion binding (GO:0005509)	100/319	DMD,CDH11,EFEMP1,VIL1,CCDC47,MATN2,RCN1,HPCAL1,S100A13,MYL12B,SPTAN1,SNED1,LTBP1,ITSN1,ASPH,ANXA6,CDH2,TPM4,ACTN1,CALU,UTRN,PLCB4,DCHS1,PLCL2,NCALD,AOC1,DAG1,CAPN13,DTNB,GSN,CDH5,SLC25A24,SULF1,EHD3,SLC25A25,FBLN2,ENPP1,SPARCL1,LTBP2,EPS15L1,FSTL1,SLC25A12,CETN2,CAPS,MMP10,SGCE,FBN2,ACAN,FKBP10,ANXA5,RCN3,EPDR1,FBLN1,PRKCSH,LRP1,NID2,MGP,RGN,MYL6,CALM3,NUCB2,ASPN,FBLN7,VCAN,APCS,CANT1,MYL6B,CD93,MMP11,SDF4,THBS2,CANX,PAM,PLS1,EML1,LTBP3,EHD2,FBLN5,CLGN,HPGDS,NID1,THBS4,EFHD1,LTBP4,FKBP7,SRI,CRTAC1,CD248,EFEMP2,CDH13,CALR,ANXA4,AIF1L,FBN1,THBS3,AOC3,MAN1C1,PKD2,AGRN,HSP90B1	2.0906167110498865e-12	1.8271990054576007e-09	9.135995027288004e-10
2	collagen binding (GO:0005518)	23/41	NID1,CTSS,ITGB1,TGFBI,NID2,ABI3BP,COL5A3,ECM2,ITGA9,ANTXR1,COL14A1,PODN,ASPN,MRC2,DCN,ITGA1,LUM,ITGA11,PPIB,PCOLCE,TNXB,SERPINH1,CTSK	4.207022189775722e-09	3.676937393863981e-06	1.2256457979546603e-06
3	integrin binding (GO:0005178)	30/68	ITGB5,ITGA7,THBS4,THY1,JAM3,LTBP4,COL16A1,ITGB1,TGFBI,MFGE8,ECM2,FAP,CALR,COL5A1,TSPAN4,L1CAM,LAMB1,ACTN1,ITGA1,UTRN,TIMP2,LAMB2,TNXB,TLN1,LAMA5,COL3A1,S1PR2,ILK,FBLN5,ITGA5	3.2261246261493086e-08	2.8196329232544956e-05	7.049082308136239e-06
4	glycosaminoglycan binding (GO:0005539)	37/96	BGN,THBS4,LTBP4,PRELP,NRP2,ABI3BP,LYVE1,COL5A3,ECM2,MAMDC2,PTN,COL5A1,LTBP2,FSTL1,SERPINA5,FGFR1,ANG,FGF2,DCN,SFRP1,THBS3,FBLN7,NRP1,VCAN,AAMP,SOD3,LXN,POSTN,PCOLCE,TNXB,ENG,ACAN,THBS2,DPYSL3,AGRN,LRPAP1,AOC1	6.628481478963024e-08	5.793292812613683e-05	1.1586585625227366e-05
5	actin binding (GO:0003779)	74/257	TPM3,DAG1,DMD,ACE,TRIOBP,MYO1C,MAP1S,VIL1,ADD3,PICK1,MYH11,ITGB1,FLNC,SORBS1,CAP2,GSN,VILL,FLNA,SYNE1,SYNE3,SNTB1,INPPL1,SPTAN1,EPS8,LMOD1,SNTB2,GAS7,SPTBN1,FHL3,MYLK,AIF1L,ABLIM3,TMOD2,EMD,DBN1,MARCKSL1,SMTN,PPP1R9B,TPM1,IQGAP2,ANTXR1,ANG,CNN1,NF2,MPRIP,CFL2,VCL,TPM4,NEXN,EPB41L3,OPHN1,TMSB4X,TMSB10,ACTN1,CALD1,TLN2,UTRN,TMOD1,CLMN,PARVA,TLN1,MYO5C,PALLD,SYNPO2,HIP1,ADD1,PAWR,FMN1,PLS1,MYH10,TAGLN,NCALD,TNS1,EPB41L2	9.517830879031996e-08	8.318584188273965e-05	1.3864306980456607e-05
6	platelet-derived growth factor binding (GO:0048407)	8/8	COL4A1,PDGFRA,COL1A1,COL1A2,COL5A1,COL3A1,COL6A1,PDGFRB	4.1077039541800083e-07	0.00035901332559533275	5.128761794219039e-05
7	sulfur compound binding (GO:1901681)	38/118	THBS4,GSTM3,PRELP,NRP2,ABI3BP,ALDH6A1,COL5A3,ECM2,GPC4,CD34,PTN,COL5A1,ENPP1,LANCL1,LTBP2,FSTL1,HPSE2,SERPINA5,FGFR1,GSTM2,ANG,FGF2,SFRP1,THBS3,FBLN7,NRP1,AAMP,SOD3,LXN,POSTN,PCOLCE,TNXB,THBS2,PCCA,DPYSL3,AGRN,LRPAP1,AOC1	7.945440221560112e-06	0.006944314753643537	0.0008680393442054422
8	structural constituent of muscle (GO:0008307)	12/20	DAG1,DMD,NEXN,MYL6,MYL6B,TPM4,SYNM,MYH11,ASPH,SORBS2,SMTN,TPM1	9.276997678438081e-06	0.008108095970954883	0.0009008995523283203
9	extracellular matrix binding (GO:0050840)	17/37	DAG1,NID1,BGN,ITGA7,COL11A1,DCN,FBLN2,ITGA9,SSC5D,LGALS1,CTSS,ELN,ITGB1,TGFBI,LGALS3,CD248,AGRN	1.641541466262033e-05	0.014347072415130167	0.0014347072415130167
