	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	cornified envelope (GO:0001533)	10/13	CSTA,TGM1,EVPL,DSP,SPRR1B,SCEL,SPRR1A,IVL,ANXA1,SPRR2D	3.9426583202134493e-07	0.00018924759937024557	0.00018924759937024557
1	cytosol (GO:0005829)	302/1826	BCL10,ADI1,KEAP1,FERMT1,BNIPL,CDK4,SNX33,GSTP1,RANGAP1,NOTCH1,DNAJB2,MKNK1,EIF2B1,TUBA4A,RAN,UBE2E1,NUDT1,CASP1,PSMA4,ARAP2,CHAF1B,ALOX15B,CHMP4A,SMG7,CBR3,KPNA1,TXNDC17,S100A7,CTNND1,KIF4A,IRF7,HK2,STAT1,CHMP5,DNAJB1,CDKN1A,SLBP,TXNIP,STAT2,UMPS,PFKFB3,KRT5,UBA7,HSPA4L,STARD5,RAB14,MVD,NDC80,NUF2,AJUBA,EEF2K,TACSTD2,SRP68,RNASEL,PPIA,DHCR24,UCK2,ABI1,GIPC1,BNIP2,KPNA4,DPYD,EHHADH,IFI16,UBE2C,OAS1,GYS1,LRRFIP1,SHC1,ACOT7,FLNB,BAIAP2L1,MAP2K1,MINK1,TRADD,CDK2,RRM2,CAB39,XIAP,EIF4A1,OSBPL3,IFIT1,IKBKG,HSPB1,IFI35,METAP1,PKM,MX2,STXBP2,RPS26,CDKN2A,BCAP31,TRIM25,HPGD,PAICS,SPTBN2,CASP8,GCLM,CSNK1E,SMC4,ZBP1,EIF2AK2,IFIH1,SERPINB8,DSG3,DNAJA1,RIPK1,BCAR1,IKBKB,IFIT3,TJP2,KIF2C,PML,CLINT1,EIF2S1,ENO1,HSPA2,HERC5,PSME4,ARPC1A,KIF11,HSPH1,AKR1B10,PIP4K2A,MAPK13,CSNK1D,MCM7,CLIP1,EXOSC6,XAF1,RPS28,DNAJB4,STK24,NFKBIE,ALDOA,OPLAH,NCAPG,PPAT,ABCD1,PLCB3,MVK,GBP1,DLG1,DDX58,GBP2,POLR2E,CCNE2,EIF2S3,STRAP,EIF2B2,SHARPIN,PMVK,PSMD9,LARP4B,RAB38,STRADA,TP63,YWHAG,NT5C3A,EIF4G1,FKBP4,CAST,MTMR1,TARBP2,CHM,TYMP,NCK2,USP18,DNAJB6,IRF5,PAK2,JUN,DHX36,MCM3AP,VAV3,UBE2L6,AURKB,FAM83G,KRT14,SFN,PSMB8,CENPH,DGKA,MOV10,OASL,PRKCH,PRDX1,ZWILCH,EXOSC9,UBC,LRRK2,TXN,CTNNBIP1,LYPLA1,HOMER3,CCNB1,EPB41L1,CTNNA1,ACACA,BCR,NCKAP1,ZFP36L1,PARD3,NCK1,PGD,GEMIN8,RPS6KA1,WIPF2,SRC,OAS2,CUL2,PSMB9,TNKS1BP1,BAG3,HSPA1A,ISG15,PGAM1,GLUL,CDK1,RRM1,AHNAK,PC,PSME2,UBE2A,ANXA8,PKMYT1,RAP2B,PSMB3,CBR1,TNK1,ITPKC,SMAD3,CARM1,NEDD4,NDE1,S100A8,PABPC1,CDC20,PATL1,CASP7,HSPA14,EIF5B,EIF2S2,IMPA2,PEX19,MAD2L1,GAPVD1,NR3C1,S100A9,CTNNB1,BLVRA,ARHGEF16,CARHSP1,RAP2C,SMC2,SRP72,OAS3,CASP10,PSMD10,KNTC1,XRN1,ETF1,CENPL,STX17,PRPS1,CAPN1,DAPP1,NCAPD2,SULT2B1,CSNK1A1,UPP1,YWHAZ,NAMPT,ATP6V1F,IRF6,COMT,MX1,TRAF2,INCENP,PRKCI,BAIAP2,PLA2G4E,SMG8,NAPRT,PDCD10,BAK1,DHPS,PGM2,EGLN1,S100A16,GART,GMPS,PRMT3,JUP,LYPLAL1,EIF5,NOTCH3,REL,TK1,FDPS,LDHA,VPS4B	2.286033005626197e-05	0.010972958427005745	0.005486479213502872
2	MCM complex (GO:0042555)	7/9	MCM3,MCM4,MCM5,MCM2,MCM7,MCM6,TONSL	2.3295705339960165e-05	0.01118193856318088	0.003727312854393626
3	keratin filament (GO:0045095)	9/16	KRT5,KRT4,KRT6B,KRT6A,KRT80,KRT16,KRT78,KRT14,CASP14	7.031132077148568e-05	0.033749433970313124	0.008437358492578281
4	cell-cell adherens junction (GO:0005913)	14/36	CDH3,PARD3,ITGA6,DSC2,TGM1,CDH1,JUP,SHROOM2,CTNND1,CTNNB1,NDRG1,CAMSAP3,CTNNA1,DSP	0.00013587286601779856	0.0652189756885433	0.01304379513770866
5	membrane raft (GO:0045121)	30/116	BCL10,CASP8,SLC2A1,EFNB1,RIPK1,IGF1R,CXADR,PRNP,LRRK2,ATP1B3,ATP1A1,EGFR,PROM2,CD36,S100A10,HPSE,SDC4,GPC1,SRC,MAL2,TRAF2,DLG1,TRADD,PSEN1,FURIN,AHNAK,SCARB1,RAP2B,BSG,STOM	0.0002782244161080955	0.13354771973188584	0.022257953288647638
6	cell-cell junction (GO:0005911)	45/201	DSC2,FAT1,TWF1,MPP7,SLC2A1,CDK4,COL17A1,FRMD6,CTNNB1,CAMSAP3,YBX3,LIN7C,TJP2,CXADR,F11R,PKP3,CDH1,PRKCH,MICALL2,CTNND1,NDRG1,CTNNA1,PANX1,DSP,PARD3,NCK1,TGM1,SHROOM2,AJUBA,DSC3,MARVELD3,IQGAP3,PKP1,CNKSR1,IQGAP1,CLDN1,DLG1,AHNAK,DDX58,CDH3,ITGA6,MYO1E,KRT80,JUP,CD2AP	0.00037722916541466377	0.18106999939903862	0.025867142771291228
7	desmosome (GO:0030057)	8/16	DSC2,PKP3,JUP,KRT80,DSC3,CTNNB1,PKP1,DSP	0.0005234860196857972	0.2512732894491827	0.03140916118114784
8	nuclear chromosome part (GO:0044454)	43/194	RXRA,CHAF1A,PCNA,JUN,POLE2,MBD2,CHAF1B,AURKB,MCM3,POLD2,HSPA2,PRDX1,SETDB1,POLE,ING2,STAT1,MCM2,POLA2,SMARCAD1,UHRF1,CCNB1,NDC80,EZH2,HUS1,HAT1,TNKS1BP1,INCENP,ASF1B,WBP2,TIPIN,POLD1,UBE2A,TONSL,ARID1A,POLD3,CHRAC1,MTA2,EED,SMAD3,NASP,RPA1,TP63,ACTR8	0.0006295510376194983	0.3021844980573592	0.033576055339706576
9	germ cell nucleus (GO:0043073)	6/10	HSPA2,MARCKS,COIL,TRIP13,TOPBP1,RPA1	0.0007924791033228106	0.3803899695949491	0.038038996959494906
