	pathway	overlap	gene list	pvalue	padjust_by_bonferroni	padjust_by_BH
0	blood microparticle (GO:0072562)	71/102	C8A,SLC4A1,ITIH2,FGG,IGKV4-1,ITGA2B,AHSG,IGHM,CPN2,IGHD,IGHG1,C9,C4A,APOE,HSPA8,ORM2,AFM,IGHA1,HPR,F13A1,PROS1,APOA1,PON1,FGB,HBD,HPX,SERPINA3,KRT1,VTN,APOA4,GC,CFB,IGHA2,SDCBP,HBA1,A2M,AMBP,CLU,IGHG2,ORM1,SERPING1,APOA2,HRG,SERPINC1,ALB,KNG1,C3,IGHG4,AGT,HBB,A1BG,F2,C8G,C1S,C4B,PLG,IGKC,HBE1,ITIH1,ITIH4,FGA,SERPINF2,C4BPA,ZBTB38,PZP,BCHE,CP,TF,FCN3,TGFB1,C1R	1.4409866416849397e-31	7.65163906734703e-29	7.65163906734703e-29
1	extracellular region (GO:0005576)	151/474	CTSG,IGKV4-1,SERPINA7,SRGN,C4BPB,FOLR2,PROS1,APOA1,PLXNB1,BOLA1,F7,HPX,DCD,HAPLN1,CFB,IGHA2,HBA1,CSF2RA,LCN2,F10,SERPING1,APOA2,LBP,PRF1,KNG1,IGHG4,A1BG,MMRN1,IGKC,PLEK,CDA,S100A12,APOC3,MMP8,BCHE,TF,CP,MMP9,IGLC7,IGLC3,C8A,ITIH2,PDZD2,AHSG,SERPIND1,PROC,F13B,C4A,C2CD2,APOC1,FCN1,GZMM,F13A1,HEBP1,ELANE,CFI,A2M,C5,HRG,SERPINC1,AGT,C6,C1S,C4B,BMP1,SAA4,ITIH4,FGA,WNT2B,SNCA,CRP,ATG4C,AZGP1,SERPINA1,CEL,HSD17B11,RNASE3,CNDP1,C1QA,CPN2,APOE,MASP2,AFM,HPR,FGB,HABP2,VWF,SERPINA3,KLK6,CRISP3,CLU,LTF,ALB,SOD1,HBB,C3,SHBG,RBP4,C8B,ITIH1,CXCL6,SERPINF2,C4BPA,MASP1,F11,APOD,IGFBP6,C7,TGFB1,PLG,C1R,VWA8,FGG,IGHG1,C9,C2,CFHR5,EGFL7,IGHA1,F9,PON1,MBL2,HGFAC,PPBP,VTN,APOA4,APOC2,GC,RSPRY1,AMBP,IGHG2,ORM1,ITIH3,IGFALS,F5,PF4,TTR,ENDOU,F2,C8G,F12,PTX3,CTSL,LRG1,APOB,SVEP1,KLKB1,DHRS11,PZP,FCN3,PPT1	1.808222999195604e-15	9.601664125728657e-13	4.800832062864328e-13
2	extracellular space (GO:0005615)	147/516	OLFM4,CA2,SERPINA7,SRGN,IGHM,C4BPB,ORM2,HSPA8,PROS1,APOA1,F7,HPX,SERPINA6,KRT1,CFB,IGHA2,LCN2,SERPING1,ENPP2,APOA2,LBP,ALPL,KNG1,IGHG4,A1BG,METRNL,UBN2,VASN,IGKC,CPN1,DMXL2,SERPINA4,MMP8,APOC3,BCHE,TF,CP,MMP9,IGLC3,C8A,TNFRSF6B,AHSG,SERPIND1,PRTN3,VWA2,RBBP8NL,SERPINA10,DDB1,PRDX6,CFI,KRT10,ARG1,C5,RNLS,LCP1,IDE,SERPINC1,RALGAPA2,AGT,C4B,BMP1,C1RL,SELENBP1,FGA,WNT2B,CRP,AZGP1,SERPINA1,CEL,RNASE3,PPT1,APOE,AFM,PPFIBP2,FGB,HABP2,ALOX5,CNOT1,SERPINB10,SERPINA3,FETUB,KLK6,CRISP3,CLU,LTF,SSH2,ALB,SOD1,C3,PRG4,RBP4,B4GALT1,C8B,PECAM1,CPB2,CXCL6,SERPINF2,C4BPA,MASP1,F11,APOD,IGFBP6,ESF1,TGFB1,PLG,FGG,IGHG1,MPO,C2,IL16,EGFL7,IGHA1,KIT,PON1,MBL2,KRT9,HGFAC,S100A4,PPBP,VTN,APOA4,APOC2,GC,SDCBP,AMBP,IGHG2,ORM1,IGFALS,F5,VCAM1,PF4,TTR,ENDOU,GPLD1,F2,ATRN,CHI3L1,F12,PTX3,CTSL,LRG1,LILRB2,APOB,AIFM2,CSF1,KLKB1,CTSG	7.662201419715389e-11	4.0686289538688715e-08	1.3562096512896237e-08
3	vesicle lumen (GO:0031983)	29/52	FGG,SRGN,APOE,F13A1,APOA1,PROS1,FGB,VWF,PPBP,HPX,HBA1,A2M,CLU,LTF,F5,SERPING1,HRG,ALB,PF4,HBB,KNG1,MMRN1,FGA,SERPINF2,APOB,SERPINA1,TF,TGFB1,PLG	4.116024752003449e-10	2.1856091433138316e-07	4.85690920736407e-08
4	cytoplasmic membrane-bounded vesicle lumen (GO:0060205)	29/52	FGG,SRGN,APOE,F13A1,APOA1,PROS1,FGB,VWF,PPBP,HPX,HBA1,A2M,CLU,LTF,F5,SERPING1,HRG,ALB,PF4,HBB,KNG1,MMRN1,FGA,SERPINF2,APOB,SERPINA1,TF,TGFB1,PLG	4.116024752003449e-10	2.1856091433138316e-07	4.85690920736407e-08
5	secretory granule lumen (GO:0034774)	23/39	FGG,SRGN,F13A1,PROS1,APOA1,FGB,VWF,PPBP,A2M,CLU,F5,SERPING1,HRG,ALB,PF4,KNG1,MMRN1,FGA,SERPINF2,SERPINA1,TF,TGFB1,PLG	6.246474164299185e-09	3.3168777812428674e-06	5.528129635404779e-07
6	platelet alpha granule lumen (GO:0031093)	21/36	FGG,SRGN,F13A1,PROS1,FGB,VWF,PPBP,A2M,CLU,F5,SERPING1,HRG,ALB,PF4,KNG1,MMRN1,FGA,SERPINF2,SERPINA1,TGFB1,PLG	3.773402330728084e-08	2.0036766376166124e-05	2.8623951965951608e-06
7	spherical high-density lipoprotein particle (GO:0034366)	8/8	APOA2,HPR,APOA1,PON1,APOC3,APOM,APOC2,CLU	8.237598055499003e-07	0.00043741645674699704	5.467705709337463e-05
8	high-density lipoprotein particle (GO:0034364)	13/20	HPR,APOA2,APOA1,PON1,APOC3,APOM,APOA4,APOC2,APOE,APOC1,APOC4,CLU,SAA4	2.917606864309441e-06	0.0015492492449483133	0.00017213880499425703
9	plasma lipoprotein particle (GO:0034358)	15/28	HPR,APOA2,APOA1,PON1,APOB,APOC3,APOM,APOBR,APOA4,APOC2,APOE,APOC1,APOC4,CLU,SAA4	1.4508545364688484e-05	0.007704037588649584	0.0007704037588649585
